meshblock_id,census_id,full_time,not_in_the_labour_force,part_time,status_unidentifiable,total,total_stated,unemployed
50003,1,18,12,12,9,51,45,3
50004,1,6,0,0,0,12,9,0
50100,1,102,33,33,9,186,177,6
50201,1,0,0,0,0,6,6,0
50202,1,0,0,0,0,3,0,0
50303,1,33,18,6,3,63,60,0
50304,1,15,21,6,3,45,42,0
50305,1,33,12,6,6,57,54,0
50306,1,24,21,6,3,54,51,3
50307,1,18,6,6,15,45,30,0
50308,1,15,18,3,0,36,33,0
50309,1,15,9,6,6,42,39,6
50310,1,24,12,3,0,39,42,3
50311,1,15,9,6,0,36,36,6
50400,1,24,6,6,6,45,42,0
50501,1,0,0,0,0,9,6,0
50502,1,0,0,0,0,0,0,0
50503,1,0,0,0,0,6,6,0
50602,1,0,0,0,0,0,0,0
50603,1,0,0,0,0,3,0,0
50604,1,3,0,6,3,12,9,0
50605,1,21,6,6,3,36,33,0
50701,1,0,0,0,0,12,12,0
50703,1,0,0,0,0,0,0,0
50704,1,0,0,0,0,0,0,0
50705,1,12,9,3,0,27,27,0
50706,1,0,0,0,0,0,0,0
50707,1,0,0,0,0,0,0,0
50708,1,0,0,0,0,6,0,0
50802,1,0,0,0,0,0,0,0
50803,1,12,24,0,0,33,36,0
50804,1,30,12,12,3,54,54,3
50805,1,0,0,0,0,3,0,0
50806,1,0,0,0,0,9,0,0
50901,1,0,0,0,0,0,0,0
50902,1,6,3,0,9,18,9,0
51000,1,0,0,0,0,3,0,0
51101,1,45,42,9,0,114,111,18
51102,1,21,6,6,0,27,30,0
51201,1,24,21,12,6,60,57,3
51202,1,18,15,9,3,45,45,0
51300,1,57,30,15,15,120,105,0
51401,1,39,33,9,3,90,84,0
51402,1,9,3,0,0,15,18,3
51403,1,24,15,6,3,54,51,3
51405,1,0,0,0,0,0,0,0
51406,1,45,39,21,6,111,108,3
51407,1,36,12,9,0,66,63,0
51408,1,33,30,15,9,90,81,3
51409,1,33,21,6,3,63,63,3
51501,1,18,9,9,0,39,36,0
51502,1,12,15,3,0,27,30,0
51504,1,0,0,0,0,3,0,0
51505,1,9,15,3,21,48,30,3
51506,1,9,6,3,0,18,18,3
51507,1,12,6,0,3,21,18,3
51508,1,0,0,0,0,0,0,0
51601,1,21,18,9,0,51,51,0
51602,1,0,0,0,0,0,0,0
51700,1,18,6,0,3,33,27,0
51800,1,9,9,6,0,24,24,0
51900,1,0,0,0,0,9,12,0
52001,1,6,9,6,3,24,21,0
52002,1,6,6,3,0,18,18,3
52100,1,12,12,0,6,30,24,0
52200,1,0,0,0,0,0,0,0
52300,1,24,24,12,3,69,63,6
52400,1,0,0,0,0,9,6,0
52501,1,6,6,0,0,12,12,0
52502,1,6,6,3,0,15,15,0
52600,1,0,0,0,0,0,0,0
52700,1,18,18,9,3,54,51,6
52800,1,12,15,6,0,39,39,9
52902,1,21,30,12,0,66,66,6
52903,1,24,15,3,0,45,42,0
52904,1,21,18,6,0,45,45,3
52905,1,9,21,9,0,36,36,0
52906,1,24,15,9,3,51,48,3
52907,1,18,12,6,3,42,36,0
53001,1,39,27,18,3,90,87,0
53002,1,27,21,9,6,60,54,0
53003,1,21,27,9,0,60,60,0
53004,1,21,18,12,9,69,57,6
53005,1,27,27,9,0,63,63,3
53101,1,18,42,9,3,72,72,0
53102,1,15,9,0,0,21,21,0
53200,1,42,27,15,0,87,87,3
53301,1,21,12,6,6,48,42,0
53303,1,12,36,3,0,57,54,3
53304,1,45,42,15,15,126,114,15
53305,1,30,33,6,0,78,78,9
53403,1,33,54,9,3,102,102,6
53404,1,12,111,0,0,126,126,0
53405,1,24,24,12,0,57,57,0
53406,1,48,54,21,6,141,132,12
53407,1,36,60,12,0,114,111,3
53408,1,12,15,0,0,27,27,3
53502,1,15,0,3,3,24,21,0
53503,1,3,18,3,0,27,27,0
53504,1,6,24,3,0,33,30,3
53505,1,6,12,3,0,24,24,0
53506,1,9,27,0,3,42,39,3
53507,1,0,0,0,0,0,0,0
53508,1,3,9,0,0,15,15,0
53509,1,3,33,3,3,42,39,0
53600,1,0,0,0,0,0,0,0
53700,1,18,21,12,18,75,60,9
53800,1,6,12,3,6,30,24,3
53900,1,27,36,9,6,84,75,6
54000,1,39,36,9,6,90,84,0
54100,1,9,3,3,0,12,12,0
54200,1,84,45,21,24,180,159,3
54300,1,9,12,6,0,30,30,0
54400,1,51,51,21,21,153,129,6
54501,1,33,39,18,33,126,90,3
54502,1,15,21,6,12,63,48,3
54600,1,42,18,12,0,75,75,6
54700,1,36,27,9,6,84,78,3
54801,1,39,27,12,6,93,84,6
54802,1,48,57,15,6,129,123,3
54900,1,12,18,9,0,45,45,6
55000,1,6,12,9,3,36,33,6
55100,1,12,15,0,3,33,33,6
55200,1,15,36,9,0,69,69,9
55300,1,15,30,6,0,57,60,6
55400,1,21,12,6,0,45,42,3
55500,1,18,12,6,6,42,39,3
55600,1,21,21,9,3,57,57,6
55700,1,12,24,3,0,42,45,6
55801,1,15,27,9,3,54,51,6
55802,1,12,12,9,3,39,39,3
55900,1,36,36,6,9,93,84,3
56001,1,6,18,6,3,30,30,3
56002,1,9,15,6,0,30,30,3
56100,1,30,21,12,0,66,66,9
56200,1,3,9,3,6,18,12,0
56300,1,24,30,6,3,66,63,3
56400,1,54,51,12,0,123,123,6
56500,1,9,3,0,0,12,15,0
56600,1,15,3,6,0,24,21,0
56700,1,6,0,0,0,12,9,0
56800,1,3,3,3,3,12,9,0
56900,1,12,6,9,3,33,27,3
57000,1,63,48,27,9,153,147,6
57100,1,42,18,21,9,90,81,0
57201,1,54,48,18,18,141,126,6
57202,1,0,0,0,0,6,0,0
57300,1,9,3,0,0,15,15,0
57400,1,12,18,6,6,48,42,6
57500,1,27,36,12,9,90,84,12
57600,1,21,24,6,3,66,63,6
57700,1,60,45,15,3,129,123,3
57800,1,24,27,12,3,63,63,3
57900,1,3,9,3,0,15,15,0
58000,1,9,6,3,0,21,21,0
58100,1,30,24,15,9,87,78,6
58200,1,18,36,9,3,72,69,9
58300,1,12,12,6,3,36,33,6
58400,1,27,15,3,3,54,51,3
58500,1,18,33,12,3,75,72,9
58600,1,21,12,3,3,42,36,3
58700,1,30,30,9,3,81,78,6
58800,1,24,30,12,9,87,78,9
58901,1,9,6,0,6,24,18,0
58902,1,0,0,0,0,3,0,0
59000,1,0,0,0,0,6,6,0
59100,1,3,9,3,0,15,15,6
59200,1,0,0,0,0,0,0,0
59301,1,21,57,12,21,120,99,6
59302,1,0,0,0,0,3,0,0
59400,1,6,15,6,21,54,33,6
59500,1,6,12,3,3,24,21,0
59600,1,18,36,15,3,84,81,9
59700,1,36,51,15,42,153,114,9
59800,1,15,15,6,0,36,36,0
59900,1,0,0,0,0,0,0,0
60000,1,6,3,3,3,12,9,0
60100,1,24,12,3,3,39,39,3
60200,1,21,3,6,3,33,33,3
60300,1,30,21,9,6,69,63,6
60400,1,15,6,9,3,30,27,0
60500,1,12,12,3,6,36,30,0
60600,1,36,15,21,6,75,69,0
60700,1,66,15,18,0,102,102,3
60800,1,21,18,9,0,57,60,12
60900,1,12,15,6,12,54,42,9
61000,1,21,45,9,6,93,87,9
61100,1,0,0,0,0,0,0,0
61200,1,21,9,9,3,42,39,3
61300,1,9,3,0,0,12,12,0
61400,1,0,0,0,0,0,0,0
61501,1,0,0,0,0,0,0,0
61502,1,24,21,6,0,57,54,3
61600,1,9,6,3,0,24,24,3
61700,1,51,15,18,3,87,84,3
61801,1,24,12,6,6,54,48,3
61802,1,3,63,3,0,69,66,0
61803,1,15,54,9,18,105,90,12
61804,1,15,9,6,0,36,36,3
61805,1,21,42,9,9,111,99,27
61806,1,15,36,6,12,81,69,15
61807,1,39,48,18,21,144,123,21
61808,1,18,33,9,9,78,72,15
61901,1,63,36,21,0,126,123,6
61902,1,42,12,15,3,69,69,0
61904,1,27,24,12,3,66,63,0
61905,1,36,3,9,0,51,51,3
62001,1,0,0,0,0,0,0,0
62002,1,57,18,18,3,102,99,9
62102,1,24,21,21,12,78,66,3
62105,1,18,27,6,3,54,51,3
62106,1,3,6,3,0,12,12,0
62107,1,24,30,9,3,69,66,6
62108,1,39,24,6,12,87,72,6
62109,1,24,69,12,3,114,111,6
62110,1,42,36,15,9,105,96,3
62202,1,39,39,12,6,105,99,6
62203,1,24,27,6,0,63,60,3
62204,1,15,27,3,3,48,48,0
62205,1,33,24,6,3,72,69,6
62206,1,15,18,6,3,48,42,0
62301,1,12,9,0,3,27,24,3
62303,1,18,21,6,0,48,48,0
62304,1,0,0,0,0,0,0,0
62401,1,21,12,6,0,36,36,0
62402,1,60,57,30,18,165,147,3
62501,1,18,6,9,3,36,33,6
62502,1,27,9,6,0,48,48,0
62503,1,0,0,0,0,3,0,0
62504,1,15,18,12,6,45,42,0
62505,1,12,9,3,3,27,21,0
62506,1,21,30,6,3,66,60,6
62507,1,9,3,3,0,15,18,0
62600,1,57,30,24,0,120,120,9
62702,1,12,0,3,0,15,15,0
62703,1,63,33,24,6,138,129,12
62704,1,0,0,0,0,0,0,0
62705,1,0,0,0,0,6,6,0
62800,1,66,24,12,3,102,102,0
62900,1,75,51,18,9,171,162,18
63000,1,72,63,18,9,186,180,24
63100,1,45,33,18,3,114,111,12
63200,1,39,39,9,12,117,105,15
63300,1,0,0,0,0,0,0,0
63400,1,63,63,21,3,162,159,9
63500,1,33,57,15,6,120,114,9
63600,1,21,33,12,3,72,69,3
63701,1,33,6,9,0,48,48,3
63703,1,24,12,3,3,42,39,3
63704,1,39,24,15,0,87,87,12
63705,1,24,21,9,0,66,63,9
63801,1,33,21,18,0,75,75,0
63803,1,30,21,15,0,66,66,3
63804,1,60,30,15,6,120,111,6
63805,1,3,36,3,3,48,45,3
63900,1,72,33,21,0,129,129,3
64000,1,18,15,9,0,48,45,3
64100,1,6,0,0,0,9,9,0
64200,1,12,15,3,0,27,27,0
64300,1,69,21,15,3,111,105,3
64401,1,18,9,6,3,33,33,3
64402,1,6,0,0,0,6,6,0
64501,1,6,6,6,6,27,21,0
64503,1,9,6,0,0,15,15,0
64504,1,6,9,3,0,15,15,0
64600,1,63,21,21,6,117,108,0
64700,1,69,27,18,3,117,117,0
64800,1,21,12,3,3,42,39,0
64900,1,6,3,0,0,12,12,0
65000,1,6,6,3,0,18,15,3
65101,1,0,0,0,0,0,0,0
65102,1,0,0,0,0,0,0,0
65200,1,39,21,18,6,90,84,6
65300,1,24,6,9,0,36,36,3
65400,1,27,6,3,6,42,39,0
65500,1,12,6,9,0,30,30,0
65600,1,57,33,21,3,120,114,6
65700,1,18,6,0,3,30,24,0
65800,1,24,6,3,6,42,36,3
65900,1,0,0,0,0,6,6,0
66000,1,0,0,0,0,6,0,0
66100,1,12,9,3,0,27,27,3
66200,1,9,6,6,3,21,18,0
66300,1,9,24,6,9,57,45,6
66400,1,9,6,0,3,18,18,3
66500,1,12,18,6,0,36,39,3
66600,1,15,12,6,3,33,30,3
66700,1,6,3,0,3,15,9,0
66800,1,15,6,6,0,30,30,3
66900,1,12,6,3,0,24,24,0
67000,1,0,0,0,0,0,0,0
67100,1,0,0,0,0,0,0,0
67200,1,0,0,0,0,0,0,0
67300,1,12,3,6,3,27,24,3
67400,1,24,3,9,6,51,42,3
67500,1,12,6,0,0,18,18,3
67600,1,24,9,9,3,39,36,0
67700,1,6,3,3,3,15,12,0
67800,1,33,30,6,6,78,72,3
67900,1,6,21,9,3,42,39,6
68000,1,0,0,0,0,0,0,0
68100,1,0,0,0,0,3,0,0
68200,1,3,27,6,6,48,36,3
68300,1,6,6,3,0,18,21,3
68400,1,30,24,12,3,75,72,6
68500,1,27,12,6,3,51,48,0
68600,1,33,18,9,0,63,63,0
68700,1,33,15,15,0,66,63,3
68801,1,78,33,27,9,150,141,3
68802,1,45,30,15,0,99,99,9
68900,1,48,24,21,3,96,93,3
69000,1,48,18,12,0,78,78,3
69100,1,60,15,24,3,105,99,0
69201,1,39,27,9,0,72,75,3
69202,1,6,0,3,0,12,12,0
69300,1,93,36,27,12,177,165,6
69402,1,0,0,0,0,6,0,0
69403,1,15,3,6,0,24,24,3
69404,1,9,3,3,0,15,15,0
69500,1,33,33,18,6,108,102,15
69603,1,54,39,15,3,114,111,0
69604,1,0,0,0,0,0,0,0
69606,1,9,3,0,0,12,9,0
69607,1,39,9,9,0,57,54,0
69608,1,6,18,6,0,33,33,3
69609,1,42,21,15,0,81,81,3
69700,1,30,24,9,3,66,63,0
69800,1,9,0,6,0,15,15,0
69900,1,69,27,27,3,135,129,6
70001,1,12,12,6,0,30,30,0
70002,1,30,15,9,0,54,54,6
70003,1,21,9,15,0,45,48,0
70100,1,39,12,18,0,72,69,0
70201,1,6,0,0,0,9,9,0
70202,1,0,0,0,0,0,0,0
70203,1,69,39,27,0,141,138,3
70205,1,24,12,9,0,45,42,0
70206,1,21,6,3,0,33,33,0
70207,1,12,24,3,0,42,45,3
70208,1,30,21,6,0,60,63,3
70209,1,24,21,9,0,54,54,0
70300,1,93,48,33,3,177,174,3
70400,1,48,18,15,0,84,81,0
70501,1,15,6,6,3,30,30,0
70502,1,9,0,9,0,24,21,3
70503,1,6,3,0,0,12,9,0
70504,1,3,39,0,3,45,42,0
70505,1,0,0,0,0,6,9,0
70506,1,21,9,3,0,33,33,3
70600,1,0,0,0,0,0,0,0
70700,1,45,24,18,0,84,84,0
70801,1,30,27,6,3,66,63,3
70802,1,24,3,3,0,30,27,0
70903,1,9,9,9,0,27,30,3
70904,1,66,21,15,6,111,105,3
70905,1,6,3,0,0,12,12,0
70906,1,18,6,3,0,27,30,0
70907,1,0,0,0,0,9,9,0
71001,1,0,0,0,0,3,0,0
71002,1,30,12,0,9,51,42,3
71003,1,30,18,9,3,60,60,3
71004,1,30,9,6,0,45,45,3
71005,1,27,18,6,0,48,48,0
71006,1,9,3,3,0,15,15,0
71007,1,0,0,0,0,0,0,0
71100,1,75,27,21,6,129,120,0
71200,1,36,12,18,3,69,66,3
71301,1,105,36,27,9,177,168,3
71302,1,0,0,0,0,6,0,0
71400,1,51,21,15,0,96,96,6
71500,1,30,27,15,9,81,72,3
71600,1,42,21,15,15,99,81,3
71701,1,0,0,0,0,3,0,0
71702,1,66,30,27,27,156,126,3
71800,1,66,30,24,15,135,123,3
71901,1,0,0,0,0,6,0,0
71902,1,18,21,6,9,60,51,3
72000,1,69,54,18,3,147,144,3
72101,1,9,3,0,0,12,12,0
72102,1,30,18,9,6,60,57,0
72200,1,57,12,24,0,96,96,0
72300,1,39,9,12,6,69,60,3
72401,1,9,3,3,0,15,15,0
72402,1,0,0,0,0,6,0,0
72403,1,24,6,9,3,42,39,0
72404,1,0,0,0,0,0,0,0
72501,1,0,0,0,0,0,0,0
72502,1,12,3,6,9,30,18,3
72601,1,54,18,18,3,99,99,6
72603,1,0,0,0,0,3,0,0
72604,1,9,12,3,3,24,21,0
72605,1,21,12,6,0,42,42,0
72606,1,15,15,6,0,39,39,0
72607,1,24,3,6,3,42,36,3
72702,1,45,15,9,0,69,69,3
72703,1,27,12,6,6,48,45,3
72704,1,45,15,18,6,78,75,0
72705,1,12,3,6,0,24,24,0
72706,1,0,0,0,0,6,0,0
72801,1,0,0,0,0,0,0,0
72802,1,33,9,9,0,57,57,3
72900,1,12,3,3,0,21,21,0
73001,1,21,3,12,0,39,36,0
73002,1,36,18,6,0,63,63,3
73003,1,18,6,9,0,36,36,0
73004,1,24,12,6,3,48,48,6
73005,1,24,9,3,0,36,36,0
73006,1,0,0,0,0,0,0,0
73101,1,6,6,0,6,18,12,3
73102,1,9,9,6,12,39,27,3
73103,1,12,3,0,0,18,18,0
73104,1,0,6,0,0,9,9,0
73105,1,6,3,3,3,15,12,0
73200,1,6,3,3,0,18,18,3
73301,1,0,0,0,0,0,0,0
73302,1,12,6,6,12,33,24,0
73400,1,15,18,9,3,45,45,6
73501,1,66,51,15,3,138,135,6
73503,1,72,48,12,3,135,135,6
73504,1,36,24,18,0,78,78,3
73505,1,63,42,36,0,141,141,0
73601,1,66,24,12,9,117,108,6
73602,1,42,57,18,9,126,117,3
73701,1,27,12,6,0,42,42,0
73703,1,24,18,6,0,54,51,3
73704,1,24,12,6,0,45,45,3
73705,1,12,15,3,0,33,33,3
73706,1,30,15,9,0,54,57,3
73802,1,6,9,6,0,18,18,0
73803,1,0,0,0,0,0,0,0
73805,1,9,9,3,0,21,24,3
73806,1,72,33,18,12,141,126,3
73900,1,57,54,18,9,141,132,6
74001,1,6,9,6,6,24,21,0
74002,1,0,0,0,0,0,0,0
74004,1,0,0,0,0,0,0,0
74005,1,15,12,6,9,45,33,0
74101,1,21,9,9,3,42,39,0
74102,1,75,42,30,12,162,153,3
74203,1,24,18,15,3,63,57,0
74204,1,36,30,6,0,75,75,3
74205,1,21,15,9,3,45,45,0
74206,1,15,15,6,0,39,36,3
74207,1,27,30,12,0,66,66,3
74208,1,12,21,12,6,48,42,0
74209,1,18,27,9,3,57,54,3
74210,1,27,9,9,0,48,48,3
74211,1,15,12,9,9,42,36,0
74304,1,42,36,18,0,96,96,3
74305,1,36,9,6,6,60,57,3
74306,1,21,30,6,0,57,57,0
74307,1,12,6,3,0,21,21,0
74308,1,18,21,9,0,48,48,0
74309,1,15,12,6,0,33,33,3
74310,1,15,12,3,0,33,33,3
74311,1,0,0,0,0,6,6,0
74312,1,9,6,3,0,18,18,0
74400,1,0,0,0,0,0,0,0
74501,1,0,0,0,0,0,0,0
74502,1,0,0,0,0,0,0,0
74601,1,45,27,21,6,105,99,3
74602,1,0,0,0,0,9,9,0
74701,1,0,0,0,0,0,0,0
74702,1,12,3,3,3,27,24,3
74703,1,18,30,9,0,60,60,6
74704,1,24,12,9,0,45,42,0
74801,1,27,9,6,0,45,45,3
74802,1,6,3,3,3,18,15,3
74803,1,36,6,9,3,54,51,3
74900,1,69,24,21,9,123,114,3
75001,1,42,12,12,15,90,72,6
75002,1,3,9,3,0,15,12,0
75100,1,18,15,0,0,39,36,3
75200,1,33,15,15,12,78,66,3
75300,1,84,63,24,6,183,174,6
75401,1,21,12,3,6,42,39,3
75402,1,21,3,6,3,33,33,0
75403,1,18,15,3,3,39,36,3
75404,1,18,6,3,0,30,30,0
75500,1,24,6,9,0,42,42,3
75601,1,21,15,9,9,60,54,6
75602,1,12,6,0,0,21,21,0
75700,1,9,0,0,0,12,12,0
75800,1,0,0,0,0,3,0,0
75900,1,12,3,3,0,21,18,3
76000,1,0,0,0,0,6,6,0
76100,1,0,0,0,0,0,0,0
76200,1,12,6,3,9,36,30,6
76300,1,30,30,12,0,75,75,6
76400,1,48,21,9,12,96,84,6
76500,1,24,6,6,0,36,36,0
76600,1,0,0,0,0,0,0,0
76701,1,0,0,0,0,6,0,0
76703,1,0,0,0,0,0,0,0
76704,1,0,0,0,0,0,0,0
76800,1,0,0,0,0,0,0,0
76901,1,0,0,0,0,0,0,0
76902,1,18,0,0,0,18,18,0
77000,1,39,21,21,0,87,84,6
77100,1,33,15,12,3,66,60,3
77200,1,21,15,12,6,51,48,3
77300,1,12,3,3,3,18,15,0
77400,1,9,0,3,0,12,15,0
77500,1,21,6,3,3,36,33,0
77600,1,36,15,6,0,60,60,3
77700,1,27,6,6,3,42,39,0
77800,1,60,27,24,0,111,111,0
77901,1,0,0,0,0,0,0,0
77902,1,69,33,18,3,132,129,6
78001,1,21,6,3,3,33,30,0
78002,1,0,0,0,0,3,0,0
78100,1,27,12,3,6,48,42,0
78200,1,12,0,0,6,18,12,0
78302,1,0,0,0,0,6,0,0
78303,1,0,0,0,0,0,0,0
78304,1,15,3,3,0,18,18,0
78305,1,12,6,3,0,27,24,0
78401,1,45,30,18,9,105,96,6
78402,1,27,33,21,3,90,87,3
78403,1,33,39,9,6,87,84,3
78501,1,18,12,6,3,39,36,3
78502,1,18,30,6,3,60,60,0
78503,1,6,15,3,3,24,27,0
78504,1,9,18,9,0,36,33,0
78601,1,63,9,15,3,93,90,3
78602,1,0,0,0,0,0,0,0
78700,1,21,12,12,3,45,45,0
78800,1,42,24,15,6,90,84,3
78900,1,30,15,15,0,57,54,0
79002,1,33,30,9,0,78,75,9
79003,1,6,0,0,0,9,6,0
79006,1,18,15,6,0,39,39,3
79007,1,0,0,0,0,6,6,0
79009,1,12,18,6,3,36,33,3
79011,1,0,0,0,0,0,0,0
79012,1,0,0,0,0,0,0,0
79013,1,0,0,0,0,0,0,0
79014,1,0,0,0,0,0,0,0
79015,1,0,0,0,0,0,0,0
79016,1,0,0,0,0,9,9,0
79017,1,0,0,0,0,6,9,0
79101,1,0,0,0,0,3,0,0
79102,1,15,6,3,0,27,27,0
79201,1,18,6,6,3,30,27,0
79202,1,9,3,6,0,21,21,3
79203,1,6,3,3,0,12,12,3
79301,1,15,24,6,0,48,48,6
79302,1,24,27,6,0,54,54,0
79303,1,0,0,0,0,12,9,0
79304,1,9,21,6,3,36,33,0
79305,1,15,27,9,0,54,51,3
79402,1,42,63,18,0,141,141,15
79403,1,9,12,3,0,21,21,3
79404,1,21,18,9,0,48,45,0
79405,1,6,12,3,0,24,24,3
79406,1,15,24,9,0,51,51,3
79407,1,24,30,6,0,66,63,3
79500,1,12,3,0,3,21,18,3
79601,1,3,3,0,3,12,9,0
79603,1,18,42,9,9,93,81,15
79605,1,24,48,12,9,99,93,9
79606,1,27,66,15,9,123,117,6
79701,1,0,0,0,0,0,0,0
79703,1,18,54,15,0,102,99,12
79704,1,27,39,15,6,96,90,6
79802,1,0,0,0,0,6,9,0
79803,1,48,60,15,6,138,129,9
79805,1,12,21,6,3,45,42,3
79806,1,12,27,3,3,54,48,6
79807,1,6,3,0,0,12,12,0
79808,1,0,0,0,0,3,0,0
79809,1,0,0,0,0,0,0,0
79810,1,0,0,0,0,0,0,0
79811,1,0,0,0,0,0,0,0
79812,1,0,0,0,0,3,0,0
79813,1,3,15,6,0,24,24,0
79814,1,0,0,0,0,9,6,0
79815,1,0,0,0,0,6,6,0
79816,1,0,0,0,0,3,0,0
79901,1,0,0,0,0,3,0,0
79903,1,0,0,0,0,12,9,0
79904,1,0,0,0,0,9,9,0
80000,1,18,6,3,0,30,27,0
80100,1,12,3,3,0,21,21,0
80200,1,66,27,18,3,117,114,3
80301,1,12,12,3,0,30,27,0
80302,1,9,6,6,0,24,24,0
80400,1,48,39,9,3,108,105,6
80500,1,51,27,9,18,114,93,6
80600,1,24,21,9,0,57,57,3
80700,1,30,18,6,6,60,57,0
80800,1,27,27,15,0,78,78,6
80900,1,30,123,12,6,174,168,3
81000,1,42,36,15,3,102,99,6
81100,1,48,36,12,6,111,102,6
81200,1,15,12,9,3,42,36,0
81300,1,33,12,6,6,63,57,6
81401,1,15,6,3,0,24,27,0
81402,1,18,3,3,0,24,27,0
81403,1,3,6,0,0,12,12,3
81404,1,12,3,3,0,18,18,0
81405,1,6,6,0,0,15,15,0
81406,1,9,6,0,0,15,15,3
81407,1,12,12,6,0,30,30,0
81408,1,18,9,6,0,33,33,3
81501,1,6,9,3,0,18,18,0
81502,1,9,3,3,3,21,18,0
81503,1,0,0,0,0,6,6,0
81504,1,0,0,0,0,3,0,0
81505,1,0,0,0,0,0,0,0
81506,1,12,6,3,0,18,15,0
81507,1,3,3,0,6,12,6,0
81508,1,6,6,0,3,12,12,0
81509,1,0,12,0,0,18,15,0
81510,1,0,0,0,0,3,0,0
81511,1,6,0,3,0,12,12,0
81512,1,9,0,0,0,9,9,0
81513,1,0,0,0,0,0,0,0
81514,1,6,3,3,0,12,12,0
81600,1,0,0,0,0,0,0,0
81700,1,0,0,0,0,0,0,0
81801,1,6,3,3,9,21,15,0
81805,1,0,0,0,0,0,0,0
81806,1,0,0,0,0,3,0,0
81807,1,0,0,0,0,0,0,0
81809,1,0,0,0,0,0,0,0
81810,1,0,0,0,0,0,0,0
81811,1,0,0,0,0,0,0,0
81900,1,48,27,15,0,96,96,6
82001,1,33,42,15,0,90,90,3
82002,1,0,78,0,0,81,78,0
82100,1,36,57,18,0,114,114,3
82200,1,36,30,15,0,84,81,0
82300,1,21,21,9,0,51,51,3
82400,1,48,42,15,0,105,105,0
82500,1,27,21,12,3,63,60,6
82601,1,33,24,9,0,72,69,3
82602,1,9,9,3,0,21,21,0
82701,1,24,15,9,0,48,48,3
82703,1,63,36,21,0,123,120,3
82704,1,42,24,15,0,84,84,3
82801,1,3,6,0,3,12,12,0
82803,1,18,9,3,0,30,33,3
82804,1,18,18,9,0,45,45,0
82900,1,9,3,6,0,15,15,0
83001,1,57,75,18,3,162,159,3
83002,1,39,39,18,0,105,105,6
83100,1,9,30,6,0,48,48,3
83200,1,45,42,18,0,114,111,6
83300,1,33,45,15,0,102,102,6
83400,1,15,15,0,3,39,36,3
83500,1,42,30,15,6,102,99,9
83600,1,27,54,3,0,93,93,9
83701,1,15,15,0,0,33,33,3
83702,1,15,18,3,0,39,39,3
83801,1,9,9,0,3,21,18,0
83802,1,9,18,0,0,27,27,0
83803,1,12,15,9,3,45,39,3
83901,1,72,54,15,6,153,150,6
83903,1,54,63,21,15,168,153,15
83904,1,60,30,12,3,120,117,9
84000,1,18,24,6,15,69,54,6
84100,1,24,36,9,9,87,75,6
84200,1,48,39,21,3,120,117,9
84300,1,24,15,6,9,54,48,3
84400,1,39,45,27,12,129,120,9
84500,1,87,42,21,15,174,159,6
84600,1,39,33,9,6,87,84,3
84700,1,18,12,12,3,51,48,6
84800,1,18,9,3,0,36,33,3
84900,1,39,48,9,3,105,105,3
85000,1,42,45,15,3,105,102,3
85100,1,30,24,12,3,78,75,6
85200,1,33,27,12,3,81,81,6
85300,1,36,45,15,3,99,99,3
85400,1,42,33,18,3,96,96,3
85501,1,15,30,3,0,48,48,0
85502,1,27,45,15,3,93,90,6
85503,1,6,12,3,3,30,27,3
85600,1,45,36,6,0,96,93,6
85700,1,51,30,12,0,102,102,6
85800,1,51,48,24,3,135,129,9
85900,1,15,21,3,6,48,42,9
86000,1,30,30,12,9,87,75,6
86102,1,6,3,3,0,12,12,0
86103,1,21,30,9,6,66,60,3
86104,1,30,39,6,9,96,87,6
86105,1,75,66,18,0,165,165,6
86200,1,54,60,15,3,132,132,6
86300,1,12,24,3,0,39,39,0
86400,1,54,60,21,0,153,153,15
86500,1,42,57,21,0,126,129,9
86600,1,57,99,18,3,186,183,9
86700,1,36,27,12,3,84,81,3
86800,1,60,48,21,0,135,135,9
86900,1,36,54,12,3,111,108,6
87000,1,36,33,12,3,87,84,0
87100,1,18,12,9,0,48,48,9
87200,1,18,15,6,3,51,48,12
87300,1,69,63,21,0,162,162,9
87400,1,63,57,21,0,156,156,15
87500,1,48,21,9,0,87,87,6
87600,1,27,39,9,0,84,87,9
87700,1,33,39,12,0,87,87,3
87800,1,36,27,15,3,84,84,6
87900,1,21,24,6,3,60,54,3
88000,1,48,27,12,0,96,96,6
88100,1,57,39,12,0,120,117,6
88200,1,24,21,15,0,66,66,3
88301,1,66,54,18,9,156,147,6
88302,1,51,39,9,15,117,102,6
88400,1,39,36,12,6,99,93,9
88501,1,12,12,6,0,30,30,0
88502,1,27,18,6,6,60,54,0
88600,1,30,21,6,12,84,69,9
88700,1,27,21,6,3,60,60,3
88801,1,36,42,12,3,90,90,0
88802,1,51,63,12,6,138,132,3
88900,1,48,30,18,6,105,99,3
89000,1,48,21,9,6,87,78,0
89100,1,48,48,12,0,111,111,3
89201,1,33,30,15,0,78,81,0
89202,1,18,12,6,0,36,36,0
89203,1,21,18,9,0,54,54,6
89300,1,42,102,21,0,171,171,3
89400,1,39,27,15,0,84,87,3
89500,1,27,36,18,0,84,84,3
89601,1,15,12,3,0,30,30,0
89602,1,15,24,9,6,57,54,6
89700,1,39,108,12,3,168,165,9
89800,1,30,24,12,6,78,72,6
89900,1,18,33,9,0,66,66,6
90000,1,18,36,3,9,72,66,6
90100,1,33,21,3,0,57,60,0
