meshblock_id,census_year_id,married,never,not_elsewhere_included,separated,total,total_stated
53003,1,45,9,3,3,60,60
53004,1,33,15,9,9,69,57
53005,1,36,18,0,9,63,66
53101,1,48,6,3,9,72,66
53102,1,9,6,0,9,21,21
53200,1,39,30,6,15,87,81
53301,1,18,9,9,9,51,39
53303,1,30,6,3,18,54,51
53304,1,48,42,18,18,126,108
53305,1,33,24,9,15,78,72
53403,1,51,15,3,33,102,99
53404,1,36,15,3,69,123,123
53405,1,33,9,3,12,57,54
53406,1,54,42,15,30,141,123
53407,1,63,15,3,33,114,111
53408,1,12,9,0,6,30,30
53502,1,9,6,3,3,24,18
53503,1,12,3,0,15,27,27
53504,1,15,6,3,9,33,30
53505,1,6,6,3,9,24,21
53506,1,27,9,3,3,42,42
53507,1,0,0,0,0,0,0
53508,1,12,3,3,3,15,15
53509,1,21,0,3,18,42,39
53600,1,0,0,0,0,0,0
53700,1,15,24,18,18,75,57
53800,1,6,9,12,6,33,18
53900,1,36,12,6,27,84,72
54000,1,33,18,18,21,90,75
54100,1,9,3,0,3,12,12
54200,1,66,36,42,36,180,138
54300,1,6,3,12,12,30,18
54400,1,69,33,30,21,153,123
54501,1,54,9,42,21,126,87
54502,1,12,9,33,9,60,30
54600,1,24,15,27,9,75,48
54700,1,33,21,18,12,87,66
54801,1,42,18,15,15,90,75
54802,1,57,24,15,33,129,111
54900,1,12,24,9,3,48,39
55000,1,9,15,6,6,36,30
55100,1,15,15,3,3,33,30
55200,1,21,30,6,15,69,63
55300,1,18,21,3,18,57,54
55400,1,12,24,6,3,45,36
55500,1,12,15,6,9,42,36
55600,1,21,21,9,9,60,48
55700,1,12,18,3,12,42,39
55801,1,15,24,3,12,54,51
55802,1,18,18,3,0,39,36
55900,1,33,30,21,9,93,72
56001,1,6,12,6,6,30,24
56002,1,15,9,3,0,30,27
56100,1,24,30,3,9,66,63
56200,1,3,3,9,3,18,9
56300,1,42,6,9,12,66,57
56400,1,63,27,15,21,123,108
56500,1,6,3,0,3,15,12
56600,1,6,9,6,6,24,18
56700,1,3,3,0,3,9,9
56800,1,3,0,3,3,12,6
56900,1,18,0,6,6,33,27
57000,1,66,45,9,30,156,147
57100,1,36,12,12,30,90,75
57201,1,66,21,18,36,141,123
57202,1,0,0,0,0,6,0
57300,1,6,3,0,3,15,15
57400,1,12,15,12,9,48,36
57500,1,27,33,15,15,90,75
57600,1,21,24,9,9,63,57
57700,1,42,51,12,24,129,117
57800,1,27,21,3,15,63,60
57900,1,9,0,3,3,15,12
58000,1,9,6,3,0,21,15
58100,1,27,30,21,12,90,69
58200,1,21,21,12,12,72,57
58300,1,15,9,3,9,36,33
58400,1,18,24,6,6,54,48
58500,1,21,30,15,9,78,63
58600,1,21,9,9,6,42,33
58700,1,39,18,9,15,81,72
58800,1,39,27,15,6,84,72
58901,1,9,3,9,3,24,15
58902,1,0,0,0,0,3,0
59000,1,0,0,0,0,6,6
59100,1,6,0,6,0,15,9
59200,1,0,0,0,0,0,0
59301,1,54,15,27,21,120,93
59302,1,0,0,0,0,3,0
59400,1,18,9,24,6,51,30
59500,1,9,3,6,6,24,21
59600,1,42,21,9,15,84,72
59700,1,63,27,51,15,156,105
59800,1,18,12,3,6,36,33
59900,1,0,0,0,0,0,0
60000,1,6,3,3,3,15,9
60100,1,15,9,3,9,39,36
60200,1,21,6,0,6,33,30
60300,1,30,18,9,9,69,60
60400,1,15,6,6,3,30,27
60500,1,15,12,6,3,33,27
60600,1,48,9,6,12,78,69
60700,1,57,30,3,12,102,99
60800,1,30,21,3,6,60,57
60900,1,15,18,15,6,54,39
61000,1,36,24,9,24,93,84
61100,1,0,0,0,0,0,0
61200,1,21,12,6,6,45,39
61300,1,9,3,0,0,12,12
61400,1,0,0,0,0,0,0
61501,1,0,0,0,0,0,0
61502,1,30,12,3,12,57,51
61600,1,15,3,0,6,21,21
61700,1,45,27,6,12,84,81
61801,1,18,18,9,9,54,42
61802,1,36,6,3,24,69,69
61803,1,24,39,24,24,108,84
61804,1,12,12,3,9,33,33
61805,1,21,54,21,15,108,90
61806,1,12,39,24,6,78,57
61807,1,39,54,33,18,147,114
61808,1,24,27,15,15,78,66
61901,1,72,30,9,15,126,120
61902,1,33,18,3,15,69,66
61904,1,39,12,6,9,69,63
61905,1,36,12,0,6,51,51
62001,1,0,0,0,0,0,0
62002,1,54,24,3,18,102,102
62102,1,36,12,12,15,78,63
62105,1,24,9,0,18,51,51
62106,1,6,0,0,6,12,12
62107,1,45,12,6,6,69,63
62108,1,51,12,9,9,84,72
62109,1,66,12,6,30,114,111
62110,1,45,27,12,18,105,93
62202,1,75,12,6,9,105,96
62203,1,33,15,6,9,63,54
62204,1,27,6,0,12,51,48
62205,1,36,18,3,15,72,66
62206,1,33,3,6,6,48,42
62301,1,12,6,3,3,27,24
62303,1,30,3,0,12,45,48
62304,1,0,0,0,0,0,0
62401,1,18,9,3,9,36,36
62402,1,87,27,24,27,168,144
62501,1,18,12,3,3,36,33
62502,1,21,12,0,12,48,45
62503,1,0,0,0,0,3,0
62504,1,21,6,9,12,48,39
62505,1,6,9,3,3,24,21
62506,1,33,15,9,9,66,60
62507,1,12,3,3,0,18,15
62600,1,60,39,6,18,123,117
62702,1,6,6,0,3,15,15
62703,1,66,42,15,18,141,126
62704,1,0,0,0,0,0,0
62705,1,6,0,0,0,6,6
62800,1,72,15,3,18,102,102
62900,1,69,57,18,27,171,156
63000,1,78,57,12,39,189,174
63100,1,57,30,6,18,114,105
63200,1,42,45,15,15,117,105
63300,1,0,0,0,0,0,0
63400,1,81,39,6,36,162,156
63500,1,54,39,9,18,120,111
63600,1,42,12,3,15,75,69
63701,1,33,9,3,6,48,45
63703,1,18,9,9,9,45,36
63704,1,24,33,9,24,87,81
63705,1,30,24,0,9,63,63
63801,1,54,15,3,6,78,75
63803,1,42,15,0,12,69,66
63804,1,60,36,9,15,120,111
63805,1,6,3,6,30,45,39
63900,1,96,18,3,12,132,126
64000,1,30,12,3,6,48,45
64100,1,6,0,0,0,12,12
64200,1,18,6,0,3,27,27
64300,1,72,21,6,9,108,105
64401,1,15,12,3,6,36,33
64402,1,0,0,0,0,6,0
64501,1,15,3,3,3,24,21
64503,1,12,3,3,0,15,15
64504,1,6,3,0,3,15,15
64600,1,66,18,9,18,117,102
64700,1,75,24,9,12,120,111
64800,1,21,12,0,6,42,36
64900,1,0,3,3,6,12,9
65000,1,6,6,0,3,18,15
65101,1,0,0,0,0,0,0
65102,1,0,0,0,0,3,0
65200,1,48,18,9,15,93,81
65300,1,24,12,0,0,36,39
65400,1,21,15,6,3,42,36
65500,1,18,9,3,3,30,27
65600,1,66,27,9,18,120,108
65700,1,15,6,3,3,30,24
65800,1,21,6,6,9,39,36
65900,1,0,0,0,0,6,6
66000,1,0,0,0,0,3,0
66100,1,15,6,3,3,30,27
66200,1,15,3,0,0,21,18
66300,1,27,12,12,6,57,45
66400,1,6,9,6,3,18,15
66500,1,18,12,6,3,39,33
66600,1,15,12,3,9,33,30
66700,1,9,0,3,3,12,9
66800,1,12,9,3,3,30,27
66900,1,12,6,0,3,21,21
67000,1,0,0,0,0,0,0
67100,1,0,0,0,0,0,0
67200,1,0,0,0,0,0,0
67300,1,18,6,3,0,27,24
67400,1,30,9,9,6,51,42
67500,1,9,6,0,3,18,18
67600,1,24,6,3,6,39,36
67700,1,9,0,3,3,15,12
67800,1,48,18,9,6,78,69
67900,1,12,18,9,9,45,36
68000,1,0,0,0,0,0,0
68100,1,0,0,0,0,3,0
68200,1,12,18,9,6,48,36
68300,1,9,3,3,0,21,15
68400,1,36,18,9,9,75,63
68500,1,30,9,6,6,51,45
68600,1,45,12,3,6,63,63
68700,1,39,21,0,3,66,63
68801,1,90,27,15,15,147,132
68802,1,63,24,6,9,102,93
68900,1,66,18,0,12,96,96
69000,1,57,15,3,3,78,78
69100,1,72,12,6,15,102,96
69201,1,57,12,3,3,75,72
69202,1,0,6,0,6,12,12
69300,1,93,51,15,18,177,162
69402,1,0,0,0,0,6,0
69403,1,18,6,0,0,24,24
69404,1,9,0,0,3,15,15
69500,1,39,42,15,12,108,93
69603,1,87,12,3,9,114,108
69604,1,0,0,0,0,0,0
69606,1,9,0,0,0,12,9
69607,1,30,12,0,9,57,57
69608,1,18,6,3,6,33,30
69609,1,57,12,0,12,81,81
69700,1,39,12,6,6,63,57
69800,1,9,6,0,3,15,15
69900,1,81,33,3,15,135,129
70001,1,18,9,0,3,30,30
70002,1,30,18,3,3,57,51
70003,1,36,3,0,6,48,48
70100,1,48,15,3,6,72,66
70201,1,9,0,0,0,9,9
70202,1,0,0,0,0,0,0
70203,1,87,30,3,15,141,135
70205,1,33,6,0,3,45,42
70206,1,21,9,3,3,33,30
70207,1,30,3,0,9,42,42
70208,1,48,9,3,6,60,60
70209,1,42,3,0,12,51,51
70300,1,102,48,6,24,177,171
70400,1,63,12,0,6,81,81
70501,1,15,9,3,6,30,27
70502,1,18,3,0,3,21,24
70503,1,6,6,0,0,9,9
70504,1,18,0,0,24,45,42
70505,1,0,0,0,0,9,6
70506,1,24,6,0,6,33,33
70600,1,0,0,0,0,0,0
70700,1,57,15,3,9,87,81
70801,1,42,12,3,9,66,63
70802,1,27,3,0,0,30,27
70903,1,21,3,0,0,27,27
70904,1,72,21,6,9,111,102
70905,1,6,0,3,3,12,9
70906,1,12,9,0,6,30,27
70907,1,6,0,0,0,9,9
71001,1,0,0,0,0,6,0
71002,1,27,6,9,6,51,39
71003,1,39,12,3,6,60,60
71004,1,30,9,0,3,45,45
71005,1,36,9,0,3,48,48
71006,1,12,3,0,0,15,15
71007,1,0,0,0,0,0,0
71100,1,81,24,9,12,126,117
71200,1,33,21,6,6,66,63
71301,1,114,33,12,15,177,165
71302,1,0,0,0,0,6,0
71400,1,51,30,3,12,96,90
71500,1,39,24,15,9,81,69
71600,1,51,18,18,9,99,81
71701,1,0,0,0,0,0,0
71702,1,78,30,33,12,156,123
71800,1,72,30,21,18,135,117
71901,1,0,0,0,0,6,0
71902,1,27,12,9,9,60,51
72000,1,102,24,9,15,147,138
72101,1,12,0,0,0,15,12
72102,1,24,15,12,12,63,51
72200,1,57,21,6,12,96,90
72300,1,45,9,9,9,69,60
72401,1,12,0,0,0,18,15
72402,1,0,0,0,0,3,0
72403,1,24,9,3,6,39,39
72404,1,0,0,0,0,0,0
72501,1,0,0,0,0,0,0
72502,1,12,6,9,3,30,21
72601,1,66,15,3,18,99,99
72603,1,0,0,0,0,0,0
72604,1,9,9,3,6,24,24
72605,1,30,3,0,6,42,39
72606,1,30,3,0,3,36,36
72607,1,21,12,6,6,39,33
72702,1,45,18,0,6,72,72
72703,1,30,6,9,3,48,42
72704,1,51,12,6,9,81,72
72705,1,9,9,0,3,24,24
72706,1,0,0,0,0,6,0
72801,1,0,0,0,0,0,0
72802,1,42,12,3,0,57,54
72900,1,12,6,0,6,21,21
73001,1,18,12,3,3,39,36
73002,1,48,15,0,3,66,63
73003,1,27,6,0,3,36,36
73004,1,30,12,3,6,48,48
73005,1,27,6,3,3,36,33
73006,1,0,0,0,0,0,0
73101,1,6,6,6,3,18,12
73102,1,18,3,12,3,39,24
73103,1,15,0,0,0,18,18
73104,1,3,3,3,3,9,9
73105,1,3,6,3,0,12,9
73200,1,9,6,3,0,18,15
73301,1,0,0,0,0,0,0
73302,1,18,3,12,3,33,21
73400,1,24,12,3,6,45,45
73501,1,84,24,9,24,138,129
73503,1,69,24,9,33,135,129
73504,1,57,12,3,6,81,78
73505,1,105,18,6,15,141,138
73601,1,51,21,15,27,117,102
73602,1,48,21,39,18,126,87
73701,1,21,15,3,3,45,42
73703,1,24,21,0,9,51,51
73704,1,27,9,0,9,45,42
73705,1,15,12,3,9,36,30
73706,1,36,9,0,6,57,57
73802,1,9,3,0,0,18,18
73803,1,0,0,0,0,0,0
73805,1,12,0,3,6,24,24
73806,1,69,33,24,15,141,117
73900,1,93,18,12,15,141,129
74001,1,9,3,6,9,27,21
74002,1,0,0,0,0,0,0
74004,1,0,0,0,0,0,0
74005,1,21,3,9,9,42,33
74101,1,21,12,6,6,45,42
74102,1,99,24,9,24,162,150
74203,1,36,12,6,6,63,54
74204,1,42,12,0,18,75,75
74205,1,33,9,0,3,45,45
74206,1,18,6,3,9,36,33
74207,1,30,21,3,12,66,66
74208,1,27,9,6,6,48,39
74209,1,36,9,3,12,57,54
74210,1,27,9,0,9,48,45
74211,1,27,6,6,6,42,36
74304,1,69,15,0,15,96,96
74305,1,27,21,6,9,60,57
74306,1,39,9,0,9,57,57
74307,1,18,3,0,0,21,21
74308,1,27,9,0,12,48,48
74309,1,21,6,3,3,33,30
74310,1,12,9,0,12,33,33
74311,1,0,0,0,0,9,6
74312,1,15,3,0,0,21,18
74400,1,0,0,0,0,0,0
74501,1,0,0,0,0,3,0
74502,1,0,0,0,0,0,0
74601,1,57,21,9,15,105,96
74602,1,3,3,0,3,9,9
74701,1,0,0,0,0,0,0
74702,1,12,6,3,3,27,24
74703,1,30,15,3,12,60,57
74704,1,27,9,0,6,42,45
74801,1,33,9,0,0,45,45
74802,1,6,3,3,3,18,15
74803,1,33,9,6,6,54,48
74900,1,69,30,12,15,123,111
75001,1,42,24,15,9,87,75
75002,1,6,6,0,3,15,12
75100,1,24,9,3,3,36,36
75200,1,33,18,12,15,78,66
75300,1,105,45,9,24,183,174
75401,1,24,6,6,3,42,36
75402,1,18,12,3,0,33,33
75403,1,24,9,3,3,39,36
75404,1,21,3,3,3,30,30
75500,1,27,12,0,3,42,42
75601,1,39,12,6,6,60,54
75602,1,15,6,0,3,24,18
75700,1,9,3,0,0,12,12
75800,1,0,0,0,0,3,0
75900,1,12,9,0,3,21,18
76000,1,0,0,0,0,6,6
76100,1,0,0,0,0,0,0
76200,1,12,9,6,6,33,27
76300,1,39,18,6,12,78,72
76400,1,42,30,12,9,96,81
76500,1,18,9,3,3,33,30
76600,1,0,0,0,0,0,0
76701,1,0,0,0,0,3,0
76703,1,0,0,0,0,0,0
76704,1,0,0,0,0,0,0
76800,1,0,0,0,0,0,0
76901,1,0,0,0,0,0,0
76902,1,12,6,0,0,15,18
77000,1,48,24,3,12,87,84
77100,1,39,15,3,9,63,63
77200,1,33,9,6,3,51,48
77300,1,12,0,0,0,15,15
77400,1,9,3,0,0,12,12
77500,1,27,6,0,0,36,33
77600,1,36,12,6,9,60,57
77700,1,24,9,6,9,45,39
77800,1,72,24,0,15,114,111
77901,1,0,0,0,0,0,0
77902,1,84,30,3,15,129,129
78001,1,27,3,3,0,30,30
78002,1,0,0,0,0,3,0
78100,1,27,15,6,3,48,42
78200,1,6,6,6,0,18,12
78302,1,0,0,0,0,3,0
78303,1,0,0,0,0,0,0
78304,1,12,3,3,3,18,18
78305,1,9,6,0,6,24,24
78401,1,54,27,15,9,105,93
78402,1,57,15,6,9,87,81
78403,1,51,9,9,21,90,84
78501,1,18,9,3,6,39,33
78502,1,39,9,3,9,63,57
78503,1,15,0,3,9,27,24
78504,1,21,6,0,3,36,36
78601,1,45,33,3,9,90,90
78602,1,0,0,0,0,0,0
78700,1,27,9,6,6,45,42
78800,1,42,24,6,21,87,84
78900,1,36,6,3,6,57,51
79002,1,42,24,3,9,78,78
79003,1,6,0,0,0,9,6
79006,1,18,15,3,3,36,36
79007,1,0,0,0,0,6,6
79009,1,24,3,0,6,36,33
79011,1,0,0,0,0,0,0
79012,1,0,0,0,0,0,0
79013,1,0,0,0,0,0,0
79014,1,0,0,0,0,0,0
79015,1,0,0,0,0,0,0
79016,1,0,0,0,0,6,6
79017,1,9,0,0,0,9,6
79101,1,0,0,0,0,6,0
79102,1,15,9,0,6,27,27
79201,1,21,6,3,0,30,27
79202,1,12,6,3,0,21,18
79203,1,9,6,0,0,12,12
79301,1,18,12,3,15,45,45
79302,1,33,6,0,9,54,51
79303,1,9,3,0,3,9,9
79304,1,27,3,3,6,36,36
79305,1,30,3,6,12,51,48
79402,1,87,27,3,24,141,141
79403,1,12,6,0,6,24,21
79404,1,36,6,0,6,48,45
79405,1,15,6,3,0,24,24
79406,1,33,12,0,6,54,54
79407,1,36,12,3,18,66,63
79500,1,12,3,3,3,21,18
79601,1,3,0,6,3,12,6
79603,1,33,24,21,15,90,72
79605,1,33,30,15,18,99,87
79606,1,39,30,12,45,123,111
79701,1,0,0,0,0,0,0
79703,1,51,30,3,18,99,96
79704,1,48,15,9,24,99,90
79802,1,0,0,0,0,6,6
79803,1,72,21,12,33,135,126
79805,1,21,6,3,15,45,42
79806,1,27,6,6,12,54,48
79807,1,6,3,0,3,12,12
79808,1,0,0,0,0,3,0
79809,1,0,0,0,0,0,0
79810,1,0,0,0,0,0,0
79811,1,0,0,0,0,3,0
79812,1,0,0,0,0,3,0
79813,1,12,6,0,9,24,24
79814,1,6,0,3,0,9,9
79815,1,6,0,0,0,6,6
79816,1,0,0,0,0,3,0
79901,1,0,0,0,0,3,0
79903,1,3,3,0,0,9,9
79904,1,6,3,0,0,9,9
80000,1,18,6,3,0,27,24
80100,1,15,3,0,0,21,24
80200,1,66,21,6,27,117,114
80301,1,15,6,3,9,30,27
80302,1,18,6,0,3,24,24
80400,1,54,30,3,21,108,105
80500,1,48,24,21,21,114,93
80600,1,36,12,3,9,57,57
80700,1,33,18,6,3,63,57
80800,1,39,21,0,15,78,78
80900,1,51,18,69,33,174,105
81000,1,54,18,3,24,99,99
81100,1,60,21,12,18,108,99
81200,1,24,9,3,6,42,36
81300,1,33,15,6,9,63,60
81401,1,15,6,3,3,27,21
81402,1,12,9,0,6,27,27
81403,1,9,3,0,3,12,12
81404,1,9,6,0,6,18,18
81405,1,3,3,3,3,15,9
81406,1,9,6,0,0,15,15
81407,1,18,6,0,6,30,30
81408,1,18,9,0,3,33,30
81501,1,12,6,0,0,18,21
81502,1,9,3,3,3,21,18
81503,1,0,0,0,6,6,6
81504,1,0,0,0,0,3,0
81505,1,0,0,0,0,0,0
81506,1,12,6,0,0,18,15
81507,1,3,0,6,3,12,6
81508,1,6,3,0,0,12,12
81509,1,9,3,6,3,15,12
81510,1,0,0,0,0,6,0
81511,1,9,0,0,0,12,9
81512,1,6,0,3,3,9,9
81513,1,0,0,0,0,0,0
81514,1,12,3,0,0,12,12
81600,1,0,0,0,0,0,0
81700,1,0,0,0,0,0,0
81801,1,3,3,9,6,21,15
81805,1,0,0,0,0,0,0
81806,1,0,0,0,0,3,0
81807,1,0,0,0,0,0,0
81809,1,0,0,0,0,0,0
81810,1,0,0,0,0,0,0
81811,1,0,0,0,0,0,0
81900,1,54,24,3,18,96,96
82001,1,51,18,0,18,93,90
82002,1,12,6,6,54,78,75
82100,1,60,18,6,24,114,105
82200,1,48,15,6,12,81,78
82300,1,27,12,0,9,48,48
82400,1,66,24,3,12,105,105
82500,1,33,12,3,15,63,63
82601,1,39,12,3,15,72,69
82602,1,12,3,0,3,21,21
82701,1,30,9,0,6,48,48
82703,1,81,21,6,12,120,117
82704,1,63,12,0,12,84,84
82801,1,3,3,3,3,12,9
82803,1,27,6,0,3,33,30
82804,1,24,9,3,9,45,42
82900,1,9,3,0,6,15,15
83001,1,69,39,9,45,162,153
83002,1,57,30,3,15,105,102
83100,1,24,9,3,15,48,48
83200,1,66,18,6,21,111,108
83300,1,48,33,3,18,102,96
83400,1,21,6,6,9,39,36
83500,1,30,36,12,27,102,93
83600,1,39,27,3,27,93,87
83701,1,15,9,3,9,33,30
83702,1,18,9,3,12,39,39
83801,1,6,6,3,6,24,18
83802,1,12,3,3,12,27,27
83803,1,15,12,6,9,45,39
83901,1,66,48,12,27,153,141
83903,1,45,69,24,27,168,144
83904,1,51,39,9,21,120,111
84000,1,21,21,15,12,69,51
84100,1,18,30,18,18,84,66
84200,1,42,39,12,30,120,108
84300,1,18,18,12,9,57,45
84400,1,48,48,12,21,129,117
84500,1,96,42,21,15,174,156
84600,1,39,24,9,21,87,81
84700,1,15,21,9,9,54,45
84800,1,18,12,3,3,36,33
84900,1,60,24,6,15,105,99
85000,1,69,9,6,18,105,99
85100,1,36,18,0,21,78,75
85200,1,48,15,3,18,81,78
85300,1,66,15,3,12,99,96
85400,1,54,30,3,9,99,93
85501,1,24,3,0,21,45,48
85502,1,57,12,3,24,93,93
85503,1,12,6,0,9,30,27
85600,1,54,24,0,15,96,93
85700,1,60,24,0,15,102,102
85800,1,78,30,6,21,135,129
85900,1,15,12,9,12,48,39
86000,1,36,30,12,9,87,75
86102,1,6,3,3,0,12,12
86103,1,33,12,9,9,66,57
86104,1,54,15,12,15,93,84
86105,1,93,39,6,30,168,162
86200,1,81,27,6,18,135,126
86300,1,9,9,6,15,39,36
86400,1,60,54,9,33,153,144
86500,1,60,39,6,24,129,123
86600,1,87,57,6,36,186,180
86700,1,48,18,3,12,84,78
86800,1,60,45,3,27,135,132
86900,1,45,36,9,21,111,105
87000,1,42,21,6,18,87,81
87100,1,18,21,3,9,48,48
87200,1,18,18,3,12,51,48
87300,1,69,57,3,33,162,156
87400,1,57,45,9,48,156,150
87500,1,39,36,3,12,90,87
87600,1,39,27,3,21,84,84
87700,1,45,21,0,18,87,84
87800,1,45,21,3,18,87,84
87900,1,27,12,9,9,60,51
88000,1,36,30,3,27,96,93
88100,1,69,30,0,21,117,117
88200,1,33,12,3,15,66,60
88301,1,81,36,15,27,156,144
88302,1,57,33,18,15,117,99
88400,1,48,30,12,12,99,87
88501,1,21,6,0,3,27,27
88502,1,27,15,9,9,60,51
88600,1,18,24,18,21,84,63
88700,1,21,18,6,15,60,57
88801,1,54,12,6,18,93,87
88802,1,90,18,9,21,138,132
88900,1,63,18,9,12,105,96
89000,1,51,15,12,6,87,75
89100,1,72,21,3,15,114,108
89201,1,48,15,3,15,78,81
89202,1,30,6,0,6,36,39
89203,1,27,15,6,9,54,48
89300,1,72,24,0,72,171,171
89400,1,51,12,6,18,84,81
89500,1,51,12,3,18,81,81
89601,1,15,6,0,9,33,30
89602,1,12,21,9,15,57,51
89700,1,54,42,9,63,171,162
89800,1,39,18,9,12,78,69
89900,1,36,9,3,15,66,63
90000,1,9,24,18,21,72,54
90100,1,30,15,0,9,57,54
90200,1,66,18,3,18,105,105
90300,1,27,27,0,27,81,81
90400,1,30,30,3,24,84,81
90500,1,30,36,9,24,96,87
90600,1,39,24,3,18,84,81
90700,1,24,27,3,21,75,72
90800,1,27,21,3,27,81,75
90900,1,42,27,9,33,114,105
91000,1,27,9,0,9,45,45
91100,1,51,24,6,24,105,102
91200,1,54,54,18,30,153,135
91300,1,51,27,6,30,111,105
91400,1,51,24,6,33,111,108
91500,1,36,18,3,27,81,78
91600,1,60,24,3,39,126,120
91700,1,39,33,9,45,123,117
91800,1,48,30,9,27,114,102
91900,1,54,15,9,18,99,90
92000,1,66,21,6,39,129,126
92100,1,42,36,3,27,108,105
92200,1,51,24,3,30,108,105
92300,1,45,21,6,33,102,99
92400,1,18,30,3,15,66,60
92500,1,9,21,3,6,42,39
92600,1,12,24,9,12,57,48
92700,1,15,15,9,12,48,42
92800,1,15,12,15,18,60,42
92900,1,9,21,12,27,69,54
93000,1,39,21,12,24,99,87
93100,1,33,18,6,27,90,84
93200,1,6,18,18,9,48,33
93300,1,9,12,9,9,33,27
93400,1,9,21,15,6,51,33
93500,1,3,15,9,12,39,30
93600,1,21,24,6,9,60,54
93700,1,27,48,21,57,147,126
93800,1,15,18,24,9,63,39
93900,1,27,27,33,9,93,63
94000,1,24,33,12,27,93,81
94100,1,6,15,9,15,42,33
94200,1,15,30,12,6,66,54
94300,1,18,33,6,12,66,60
94400,1,12,18,9,6,48,39
94500,1,69,39,6,36,150,144
94600,1,57,42,12,24,138,126
94700,1,30,33,9,27,96,87
94800,1,15,24,9,12,54,48
94900,1,15,15,3,18,45,45
95000,1,12,18,3,18,51,51
95100,1,54,33,6,39,129,126
95200,1,45,21,6,33,105,99
95301,1,27,12,3,15,63,57
95302,1,33,12,3,21,75,72
95401,1,9,9,3,0,21,24
95402,1,9,0,6,3,18,12
95403,1,39,30,3,27,96,93
95500,1,45,24,6,21,93,90
95601,1,24,15,3,9,51,48
95602,1,0,0,0,0,0,0
95700,1,24,6,0,15,42,42
95800,1,0,12,9,0,21,12
95900,1,45,39,3,39,123,123
96000,1,36,18,6,39,102,93
96100,1,42,30,6,21,102,96
96201,1,0,12,6,6,24,18
96202,1,0,0,0,0,0,0
96300,1,15,15,3,3,30,33
96400,1,12,45,6,18,78,75
96500,1,39,27,3,18,87,84
96600,1,51,21,9,33,111,105
96700,1,15,0,6,12,33,27
96800,1,15,18,6,9,48,42
96900,1,12,9,3,9,36,33
97000,1,69,63,6,39,177,171
97100,1,33,30,12,27,102,90
97200,1,18,15,6,21,54,51
97300,1,12,36,6,48,102,96
97400,1,51,54,9,39,153,141
97500,1,39,30,6,33,105,99
97600,1,9,18,0,3,30,30
97700,1,15,21,6,12,54,51
97800,1,81,57,6,51,195,189
97900,1,24,21,3,12,63,60
98000,1,9,15,3,3,33,30
98100,1,24,27,6,15,75,69
98200,1,21,18,6,18,66,60
98300,1,12,24,12,24,69,60
98400,1,27,27,6,15,75,72
98500,1,39,27,6,33,108,102
98600,1,12,21,9,18,63,54
98700,1,27,21,9,15,72,60
98800,1,3,6,0,9,18,18
98900,1,15,18,6,21,63,57
99000,1,27,45,12,27,111,99
99100,1,0,0,0,0,3,0
99200,1,0,0,0,0,0,0
99300,1,0,0,0,0,0,0
99400,1,0,0,0,0,0,0
99500,1,0,0,0,0,3,0
99600,1,15,9,6,12,39,36
99700,1,0,0,0,0,9,9
99800,1,0,0,0,0,0,0
99902,1,0,0,0,0,3,0
99903,1,0,0,0,0,6,0
99904,1,0,0,0,0,0,0
100000,1,0,9,0,3,15,15
100100,1,0,0,0,0,0,0
100200,1,0,0,0,0,0,0
100300,1,0,15,3,3,21,15
100400,1,0,0,0,0,0,0
100500,1,0,0,0,0,0,0
100600,1,0,0,0,0,3,0
100700,1,0,0,0,0,3,0
100800,1,0,0,0,0,3,0
100901,1,6,6,3,0,18,15
100902,1,24,6,3,6,45,39
101001,1,18,24,6,9,57,48
101002,1,9,6,0,3,18,15
101100,1,12,9,3,9,33,30
101200,1,33,21,6,15,81,72
101301,1,12,18,0,6,36,36
101302,1,15,6,3,9,27,24
101303,1,12,21,15,6,54,39
101304,1,30,9,21,9,63,45
101401,1,24,18,6,6,51,45
101402,1,12,3,0,0,21,18
101501,1,18,6,0,0,27,24
101502,1,12,3,0,3,15,15
101503,1,0,0,0,0,0,0
101601,1,9,9,3,0,21,18
101602,1,0,0,0,0,9,9
101700,1,0,0,0,0,3,0
101801,1,18,9,0,6,33,30
101802,1,18,18,0,9,45,45
101803,1,9,3,12,6,30,18
101900,1,45,33,3,18,102,96
102000,1,75,54,9,24,159,153
102100,1,63,33,9,12,120,111
102201,1,24,15,3,3,45,45
102203,1,0,0,0,0,0,0
102204,1,45,33,3,33,111,111
102205,1,36,15,3,12,63,60
102206,1,36,30,3,15,84,81
102300,1,90,33,9,18,147,138
102400,1,60,45,6,27,141,132
102500,1,21,12,3,9,45,45
102601,1,3,6,3,0,12,9
102602,1,12,21,3,3,36,36
102701,1,21,24,6,9,57,51
102702,1,72,42,9,42,162,156
102800,1,45,18,0,15,75,75
102901,1,18,21,3,9,51,48
102902,1,27,6,0,9,42,42
103000,1,24,27,3,12,69,66
103100,1,48,30,12,42,129,120
103200,1,12,9,3,6,30,24
103300,1,6,12,0,0,24,21
103400,1,27,21,3,24,78,75
103500,1,27,27,6,21,84,78
103600,1,27,48,6,24,102,96
103700,1,18,36,6,15,78,72
103800,1,15,33,12,24,84,72
103900,1,9,3,0,3,15,12
104000,1,6,18,3,18,42,42
104100,1,27,39,12,15,96,81
104200,1,9,12,3,12,30,27
104301,1,42,24,6,12,84,78
104302,1,9,15,0,9,30,33
