meshblock_id,census_year_id,full_and_part_time,full_time,not_stated,not_studying,part_time,total,total_stated
50003,2,0,3,3,30,3,36,33
50004,2,0,3,3,24,0,27,24
50100,2,0,21,27,201,12,261,237
50201,2,0,0,0,9,0,12,9
50202,2,0,0,0,6,0,6,6
50303,2,0,6,3,51,6,66,60
50304,2,0,3,6,27,0,36,30
50305,2,0,3,9,42,0,57,48
50306,2,0,3,9,39,3,51,45
50307,2,0,0,9,36,0,45,36
50308,2,0,3,6,24,3,33,27
50309,2,0,3,6,45,3,57,51
50310,2,0,3,9,30,0,39,33
50311,2,0,0,6,27,3,39,30
50400,2,0,3,15,51,3,72,57
50501,2,0,0,0,6,0,9,6
50502,2,0,0,0,0,0,0,0
50503,2,0,0,0,0,0,6,6
50602,2,0,0,0,0,0,0,0
50603,2,0,0,0,0,0,0,0
50604,2,0,0,3,9,0,15,12
50605,2,0,3,6,36,3,48,39
50701,2,0,0,3,12,0,15,15
50703,2,0,0,0,0,0,0,0
50704,2,0,0,0,0,0,0,0
50705,2,0,0,9,69,6,84,78
50706,2,0,0,0,0,0,0,0
50707,2,0,0,0,0,0,0,0
50708,2,0,0,0,0,0,0,0
50802,2,0,0,0,0,0,6,0
50803,2,0,0,12,48,0,63,48
50804,2,0,0,15,90,3,114,96
50805,2,0,0,0,0,0,0,0
50806,2,0,0,0,0,0,0,0
50901,2,0,0,0,0,0,0,0
50902,2,0,0,0,6,0,9,9
51000,2,0,0,0,0,0,3,0
51101,2,0,0,21,18,3,45,18
51102,2,0,0,0,6,0,9,9
51201,2,0,3,9,60,3,78,69
51202,2,0,0,3,36,3,42,39
51300,2,0,3,12,87,9,114,102
51401,2,0,3,6,84,9,99,93
51402,2,0,0,6,18,3,27,18
51403,2,0,0,9,45,3,63,51
51405,2,0,0,0,0,0,0,0
51406,2,0,3,27,114,3,150,120
51407,2,0,3,15,57,9,84,69
51408,2,0,3,18,66,3,87,72
51409,2,0,0,9,54,3,72,60
51501,2,0,3,0,51,6,60,57
51502,2,0,0,3,27,0,30,30
51504,2,0,0,9,12,0,21,15
51505,2,0,0,0,0,0,6,0
51506,2,0,0,0,6,0,9,6
51507,2,0,3,0,18,0,24,21
51508,2,0,0,0,0,0,3,0
51601,2,0,3,3,57,3,66,63
51602,2,0,0,0,0,0,0,0
51700,2,0,3,9,30,3,45,36
51800,2,0,3,6,21,3,27,27
51900,2,0,0,3,9,0,12,9
52001,2,0,3,6,18,0,27,21
52002,2,0,3,9,6,0,18,12
52100,2,0,3,6,15,0,24,18
52200,2,0,0,0,0,0,0,0
52300,2,0,6,21,42,3,72,51
52400,2,0,3,0,15,0,18,18
52501,2,0,0,0,0,0,9,9
52502,2,0,0,0,0,0,6,6
52600,2,0,0,0,0,0,0,0
52700,2,0,3,12,30,3,42,33
52800,2,0,0,6,21,3,36,27
52902,2,0,6,6,63,3,81,75
52903,2,0,3,3,33,3,45,39
52904,2,0,9,0,51,3,60,63
52905,2,0,0,3,27,0,30,30
52906,2,0,0,3,57,3,69,66
52907,2,0,0,9,42,3,54,45
53001,2,0,6,6,84,3,99,93
53002,2,0,0,12,42,6,63,51
53003,2,0,0,3,63,0,63,63
53004,2,0,6,9,48,6,66,57
53005,2,0,9,6,45,3,63,60
53101,2,0,12,6,69,3,90,84
53102,2,0,3,0,30,3,36,30
53200,2,0,3,9,87,3,99,90
53301,2,0,3,9,39,6,54,48
53303,2,0,3,27,27,3,60,30
53304,2,0,9,27,102,6,144,117
53305,2,0,6,9,57,3,78,69
53403,2,0,12,9,84,3,108,96
53404,2,0,0,33,132,0,165,132
53405,2,0,3,3,30,0,39,33
53406,2,0,18,18,117,6,156,141
53407,2,0,6,9,96,6,114,111
53408,2,0,3,3,24,0,30,27
53502,2,0,0,3,21,0,24,21
53503,2,0,0,6,9,0,15,9
53504,2,0,0,3,27,0,30,30
53505,2,0,0,3,30,0,30,27
53506,2,0,3,6,27,3,36,33
53507,2,0,0,0,0,0,0,0
53508,2,0,0,0,27,3,30,30
53509,2,0,3,3,48,0,54,48
53600,2,0,0,0,0,0,3,0
53700,2,0,3,6,15,0,24,18
53800,2,0,6,27,60,6,96,69
53900,2,0,6,18,60,6,90,72
54000,2,0,0,12,69,3,84,69
54100,2,0,3,6,12,3,21,15
54200,2,0,6,36,123,9,168,135
54300,2,0,0,9,15,0,24,15
54400,2,0,3,12,135,6,153,141
54501,2,0,3,15,69,6,90,78
54502,2,0,0,18,30,0,51,30
54600,2,0,0,18,33,3,57,36
54700,2,0,6,15,57,3,75,63
54801,2,0,3,9,60,6,81,69
54802,2,0,3,15,87,3,108,90
54900,2,0,3,12,27,0,42,27
55000,2,0,0,12,21,3,36,24
55100,2,0,3,6,15,3,27,21
55200,2,0,3,9,39,0,54,45
55300,2,0,3,18,39,3,63,45
55400,2,0,3,6,21,3,36,27
55500,2,0,0,15,30,0,45,30
55600,2,0,0,15,48,3,72,54
55700,2,0,3,12,36,0,54,42
55801,2,0,3,15,36,0,57,42
55802,2,0,3,9,39,0,51,39
55900,2,0,6,27,57,3,93,66
56001,2,0,3,12,12,0,27,15
56002,2,0,0,18,27,0,45,27
56100,2,0,3,6,39,0,48,45
56200,2,0,0,0,0,0,6,0
56300,2,0,0,9,51,0,63,51
56400,2,0,3,24,81,3,114,90
56500,2,0,0,9,15,3,24,15
56600,2,0,3,12,15,3,30,18
56700,2,0,0,0,0,0,9,0
56800,2,0,0,3,6,0,12,6
56900,2,0,0,15,24,3,42,27
57000,2,0,6,18,123,3,150,132
57100,2,0,6,12,69,6,93,78
57201,2,0,6,24,111,12,150,126
57202,2,0,0,12,9,0,21,12
57300,2,0,3,3,15,6,21,21
57400,2,0,3,12,36,0,51,39
57500,2,0,3,18,69,3,90,72
57600,2,0,3,12,30,3,51,36
57700,2,0,9,33,87,15,141,108
57800,2,0,6,12,45,0,63,54
57900,2,0,0,3,9,0,15,12
58000,2,0,3,6,15,3,24,15
58100,2,0,3,18,48,6,75,57
58200,2,0,9,15,48,6,75,60
58300,2,0,0,12,27,3,42,30
58400,2,0,0,6,36,6,48,42
58500,2,0,6,21,42,3,72,51
58600,2,0,3,9,30,3,42,33
58700,2,0,6,21,60,3,90,66
58800,2,0,6,21,45,3,78,57
58901,2,0,0,0,0,0,3,0
58902,2,0,0,0,0,0,0,0
59000,2,0,0,0,0,0,0,0
59100,2,0,0,0,0,0,3,0
59200,2,0,0,0,0,0,0,0
59301,2,0,0,9,84,6,102,90
59302,2,0,0,0,0,0,6,6
59400,2,0,0,3,12,0,18,15
59500,2,0,0,6,24,0,30,24
59600,2,0,6,15,48,3,66,54
59700,2,0,12,27,111,6,159,132
59800,2,0,6,12,33,3,54,42
59900,2,0,0,0,0,0,0,0
60000,2,0,0,3,12,0,15,12
60100,2,0,0,3,24,3,30,27
60200,2,0,0,3,30,0,33,33
60300,2,0,6,3,60,0,69,63
60400,2,0,0,0,24,0,27,27
60500,2,0,3,15,39,0,60,45
60600,2,0,9,15,60,3,87,75
60700,2,0,9,6,93,6,108,102
60800,2,0,9,9,33,0,54,45
60900,2,0,3,6,36,0,48,39
61000,2,0,0,21,57,0,78,57
61100,2,0,0,0,0,0,0,0
61200,2,0,3,6,60,0,69,63
61300,2,0,3,3,12,0,15,15
61400,2,0,0,0,0,0,0,0
61501,2,0,0,0,0,0,0,0
61502,2,0,9,12,60,0,81,66
61600,2,0,0,3,39,3,42,42
61700,2,0,12,21,90,3,126,105
61801,2,0,3,0,30,3,36,36
61802,2,0,0,12,117,3,132,117
61803,2,0,12,39,66,6,120,81
61804,2,0,6,6,54,3,66,60
61805,2,0,15,12,75,3,108,96
61806,2,0,3,15,45,3,63,51
61807,2,0,12,18,105,6,138,123
61808,2,0,3,18,39,9,72,48
61901,2,0,12,21,120,9,159,138
61902,2,0,3,6,57,3,69,63
61904,2,0,3,0,57,6,66,66
61905,2,0,3,0,57,9,69,66
62001,2,0,0,0,0,0,0,0
62002,2,0,9,15,132,6,165,150
62102,2,0,3,6,60,3,69,66
62105,2,0,0,15,36,0,54,36
62106,2,0,0,3,15,0,21,15
62107,2,0,3,21,54,3,81,57
62108,2,0,3,3,57,6,66,66
62109,2,0,3,9,111,3,126,117
62110,2,0,6,6,102,6,123,114
62202,2,0,6,9,99,3,117,108
62203,2,0,0,6,51,0,60,51
62204,2,0,3,9,51,3,69,57
62205,2,0,3,12,51,6,72,60
62206,2,0,3,3,54,6,69,63
62301,2,0,0,0,27,3,30,30
62303,2,0,0,3,42,0,45,45
62304,2,0,0,0,0,0,0,0
62401,2,0,0,0,33,0,39,36
62402,2,0,15,27,165,9,216,189
62501,2,0,0,9,33,3,45,36
62502,2,0,12,12,69,6,96,84
62503,2,0,0,0,0,0,9,0
62504,2,0,3,0,39,0,42,42
62505,2,0,0,0,12,3,18,15
62506,2,0,3,9,36,6,54,45
62507,2,0,0,3,18,3,24,18
62600,2,0,12,15,108,3,138,126
62702,2,0,0,3,15,3,18,15
62703,2,0,15,21,123,12,168,147
62704,2,0,0,0,6,0,9,9
62705,2,0,3,3,9,0,12,9
62800,2,0,9,6,105,6,126,120
62900,2,0,9,12,138,6,165,150
63000,2,0,15,21,159,12,210,189
63100,2,0,9,18,78,3,111,90
63200,2,0,9,12,87,6,114,99
63300,2,0,0,0,0,0,0,0
63400,2,0,9,18,132,3,165,147
63500,2,0,12,15,84,6,120,102
63600,2,0,3,3,63,6,75,69
63701,2,0,3,3,51,0,60,54
63703,2,0,6,0,45,3,54,51
63704,2,0,3,9,72,3,90,78
63705,2,0,6,9,51,9,78,69
63801,2,0,9,3,84,6,102,96
63803,2,0,6,6,87,3,105,96
63804,2,0,12,21,96,3,132,114
63805,2,0,3,3,39,3,45,42
63900,2,0,6,18,168,6,201,183
64000,2,0,6,3,60,3,72,69
64100,2,0,0,3,12,0,15,12
64200,2,0,3,0,24,0,27,27
64300,2,0,6,6,123,6,144,138
64401,2,0,3,3,36,3,48,42
64402,2,0,0,0,6,0,9,9
64501,2,0,0,3,27,0,30,27
64503,2,0,0,3,9,0,15,9
64504,2,0,0,3,12,3,18,15
64600,2,0,6,9,156,12,180,171
64700,2,0,12,12,147,6,177,165
64800,2,0,0,6,27,3,39,33
64900,2,0,0,0,18,0,18,18
65000,2,0,3,0,9,0,9,9
65101,2,0,0,0,0,0,0,0
65102,2,0,0,0,6,0,9,6
65200,2,0,12,15,99,9,132,117
65300,2,0,3,0,33,0,39,36
65400,2,0,6,3,36,3,42,42
65500,2,0,3,6,24,3,36,27
65600,2,0,12,12,114,3,144,132
65700,2,0,0,18,18,9,45,27
65800,2,0,6,3,45,0,51,48
65900,2,0,0,0,6,0,9,6
66000,2,0,0,0,0,0,3,0
66100,2,0,3,12,30,3,48,33
66200,2,0,0,0,9,0,12,9
66300,2,0,3,15,42,3,60,42
66400,2,0,0,0,9,0,9,6
66500,2,0,3,0,30,3,36,33
66600,2,0,3,3,27,0,33,33
66700,2,0,3,6,9,0,15,9
66800,2,0,0,3,36,3,45,42
66900,2,0,3,6,12,3,24,18
67000,2,0,0,0,0,0,0,0
67100,2,0,0,0,0,0,0,0
67200,2,0,0,0,0,0,0,0
67300,2,0,3,0,15,0,18,15
67400,2,0,6,3,42,0,48,48
67500,2,0,3,3,18,0,24,21
67600,2,0,0,3,24,3,30,24
67700,2,0,0,0,15,3,18,15
67800,2,0,12,9,66,9,93,84
67900,2,0,3,6,27,3,39,33
68000,2,0,0,0,0,0,0,0
68100,2,0,0,9,9,0,18,6
68200,2,0,3,9,15,0,27,18
68300,2,0,3,6,9,0,18,12
68400,2,0,3,12,39,3,60,48
68500,2,0,3,21,33,6,66,42
68600,2,0,3,9,33,3,45,36
68700,2,0,9,15,72,0,96,78
68801,2,0,15,9,129,9,162,153
68802,2,0,9,6,96,9,120,114
68900,2,0,6,6,99,6,117,111
69000,2,0,18,6,111,9,141,135
69100,2,0,12,3,105,12,129,123
69201,2,0,6,9,96,6,120,108
69202,2,0,0,0,9,3,15,15
69300,2,0,12,12,153,6,186,171
69402,2,0,0,0,0,0,0,0
69403,2,0,3,3,27,3,36,33
69404,2,0,6,3,15,3,24,21
69500,2,0,12,30,96,0,138,108
69603,2,0,3,9,81,6,99,93
69604,2,0,0,0,0,0,0,0
69606,2,0,0,0,9,0,12,12
69607,2,0,9,21,57,3,87,66
69608,2,0,6,0,81,0,87,84
69609,2,0,3,9,87,6,102,93
69700,2,0,3,3,87,6,99,96
69800,2,0,3,0,12,3,15,15
69900,2,0,12,9,123,12,153,144
70001,2,0,3,3,48,0,51,51
70002,2,0,9,3,45,3,60,57
70003,2,0,9,6,57,0,72,66
70100,2,0,9,6,120,6,141,135
70201,2,0,0,3,12,0,18,15
70202,2,0,0,0,0,0,0,0
70203,2,0,15,15,111,6,150,132
70205,2,0,3,0,33,3,39,36
70206,2,0,9,3,54,3,69,66
70207,2,0,0,3,33,0,36,36
70208,2,0,6,3,60,3,69,66
70209,2,0,6,9,48,0,63,57
70300,2,0,9,15,156,6,186,171
70400,2,0,6,9,69,3,87,78
70501,2,0,3,3,36,0,39,36
70502,2,0,3,0,27,0,33,30
70503,2,0,0,0,6,0,9,6
70504,2,0,0,9,45,0,57,45
70505,2,0,3,6,33,3,42,39
70506,2,0,9,3,42,0,51,48
70600,2,0,0,0,0,0,0,0
70700,2,0,6,6,84,3,99,93
70801,2,0,6,6,72,0,90,81
70802,2,0,0,3,27,0,30,27
70903,2,0,3,3,27,0,33,33
70904,2,0,12,12,114,6,147,132
70905,2,0,0,0,6,0,9,6
70906,2,0,6,9,72,3,90,84
70907,2,0,3,3,39,6,48,45
71001,2,0,0,6,6,0,12,9
71002,2,0,3,6,42,6,60,54
71003,2,0,3,6,60,3,69,66
71004,2,0,6,3,54,0,57,57
71005,2,0,3,6,48,6,63,60
71006,2,0,0,3,21,3,27,24
71007,2,0,0,0,0,0,0,0
71100,2,0,9,9,120,9,150,141
71200,2,0,9,3,72,3,87,84
71301,2,0,15,18,174,12,219,198
71302,2,0,0,0,9,0,12,12
71400,2,0,12,18,81,9,117,99
71500,2,0,6,57,36,0,99,45
71600,2,0,9,24,111,9,153,126
71701,2,0,0,0,0,0,3,0
71702,2,0,9,36,117,9,174,138
71800,2,0,6,21,123,6,156,135
71901,2,0,0,3,9,0,15,12
71902,2,0,3,6,63,3,72,69
72000,2,0,6,18,162,6,192,177
72101,2,0,0,12,3,3,15,3
72102,2,0,3,9,57,3,72,63
72200,2,0,3,9,90,0,105,96
72300,2,0,12,9,90,9,117,111
72401,2,0,0,3,18,0,24,21
72402,2,0,0,0,0,0,6,6
72403,2,0,6,9,45,0,63,51
72404,2,0,0,0,0,0,3,0
72501,2,0,0,0,0,0,0,0
72502,2,0,3,0,9,0,12,12
72601,2,0,15,6,111,12,147,138
72603,2,0,0,0,0,0,0,0
72604,2,0,3,3,30,0,36,30
72605,2,0,6,0,39,3,48,48
72606,2,0,3,3,42,0,48,45
72607,2,0,6,0,42,3,51,48
72702,2,0,12,3,60,3,75,72
72703,2,0,9,6,51,0,66,60
72704,2,0,6,15,87,6,117,105
72705,2,0,0,3,30,3,36,33
72706,2,0,0,0,6,0,9,6
72801,2,0,0,0,9,0,9,9
72802,2,0,6,6,54,3,69,60
72900,2,0,3,3,30,3,36,36
73001,2,0,6,3,30,0,39,33
73002,2,0,6,3,51,6,66,63
73003,2,0,0,3,33,3,39,39
73004,2,0,0,6,48,0,57,48
73005,2,0,3,3,45,3,54,51
73006,2,0,0,0,0,0,3,0
73101,2,0,0,3,21,3,27,24
73102,2,0,3,12,30,0,48,36
73103,2,0,0,3,15,0,21,15
73104,2,0,0,0,0,0,6,0
73105,2,0,3,0,9,0,12,12
73200,2,0,0,0,0,0,0,0
73301,2,0,0,0,0,0,0,0
73302,2,0,3,6,39,0,48,39
73400,2,0,9,12,57,12,93,78
73501,2,0,12,12,108,3,135,120
73503,2,0,6,12,126,3,147,132
73504,2,0,3,3,72,3,81,78
73505,2,0,9,9,132,3,156,147
73601,2,0,15,21,129,12,174,153
73602,2,0,6,39,108,6,162,120
73701,2,0,3,9,45,3,63,54
73703,2,0,3,3,48,3,57,54
73704,2,0,3,3,27,3,36,33
73705,2,0,3,3,30,0,36,33
73706,2,0,9,3,48,6,69,66
73802,2,0,0,3,15,0,21,15
73803,2,0,0,0,0,0,0,0
73805,2,0,3,3,18,3,24,21
73806,2,0,9,15,123,12,156,138
73900,2,0,9,15,102,9,132,120
74001,2,0,3,9,39,3,54,45
74002,2,0,0,0,0,0,0,0
74004,2,0,3,3,33,0,36,33
74005,2,0,3,12,48,3,60,51
74101,2,0,0,0,33,0,36,33
74102,2,0,18,21,168,18,222,201
74203,2,0,3,6,48,3,60,54
74204,2,0,3,6,51,6,63,57
74205,2,0,3,9,42,0,54,45
74206,2,0,0,3,51,0,54,48
74207,2,0,3,6,36,3,48,39
74208,2,0,3,9,39,3,54,48
74209,2,0,6,6,45,3,60,54
74210,2,0,6,12,42,0,60,48
74211,2,0,3,0,33,3,39,36
74304,2,0,3,6,99,9,117,108
74305,2,0,6,3,39,0,48,45
74306,2,0,3,9,66,3,78,69
74307,2,0,3,0,30,3,36,33
74308,2,0,6,9,30,3,48,39
74309,2,0,3,0,30,0,33,33
74310,2,0,3,3,30,3,36,30
74311,2,0,0,6,6,0,12,6
74312,2,0,6,0,24,3,36,36
74400,2,0,0,0,0,0,0,0
74501,2,0,0,0,0,0,3,0
74502,2,0,0,0,0,0,0,0
74601,2,0,6,24,75,3,108,84
74602,2,0,0,0,6,0,6,6
74701,2,0,0,0,0,0,0,0
74702,2,0,0,3,27,0,27,27
74703,2,0,3,6,51,3,63,60
74704,2,0,6,3,39,3,51,48
74801,2,0,3,6,42,3,54,45
74802,2,0,0,0,18,3,18,21
74803,2,0,3,0,45,0,51,45
74900,2,0,12,15,132,6,168,153
75001,2,0,6,12,75,6,99,87
75002,2,0,0,0,9,0,6,9
75100,2,0,3,12,51,3,69,60
75200,2,0,3,18,72,9,102,84
75300,2,0,12,21,180,12,228,204
75401,2,0,0,3,42,3,51,45
75402,2,0,3,3,33,0,42,39
75403,2,0,3,9,45,0,51,45
75404,2,0,3,6,36,0,42,39
75500,2,0,3,6,30,3,45,39
75601,2,0,3,6,45,6,60,51
75602,2,0,0,3,27,0,30,27
75700,2,0,0,0,9,0,9,9
75800,2,0,0,0,0,0,0,0
75900,2,0,0,0,0,0,0,0
76000,2,0,0,0,0,0,3,0
76100,2,0,0,0,0,0,0,0
76200,2,0,3,0,21,0,24,24
76300,2,0,6,9,63,6,81,75
76400,2,0,12,12,81,9,111,99
76500,2,0,0,6,30,0,39,33
76600,2,0,0,0,0,0,0,0
76701,2,0,0,0,0,0,6,0
76703,2,0,0,0,0,0,0,0
76704,2,0,0,0,0,0,3,0
76800,2,0,3,3,12,0,18,15
76901,2,0,0,0,0,0,0,0
76902,2,0,0,3,18,0,21,18
77000,2,0,3,9,87,0,105,93
77100,2,0,3,6,63,3,72,66
77200,2,0,6,6,54,0,66,57
77300,2,0,0,6,15,0,21,15
77400,2,0,3,0,9,0,9,12
77500,2,0,3,0,36,0,39,39
77600,2,0,3,12,57,3,75,63
77700,2,0,3,6,42,0,51,45
77800,2,0,6,6,123,9,141,135
77901,2,0,0,0,0,0,0,0
77902,2,0,15,30,123,12,180,150
78001,2,0,3,6,33,0,42,36
78002,2,0,0,0,0,0,0,0
78100,2,0,0,3,42,3,48,45
78200,2,0,0,0,18,0,18,21
78302,2,0,0,3,9,0,12,9
78303,2,0,0,0,0,0,0,0
78304,2,0,0,0,9,0,9,9
78305,2,0,3,0,27,0,30,27
78401,2,0,9,9,72,3,90,81
78402,2,0,6,15,60,6,87,72
78403,2,0,6,9,78,0,93,84
78501,2,0,3,0,36,0,39,36
78502,2,0,0,3,42,3,51,48
78503,2,0,0,3,30,3,39,36
78504,2,0,3,3,30,0,36,33
78601,2,0,6,12,87,3,108,96
78602,2,0,0,0,6,0,9,9
78700,2,0,6,6,51,3,66,60
78800,2,0,3,15,66,12,99,81
78900,2,0,9,6,45,0,63,54
79002,2,0,3,3,63,3,75,69
79003,2,0,0,0,0,0,6,0
79006,2,0,0,6,30,3,36,33
79007,2,0,0,0,15,3,15,15
79009,2,0,3,3,39,0,42,42
79011,2,0,0,0,18,0,18,18
79012,2,0,0,0,0,0,6,0
79013,2,0,0,0,0,0,3,0
79014,2,0,0,0,0,0,0,0
79015,2,0,0,0,0,0,3,0
79016,2,0,0,0,15,3,24,21
79017,2,0,0,3,15,3,21,18
79101,2,0,0,0,6,0,6,6
79102,2,0,0,3,21,0,24,21
79201,2,0,0,0,18,0,21,21
79202,2,0,9,6,45,3,57,51
79203,2,0,0,0,0,0,6,0
79301,2,0,3,3,33,3,45,39
79302,2,0,3,3,51,3,60,54
79303,2,0,0,3,24,0,27,27
79304,2,0,3,0,27,0,30,30
79305,2,0,3,0,39,3,42,42
79402,2,0,6,15,114,3,135,123
79403,2,0,0,0,24,3,27,27
79404,2,0,0,0,36,3,42,39
79405,2,0,3,0,21,0,24,24
79406,2,0,6,3,48,3,60,54
79407,2,0,0,0,45,3,51,48
79500,2,0,0,0,9,0,12,9
79601,2,0,0,3,9,0,15,9
79603,2,0,12,27,72,6,117,87
79605,2,0,6,21,72,12,111,87
79606,2,0,9,9,84,3,105,96
79701,2,0,0,0,0,0,0,0
79703,2,0,6,15,99,6,126,111
79704,2,0,6,21,81,9,114,93
79802,2,0,0,0,6,0,6,6
79803,2,0,6,15,117,6,144,129
79805,2,0,0,9,36,0,48,39
79806,2,0,0,3,42,0,45,42
79807,2,0,3,0,15,0,21,18
79808,2,0,0,0,9,0,9,12
79809,2,0,0,0,6,0,9,9
79810,2,0,0,0,6,0,6,6
79811,2,0,0,3,24,0,30,27
79812,2,0,0,0,0,0,3,0
79813,2,0,0,3,21,0,30,27
79814,2,0,0,0,15,0,18,15
79815,2,0,0,0,21,0,21,18
79816,2,0,0,0,12,3,15,15
79901,2,0,0,0,0,0,3,0
79903,2,0,0,0,9,0,12,12
79904,2,0,0,0,0,0,3,0
80000,2,0,3,9,27,0,42,30
80100,2,0,3,3,42,3,51,48
80200,2,0,3,9,111,6,129,120
80301,2,0,0,0,33,0,33,36
80302,2,0,0,3,24,0,27,24
80400,2,0,6,12,111,3,132,120
80500,2,0,9,12,96,3,120,108
80600,2,0,3,9,69,3,87,78
80700,2,0,3,3,78,6,96,90
80800,2,0,0,9,78,3,93,84
80900,2,0,6,51,147,3,207,156
81000,2,0,9,12,111,9,144,132
81100,2,0,3,18,117,6,147,132
81200,2,0,3,6,54,3,66,63
81300,2,0,3,9,63,0,75,66
81401,2,0,6,6,27,0,39,33
81402,2,0,0,3,21,0,24,21
81403,2,0,6,0,21,3,33,30
81404,2,0,3,0,27,3,33,30
81405,2,0,0,0,21,3,21,21
81406,2,0,0,3,9,0,12,9
81407,2,0,0,3,24,3,30,27
81408,2,0,0,0,39,3,45,42
81501,2,0,0,3,18,0,21,15
81502,2,0,0,0,12,0,15,15
81503,2,0,0,0,6,0,9,6
81504,2,0,0,0,6,0,6,6
81505,2,0,0,0,0,0,0,0
81506,2,0,0,0,15,0,18,21
81507,2,0,0,0,0,0,6,0
81508,2,0,0,3,6,0,12,9
81509,2,0,0,0,15,3,15,18
81510,2,0,0,0,6,0,9,6
81511,2,0,0,0,0,0,3,0
81512,2,0,0,0,6,0,6,6
81513,2,0,0,0,9,0,9,6
81514,2,0,3,3,12,0,18,15
81600,2,0,0,0,0,0,0,0
81700,2,0,0,0,12,3,12,12
81801,2,0,0,0,0,0,3,0
81805,2,0,0,0,0,0,0,0
81806,2,0,0,0,0,0,6,0
81807,2,0,0,0,0,0,3,0
81809,2,0,0,0,0,0,0,0
81810,2,0,0,0,0,0,0,0
81811,2,0,3,6,21,3,27,24
81900,2,0,9,33,60,3,99,69
82001,2,0,3,12,66,3,84,72
82002,2,0,0,33,45,0,81,45
82100,2,0,12,21,90,3,129,108
82200,2,0,6,9,57,3,72,63
82300,2,0,3,6,45,6,60,54
82400,2,0,9,12,96,3,117,108
82500,2,0,6,3,51,6,69,63
82601,2,0,6,3,60,6,75,72
82602,2,0,3,9,63,6,81,72
82701,2,0,3,3,33,6,42,39
82703,2,0,15,3,102,6,129,123
82704,2,0,3,6,90,6,111,102
82801,2,0,0,3,12,0,15,15
82803,2,0,3,3,27,0,36,30
82804,2,0,6,3,42,3,54,51
82900,2,0,0,3,18,0,21,21
83001,2,0,9,18,132,6,165,150
83002,2,0,9,3,87,0,102,96
83100,2,0,3,6,39,3,51,45
83200,2,0,6,12,93,3,111,102
83300,2,0,9,15,96,3,126,111
83400,2,0,6,3,33,9,51,45
83500,2,0,9,12,72,3,102,87
83600,2,0,0,12,72,0,84,72
83701,2,0,0,3,30,3,36,30
83702,2,0,0,3,39,0,42,42
83801,2,0,3,6,15,0,24,21
83802,2,0,0,3,18,0,27,21
83803,2,0,3,12,27,3,45,36
83901,2,0,15,18,141,12,180,165
83903,2,0,6,15,135,9,168,150
83904,2,0,9,24,81,6,123,99
84000,2,0,6,12,54,6,81,66
84100,2,0,12,15,66,0,93,78
84200,2,0,6,18,87,6,120,99
84300,2,0,3,3,39,0,51,45
84400,2,0,6,27,144,6,189,162
84500,2,0,9,30,135,9,180,153
84600,2,0,9,18,69,6,102,84
84700,2,0,3,9,30,3,45,39
84800,2,0,6,3,27,0,33,33
84900,2,0,3,9,75,6,90,81
85000,2,0,3,12,81,6,99,87
85100,2,0,9,9,60,3,78,69
85200,2,0,9,3,63,3,78,75
85300,2,0,6,3,84,3,93,93
85400,2,0,6,3,87,0,99,99
85501,2,0,3,9,42,0,54,45
85502,2,0,3,9,87,3,102,90
85503,2,0,3,3,21,3,30,24
85600,2,0,6,6,60,9,81,72
85700,2,0,6,3,69,6,87,84
85800,2,0,6,21,111,3,141,123
85900,2,3,3,6,33,6,48,42
86000,2,0,3,3,72,6,87,84
86102,2,0,0,3,6,0,12,9
86103,2,0,3,6,48,3,60,54
86104,2,0,3,15,105,3,129,114
86105,2,0,3,21,129,6,159,138
86200,2,0,9,18,126,3,156,138
86300,2,0,3,6,30,0,42,36
86400,2,0,6,24,120,6,156,129
86500,2,0,12,21,120,9,159,141
86600,2,0,6,30,138,6,177,153
86700,2,0,9,15,75,6,102,87
86800,2,0,6,12,117,6,138,126
86900,2,0,9,6,96,6,117,108
87000,2,0,3,6,81,6,96,87
87100,2,0,3,6,39,3,48,42
87200,2,0,0,3,33,3,39,36
87300,2,0,12,15,135,12,174,162
87400,2,0,18,30,144,6,195,165
87500,2,0,6,12,69,6,93,81
87600,2,0,6,9,81,9,102,93
87700,2,0,6,12,72,9,99,87
87800,2,0,6,9,72,3,87,81
87900,2,0,6,3,54,0,60,57
88000,2,0,9,6,78,6,102,96
88100,2,0,6,3,114,3,126,123
88200,2,0,9,15,51,6,78,66
88301,2,0,6,12,138,6,159,147
88302,2,0,9,15,87,12,120,105
88400,2,0,12,3,81,3,99,96
88501,2,0,0,3,18,0,21,21
88502,2,0,6,9,39,3,57,51
88600,2,0,9,12,60,3,87,75
88700,2,0,6,9,54,9,78,69
88801,2,0,6,9,72,3,87,78
88802,2,0,6,15,117,6,147,132
88900,2,0,9,3,78,6,96,96
89000,2,0,3,6,90,6,108,99
89100,2,0,3,6,99,3,117,111
89201,2,0,6,9,72,3,90,78
89202,2,0,0,3,27,0,33,30
89203,2,0,3,9,54,9,69,63
89300,2,0,9,42,111,12,174,132
89400,2,0,6,9,78,3,93,84
89500,2,0,3,9,72,0,84,75
89601,2,0,0,0,24,3,27,30
89602,2,0,6,6,36,3,48,45
89700,2,0,0,30,147,9,183,153
89800,2,0,6,21,57,3,90,66
89900,2,0,6,9,51,3,69,63
90000,2,0,0,3,54,0,60,57
90100,2,0,3,3,51,3,57,57
