meshblock_id,census_year_id,household,looking_after_child_not_own_household,looking_after_child_own_household,looking_after_not_own_household_member_who_is_ill_or_disable,looking_after_own_household_member_who_is_ill_or_disabled,none,not_elsewhere_included,total,total_stated,voluntary
1261700,2,48,9,21,6,6,3,6,63,57,15
1261800,2,33,9,12,3,3,3,0,39,39,12
1261900,2,57,18,21,9,6,6,3,66,63,6
1262000,2,69,15,36,6,6,6,9,81,72,12
1262100,2,27,3,9,3,3,3,3,33,30,0
1262200,2,54,9,30,9,9,6,6,66,60,12
1262300,2,99,21,54,9,9,6,3,111,108,21
1262400,2,57,15,24,3,3,6,6,72,63,9
1262500,2,63,12,33,3,6,6,6,69,66,9
1262600,2,18,6,6,3,0,3,3,21,18,3
1262700,2,42,6,12,3,3,9,0,54,51,3
1262800,2,30,6,12,0,3,3,0,30,33,9
1262901,2,24,3,12,3,3,3,3,30,27,3
1262902,2,15,0,0,0,0,0,0,15,12,0
1263000,2,0,0,0,0,0,0,0,0,0,0
1263100,2,69,9,42,3,6,6,6,84,78,6
1263200,2,90,15,39,15,12,9,0,102,102,15
1263300,2,60,12,24,9,6,6,3,69,63,9
1263400,2,54,21,27,9,6,3,3,57,57,9
1263500,2,12,0,0,0,0,0,0,9,12,0
1263600,2,0,0,0,0,0,0,0,0,0,0
1263700,2,48,12,27,6,9,6,9,66,54,12
1263801,2,30,12,15,9,6,3,3,39,36,12
1263802,2,24,3,15,3,3,3,6,36,33,3
1263900,2,63,9,42,6,9,6,12,81,69,6
1264000,2,81,12,39,6,6,6,0,90,87,12
1264100,2,69,12,36,6,12,9,12,90,78,15
1264201,2,21,6,6,3,0,3,9,27,21,6
1264202,2,0,0,0,0,0,0,0,6,0,0
1264301,2,12,6,6,0,0,0,0,12,12,0
1264303,2,0,0,0,0,0,0,0,0,0,0
1264304,2,48,15,21,6,9,3,6,60,51,6
1264305,2,0,0,0,0,0,0,0,6,0,0
1264401,2,0,0,0,0,0,0,0,6,0,0
1264402,2,6,0,0,0,0,0,0,9,9,0
1264403,2,0,0,0,0,0,0,0,6,0,0
1264404,2,60,12,27,6,9,6,3,69,66,15
1264501,2,0,0,0,0,0,0,0,3,0,0
1264502,2,0,0,0,0,0,0,0,3,0,0
1264503,2,9,0,9,0,0,0,0,12,12,0
1264505,2,15,0,0,6,0,0,0,15,15,6
1264506,2,60,9,18,6,3,0,6,69,60,12
1264507,2,39,6,18,3,3,3,6,51,42,12
1264508,2,57,21,30,6,3,6,6,69,63,9
1264509,2,45,6,6,6,0,6,3,57,51,9
1264510,2,6,0,0,0,0,0,0,9,6,0
1264511,2,18,9,9,3,0,3,0,21,21,0
1264512,2,21,3,3,0,3,3,0,21,21,3
1264600,2,171,33,54,21,9,15,12,201,189,42
1264701,2,0,0,0,0,0,0,0,0,0,0
1264702,2,159,30,36,15,15,18,6,186,180,30
1264703,2,0,0,0,0,0,0,0,0,0,0
1264704,2,0,0,0,0,0,0,0,3,0,0
1264800,2,0,0,0,0,0,0,0,0,0,0
1264900,2,18,3,3,3,0,3,0,18,18,3
1265001,2,15,0,9,0,0,0,0,15,15,6
1265002,2,15,0,0,0,0,0,0,15,15,0
1265003,2,0,0,0,0,0,0,0,0,0,0
1265100,2,45,9,24,6,0,12,3,60,54,6
1265200,2,15,0,12,0,0,0,0,15,12,0
1265302,2,0,0,0,0,0,0,0,0,0,0
1265304,2,0,0,0,0,0,0,0,0,0,0
1265305,2,0,0,0,0,0,0,0,0,0,0
1265306,2,0,0,0,0,0,0,0,0,0,0
1265307,2,0,0,0,0,0,0,0,0,0,0
1265308,2,147,27,51,12,12,9,12,171,159,24
1265309,2,12,0,0,0,0,0,0,9,9,0
1265400,2,36,6,24,3,3,3,9,48,39,6
1265501,2,48,6,21,12,3,6,9,66,57,18
1265502,2,69,18,33,9,9,6,15,90,78,9
1265600,2,42,12,12,3,6,3,0,48,45,6
1265701,2,6,0,0,0,0,0,0,6,6,0
1265702,2,42,6,12,0,6,0,18,63,45,12
1265800,2,60,21,30,12,9,3,12,78,66,15
1265900,2,60,12,27,3,9,3,15,81,66,6
1266000,2,57,9,33,9,6,0,9,66,57,9
1266100,2,90,21,36,6,6,15,15,129,111,15
1266201,2,9,0,0,0,0,0,0,9,6,0
1266202,2,18,6,12,6,3,3,0,24,24,6
1266300,2,39,9,21,3,3,9,0,48,48,6
1266403,2,39,9,15,6,3,3,12,51,39,12
1266404,2,54,9,18,6,6,6,0,60,57,15
1266405,2,42,12,27,6,6,3,6,51,48,6
1266406,2,51,9,15,3,6,0,3,57,51,9
1266407,2,42,12,12,3,3,6,6,60,54,9
1266501,2,12,0,0,0,0,0,0,12,9,0
1266502,2,30,3,3,6,9,3,6,36,30,12
1266503,2,36,6,12,3,0,0,3,45,39,12
1266609,2,78,12,27,12,9,3,6,87,84,18
1266610,2,0,0,0,0,0,0,0,0,0,0
1266611,2,60,12,18,12,6,9,12,81,69,15
1266612,2,15,3,12,3,3,0,3,18,15,3
1266613,2,54,15,30,3,9,9,3,66,63,9
1266614,2,33,3,21,3,3,6,3,45,42,12
1266615,2,69,12,30,6,3,6,3,78,75,9
1266616,2,48,9,18,3,6,6,3,60,54,12
1266617,2,48,6,21,6,0,3,6,54,51,9
1266618,2,45,9,15,6,3,3,0,51,48,6
1266619,2,51,18,30,3,9,3,6,63,57,15
1266620,2,66,21,27,6,3,6,9,81,75,15
1266621,2,51,12,33,3,6,6,9,69,60,9
1266701,2,33,9,9,3,3,3,6,45,39,9
1266702,2,15,0,3,0,3,0,3,24,21,3
1266703,2,42,9,18,6,6,3,9,54,45,12
1266704,2,21,3,0,3,3,3,0,24,21,3
1266801,2,33,6,6,6,3,9,3,45,45,6
1266803,2,72,6,15,9,6,36,9,117,108,15
1266805,2,33,6,15,3,0,3,6,45,39,6
1266806,2,45,6,15,3,3,3,6,57,51,6
1266903,2,33,6,6,3,0,3,3,42,39,15
1266904,2,36,6,15,6,3,3,3,45,42,6
1266905,2,39,6,9,6,3,6,3,48,45,18
1266906,2,63,12,18,6,6,6,6,75,66,12
1266907,2,60,9,33,3,9,3,3,69,66,15
1267004,2,45,6,21,3,3,3,0,51,48,6
1267005,2,66,12,21,6,6,3,3,75,72,12
1267006,2,57,18,24,3,0,6,6,69,63,15
1267007,2,45,6,18,3,6,6,9,60,54,12
1267008,2,57,9,30,3,3,6,9,69,63,6
1267009,2,48,6,9,3,0,3,9,60,51,12
1267010,2,54,9,27,3,9,6,9,66,57,9
1267011,2,75,21,36,3,6,6,6,84,81,12
1267103,2,24,3,0,6,0,3,3,30,27,6
1267104,2,36,6,12,3,0,3,3,42,36,6
1267105,2,24,3,6,3,0,0,3,30,27,9
1267106,2,36,9,9,6,3,3,3,48,45,15
1267107,2,39,3,12,3,0,3,0,45,42,12
1267108,2,15,3,3,3,0,0,3,21,18,6
1267109,2,0,0,0,0,0,0,0,6,0,0
1267110,2,0,0,0,0,0,0,0,3,0,0
1267111,2,0,0,0,0,0,0,0,3,0,0
1267112,2,45,6,12,3,3,3,6,57,48,9
1267113,2,9,0,0,0,0,0,0,12,9,0
1267114,2,24,3,3,3,0,3,9,39,30,6
1267115,2,24,3,3,3,0,3,0,24,24,3
1267116,2,27,3,3,3,0,3,0,30,30,6
1267117,2,45,0,9,6,6,6,3,51,51,3
1267201,2,21,3,6,0,0,0,0,21,18,3
1267202,2,33,12,15,6,6,0,6,39,36,15
1267203,2,21,3,9,3,3,0,0,21,24,9
1267301,2,51,9,24,9,6,6,12,72,60,9
1267302,2,42,12,15,3,3,3,6,51,45,3
1267303,2,57,6,15,6,3,3,6,66,60,6
1267304,2,30,6,9,0,0,6,0,36,36,6
1267400,2,57,9,21,6,0,6,3,69,66,12
1267500,2,93,15,21,12,6,9,3,108,102,21
1267600,2,102,21,48,9,6,9,3,114,108,24
1267701,2,63,6,21,9,3,6,6,75,66,12
1267703,2,75,9,18,12,3,0,3,75,72,24
1267704,2,75,15,30,9,6,3,6,87,81,18
1267705,2,9,0,0,0,0,0,0,9,6,0
1267800,2,87,9,18,12,3,9,6,105,99,24
1267900,2,117,33,57,9,9,9,9,141,135,33
1268000,2,108,24,42,9,9,6,12,129,117,18
1268100,2,84,6,33,9,6,12,9,102,93,18
1268205,2,105,27,39,12,12,6,9,123,111,24
1268206,2,93,9,9,9,3,84,21,201,180,21
1268207,2,87,18,30,9,9,9,9,105,99,18
1268208,2,75,18,30,6,6,6,6,87,81,6
1268209,2,90,24,39,9,9,12,6,114,108,18
1268210,2,75,27,36,9,9,15,12,105,96,24
1268211,2,51,6,18,6,6,6,9,66,57,6
1268212,2,84,21,36,6,6,6,3,96,90,12
1268300,2,102,24,30,15,6,6,6,117,111,27
1268400,2,123,21,33,15,6,18,9,153,144,24
1268501,2,87,18,33,6,3,12,12,114,99,15
1268502,2,99,24,39,12,12,3,12,123,111,12
1268600,2,81,15,15,6,3,9,9,105,96,15
1268700,2,132,36,39,18,9,12,15,162,147,39
1268801,2,108,21,42,18,6,6,6,123,120,42
1268803,2,21,6,3,0,0,3,0,24,24,0
1268804,2,45,6,15,6,6,6,9,57,51,12
1268900,2,96,18,42,15,9,6,6,111,102,15
1269000,2,93,18,30,12,6,12,12,123,111,18
1269100,2,87,18,21,6,6,6,9,108,99,18
1269200,2,60,15,30,6,6,12,18,93,75,9
1269300,2,63,18,24,6,0,6,12,87,69,6
1269400,2,129,27,45,12,12,12,12,153,141,30
1269500,2,48,6,15,3,3,6,9,63,54,12
1269600,2,126,30,36,9,9,12,9,147,138,27
1269701,2,135,24,51,6,9,12,12,159,150,18
1269702,2,153,33,72,12,18,15,27,198,174,33
1269800,2,105,30,48,6,15,6,21,138,117,18
1269900,2,48,6,21,3,0,6,0,60,60,9
1270000,2,99,9,51,9,6,6,15,117,102,21
1270100,2,114,24,36,9,12,15,42,174,132,30
1270200,2,186,36,84,18,18,18,30,237,210,54
1270300,2,90,27,45,9,15,18,12,126,111,24
1270400,2,99,30,51,12,12,9,18,129,111,15
1270501,2,69,15,30,12,12,6,6,87,81,12
1270503,2,15,0,6,0,0,0,0,15,15,0
1270504,2,84,33,51,6,18,12,6,111,105,24
1270600,2,6,0,0,0,0,0,0,9,6,0
1270700,2,33,6,9,3,3,9,0,45,42,3
1270800,2,18,6,6,0,0,3,9,27,18,0
1270900,2,0,0,0,0,0,0,0,0,0,0
1271000,2,138,18,51,12,15,18,24,186,159,18
1271100,2,117,21,57,18,15,12,27,165,138,18
1271200,2,84,24,39,9,0,3,15,108,93,18
1271300,2,48,12,27,3,6,6,12,69,60,9
1271400,2,12,3,0,0,0,3,3,21,18,3
1271500,2,57,9,18,6,6,15,15,90,72,15
1271600,2,99,15,39,12,9,18,21,138,120,12
1271700,2,93,24,45,18,6,9,24,132,108,18
1271800,2,84,18,24,15,9,15,24,132,111,24
1271900,2,33,9,15,3,6,3,3,36,36,3
1272000,2,93,21,39,9,12,12,33,138,105,21
1272100,2,96,21,45,12,12,12,21,132,111,21
1272200,2,117,24,30,18,15,12,39,177,135,15
1272300,2,51,9,24,3,12,3,6,63,54,6
1272400,2,66,18,39,6,9,6,24,99,75,15
1272500,2,69,9,36,6,12,9,18,96,78,9
1272600,2,84,12,24,9,9,18,15,117,105,9
1272700,2,90,9,24,12,6,12,21,126,105,12
1272800,2,120,24,48,12,12,12,15,147,132,18
1272900,2,66,18,27,9,9,6,27,102,75,6
1273000,2,36,6,6,3,3,3,6,45,42,12
1273100,2,72,18,24,9,3,9,6,84,81,12
1273200,2,87,6,15,9,6,42,48,174,129,12
1273300,2,81,12,9,15,6,9,6,96,90,24
1273400,2,96,18,9,6,6,30,48,174,126,12
1273500,2,15,3,3,0,0,0,6,21,12,6
1273600,2,78,21,24,12,12,15,9,105,96,6
1273700,2,36,3,6,3,0,3,6,48,39,6
1273800,2,0,0,0,0,0,0,0,0,0,0
1273900,2,15,3,3,0,0,6,6,27,24,0
1274000,2,0,0,0,0,0,0,0,0,0,0
1274100,2,0,0,0,0,0,0,0,3,0,0
1274200,2,0,0,0,0,0,0,0,3,0,0
1274300,2,0,0,0,0,0,0,0,9,6,0
1274400,2,33,3,3,0,0,6,9,48,39,0
1274500,2,9,0,0,0,0,0,0,12,12,0
1274600,2,6,0,0,0,0,0,0,9,9,0
1274700,2,105,27,33,15,6,9,9,126,120,21
1274800,2,90,24,36,9,15,9,15,117,102,21
1274900,2,30,3,12,3,6,18,9,57,45,6
1275000,2,0,0,0,0,0,0,0,3,0,0
1275105,2,78,24,36,15,6,0,9,96,84,21
1275108,2,60,9,9,3,6,6,6,69,63,12
1275109,2,111,18,27,9,9,9,3,129,126,24
1275110,2,57,12,27,6,3,0,3,63,60,9
1275111,2,72,15,21,6,9,12,12,99,84,21
1275112,2,33,3,6,3,3,6,6,42,39,9
1275113,2,60,12,24,6,3,6,3,66,66,12
1275114,2,66,12,27,3,3,6,6,78,72,15
1275115,2,54,9,12,6,0,6,9,75,66,9
1275116,2,54,9,30,6,3,6,9,69,60,9
1275117,2,69,9,15,3,3,12,9,96,87,15
1275200,2,102,24,54,12,12,9,27,144,117,24
1275301,2,90,15,27,12,9,9,15,111,99,18
1275302,2,0,0,0,0,0,0,0,0,0,0
1275400,2,0,0,0,0,0,0,6,12,9,0
1275500,2,0,0,0,0,0,0,0,0,0,0
1275600,2,0,0,0,0,0,0,0,6,0,0
1275700,2,0,0,0,0,0,0,0,6,0,0
1275800,2,0,0,0,0,0,0,0,3,0,0
1275900,2,18,0,9,6,6,3,3,21,21,3
1276000,2,0,0,0,0,0,0,0,3,0,0
1276100,2,12,0,0,0,0,0,0,12,12,0
1276201,2,0,0,0,0,0,0,0,6,0,0
1276202,2,0,0,0,0,0,0,0,3,0,0
1276300,2,0,0,0,0,0,0,0,6,6,0
1276401,2,0,0,0,0,0,0,0,0,0,0
1276402,2,0,0,0,0,0,0,0,0,0,0
1276500,2,0,0,0,0,0,0,0,3,0,0
1276602,2,24,3,12,3,3,3,0,27,24,9
1276603,2,9,0,6,0,0,0,0,12,12,0
1276604,2,0,0,0,0,0,0,0,0,0,0
1276700,2,0,0,0,0,0,0,0,3,0,0
1276800,2,6,0,0,0,0,0,0,9,9,0
1276901,2,12,0,6,0,3,3,6,18,15,0
1276902,2,18,3,6,3,0,0,0,21,18,3
1277000,2,15,0,6,0,0,0,0,12,15,0
1277101,2,0,0,0,0,0,0,0,0,0,0
1277102,2,36,3,12,0,0,6,9,51,42,3
1277201,2,0,0,0,0,0,0,0,3,0,0
1277202,2,6,0,0,0,0,0,0,9,9,0
1277301,2,84,9,36,6,9,9,0,93,93,9
1277302,2,30,6,15,3,3,6,9,42,39,3
1277303,2,81,12,39,0,9,15,6,102,96,15
1277304,2,72,6,27,6,6,3,9,84,75,9
1277401,2,24,9,6,3,3,6,9,42,36,6
1277402,2,42,12,18,3,0,3,3,51,45,9
1277501,2,57,15,30,9,9,6,6,69,63,6
1277502,2,18,3,6,0,3,0,3,21,18,3
1277601,2,39,6,24,0,6,9,3,51,51,3
1277602,2,48,12,27,3,9,3,3,54,51,12
1277700,2,33,9,9,3,0,6,9,48,39,3
1277800,2,45,12,30,3,3,6,12,63,51,12
1277900,2,0,0,0,0,0,0,0,0,0,0
1278001,2,0,0,0,0,0,0,0,0,0,0
1278002,2,54,12,18,3,0,3,9,69,60,9
1278101,2,63,6,30,6,3,6,6,75,69,6
1278102,2,99,15,39,9,9,9,12,123,114,21
1278103,2,96,21,39,12,9,9,6,117,108,18
1278104,2,78,18,33,12,6,12,0,93,93,15
1278201,2,69,9,18,3,9,3,0,75,72,6
1278202,2,27,6,12,3,3,3,0,36,33,6
1278203,2,39,12,18,9,3,0,6,51,45,6
1278204,2,0,0,0,0,0,0,0,3,0,0
1278304,2,0,0,0,0,0,0,0,3,0,0
1278305,2,9,0,0,0,0,0,0,12,9,0
1278307,2,24,3,6,0,3,0,3,27,27,0
1278308,2,24,6,6,3,3,3,0,33,33,9
1278309,2,0,0,0,0,0,0,0,6,0,0
1278310,2,0,0,0,0,0,0,0,0,0,0
1278311,2,18,6,9,0,0,0,3,21,18,6
1278312,2,6,0,0,0,0,0,0,6,6,0
1278313,2,0,0,0,0,0,0,0,0,0,0
1278314,2,0,0,0,0,0,0,0,6,0,0
1278315,2,18,0,3,0,0,3,0,21,21,3
1278316,2,30,6,9,3,3,3,0,36,36,3
1278317,2,15,3,0,0,3,0,0,18,18,3
1278318,2,18,0,3,3,3,0,3,21,18,6
1278319,2,6,0,0,0,0,0,0,9,9,0
1278320,2,27,3,3,3,0,0,0,30,30,9
1278321,2,0,0,0,0,0,0,0,0,0,0
1278322,2,0,0,0,0,0,0,0,3,0,0
1278402,2,51,9,21,6,0,6,6,63,57,6
1278403,2,36,3,12,0,6,3,6,42,36,3
1278404,2,33,3,15,0,3,6,6,45,39,3
1278405,2,0,0,0,0,0,0,0,0,0,0
1278406,2,27,3,12,6,6,3,0,30,27,6
1278407,2,0,0,0,0,0,0,0,0,0,0
1278500,2,0,0,0,0,0,0,0,6,0,0
1278600,2,0,0,0,0,0,0,0,6,0,0
1278700,2,24,3,12,0,0,6,6,33,27,3
1278801,2,0,0,0,0,0,0,0,3,0,0
1278802,2,0,0,0,0,0,0,0,3,0,0
1278900,2,78,21,42,9,6,12,0,93,90,18
1279004,2,0,0,0,0,0,0,0,0,0,0
1279006,2,0,0,0,0,0,0,0,0,0,0
1279007,2,66,15,9,12,6,6,15,93,78,24
1279008,2,6,0,0,0,0,0,0,9,6,0
1279009,2,39,3,12,6,0,3,0,42,39,6
1279010,2,39,6,15,0,0,6,0,48,45,9
1279011,2,15,0,3,0,3,0,3,21,15,6
1279012,2,0,0,0,0,0,0,0,3,0,0
1279014,2,42,3,12,3,0,0,3,45,42,9
1279015,2,114,18,30,9,9,15,24,153,132,27
1279016,2,99,18,27,3,6,9,3,114,108,18
1279017,2,102,18,39,15,9,21,12,138,126,24
1279018,2,48,9,15,3,3,6,18,69,57,6
1279023,2,54,9,21,9,3,6,6,69,63,18
1279024,2,0,0,0,0,0,0,0,0,0,0
1279025,2,45,6,18,3,0,6,15,63,51,12
1279026,2,45,9,12,3,0,6,3,51,51,6
1279027,2,54,12,15,3,6,3,0,57,57,12
1279028,2,54,15,18,3,6,6,3,63,63,15
1279029,2,72,9,18,6,6,3,3,84,78,15
1279030,2,69,9,27,3,0,3,9,84,75,9
1279031,2,0,0,0,0,0,0,0,3,0,0
1279032,2,54,15,27,3,9,0,0,60,60,9
1279033,2,45,6,24,3,3,0,0,45,45,9
1279034,2,45,9,18,0,0,3,3,51,51,6
1279035,2,60,12,21,6,0,6,3,69,66,15
1279036,2,63,6,15,3,6,6,0,72,69,9
1279037,2,12,0,0,0,0,0,0,15,15,0
1279038,2,66,9,24,3,3,3,0,72,69,15
1279039,2,33,6,18,0,3,0,3,36,33,6
1279040,2,30,9,18,0,0,3,0,33,36,3
1279041,2,39,9,9,3,6,3,12,54,42,6
1279042,2,36,9,18,3,0,6,3,45,42,6
1279105,2,12,0,0,0,0,0,0,15,12,0
1279106,2,54,9,24,6,3,3,3,60,60,9
1279107,2,30,3,15,0,0,0,0,33,30,9
1279108,2,0,0,0,0,0,0,0,6,6,0
1279109,2,9,0,0,0,0,0,0,9,9,0
1279110,2,12,0,9,0,0,0,0,12,12,0
1279111,2,27,9,15,3,0,0,0,27,27,9
1279113,2,45,3,15,3,3,3,3,48,48,12
1279114,2,36,6,21,6,6,6,0,45,45,12
1279115,2,0,0,0,0,0,0,0,0,0,0
1279116,2,30,3,15,3,0,0,3,36,33,6
1279117,2,27,3,15,3,0,3,3,30,27,9
1279202,2,30,3,9,0,0,0,6,39,33,6
1279203,2,0,0,0,0,0,0,0,0,0,0
1279204,2,27,3,3,3,3,6,3,33,33,3
1279205,2,0,0,0,0,0,0,0,3,0,0
1279300,2,3,3,0,0,0,0,60,69,9,0
1279403,2,39,9,12,3,6,3,6,48,42,9
1279404,2,63,9,15,0,3,9,9,81,72,12
1279405,2,42,12,12,6,3,3,3,45,42,6
1279406,2,36,9,9,3,3,6,3,48,45,9
1279407,2,30,3,3,3,0,0,3,33,33,9
1279408,2,36,6,9,3,6,6,3,42,39,3
1279409,2,33,3,6,3,0,3,6,45,39,9
1279501,2,0,0,0,0,0,0,0,3,0,0
1279502,2,114,18,27,12,3,9,6,135,126,18
1279601,2,0,0,0,0,0,0,6,12,0,0
1279602,2,18,0,6,0,3,0,6,24,18,3
1279700,2,0,0,0,0,0,0,0,0,0,0
1279801,2,15,6,9,0,0,3,6,27,18,0
1279802,2,0,0,0,0,0,0,0,0,0,0
1279901,2,0,0,0,0,0,0,0,3,0,0
1279902,2,0,0,0,0,0,0,0,0,0,0
1279904,2,6,0,0,0,0,0,0,9,9,0
1279905,2,33,9,15,3,0,6,3,36,39,6
1279906,2,6,0,0,0,0,0,0,6,6,0
1279907,2,0,0,0,0,0,0,0,0,0,0
1279908,2,90,30,51,9,15,9,9,111,102,21
1280002,2,0,0,0,0,0,0,0,0,0,0
1280003,2,0,0,0,0,0,0,6,6,0,0
1280005,2,0,0,0,0,0,0,0,0,0,0
1280009,2,0,0,0,0,0,0,0,3,0,0
1280010,2,9,0,6,0,0,0,0,9,12,0
1280011,2,15,3,6,3,3,0,0,15,15,6
1280012,2,9,0,0,0,0,0,0,15,15,0
1280013,2,102,6,9,12,6,30,24,165,144,24
1280014,2,30,6,6,0,3,3,0,36,33,9
1280015,2,27,6,6,0,0,3,0,30,27,6
1280016,2,54,12,18,3,3,3,0,60,60,15
1280017,2,39,6,9,6,3,3,0,48,45,9
1280018,2,30,3,6,0,0,6,0,33,33,3
1280101,2,15,3,0,0,0,3,0,18,18,3
1280102,2,27,6,9,3,3,0,0,27,27,9
1280103,2,0,0,0,0,0,0,0,3,0,0
1280104,2,18,6,9,3,0,6,9,39,27,9
1280201,2,39,9,18,9,6,3,12,57,45,21
1280202,2,0,0,0,0,0,0,0,0,0,0
1280302,2,0,0,0,0,0,0,0,0,0,0
1280303,2,42,6,12,9,0,3,0,45,45,12
1280304,2,21,0,3,0,0,6,3,27,27,6
1280305,2,60,12,27,6,9,6,27,93,69,12
1280306,2,21,12,12,6,6,3,18,42,24,9
1280400,2,0,0,0,0,0,0,0,0,0,0
1280501,2,12,0,6,3,3,3,0,18,15,9
1280503,2,0,0,0,0,0,0,0,0,0,0
1280504,2,15,9,9,0,0,0,0,15,15,0
1280601,2,81,15,54,3,6,6,12,105,93,24
1280603,2,0,0,0,0,0,0,0,3,0,0
1280604,2,0,0,0,0,0,0,0,0,0,0
1280702,2,0,0,0,0,0,0,0,0,0,0
1280705,2,27,3,12,0,0,0,3,36,30,9
1280706,2,0,0,0,0,0,0,0,0,0,0
1280707,2,111,24,45,9,6,18,3,129,126,15
1280708,2,9,0,9,0,0,3,12,24,12,3
1280801,2,0,0,0,0,0,0,0,0,0,0
1280802,2,0,0,0,0,0,0,0,0,0,0
1280900,2,18,3,9,0,3,6,3,33,24,0
1281001,2,24,6,9,0,3,0,15,42,27,3
1281002,2,24,3,3,0,0,6,12,45,33,3
1281004,2,0,0,0,0,0,0,0,0,0,0
1281005,2,0,0,0,0,0,0,0,9,6,0
1281006,2,0,0,0,0,0,0,0,0,0,0
1281100,2,6,0,0,0,0,0,0,9,9,0
1281200,2,9,0,9,3,0,0,6,18,9,3
1281300,2,0,0,0,0,0,0,0,0,0,0
1281401,2,9,0,0,0,0,0,0,12,12,0
1281403,2,18,3,6,0,3,0,0,18,21,3
1281404,2,21,6,6,3,3,0,0,21,21,3
1281405,2,18,0,3,3,0,0,0,21,21,6
1281406,2,9,0,0,0,0,0,0,9,9,0
1281407,2,0,0,0,0,0,0,0,0,0,0
1281408,2,27,3,3,6,3,6,3,33,30,9
1281409,2,21,3,9,3,3,6,0,27,27,6
1281410,2,18,0,6,0,0,0,0,18,18,3
1281411,2,15,3,6,3,0,0,3,18,15,3
1281412,2,21,3,9,0,0,0,0,24,24,3
1281413,2,6,0,6,0,0,0,0,6,6,0
1281414,2,0,0,0,0,0,0,0,3,0,0
1281415,2,0,0,0,0,0,0,0,3,0,0
1281501,2,18,3,9,3,3,3,3,24,21,3
1281502,2,6,0,0,0,0,0,0,9,9,0
1281503,2,12,0,6,0,0,0,0,15,12,0
1281504,2,6,0,0,0,0,0,0,6,6,0
1281505,2,48,12,15,9,6,3,3,54,54,18
1281601,2,0,0,0,0,0,0,0,0,0,0
1281602,2,30,6,9,3,3,3,3,39,36,9
1281700,2,0,0,0,0,0,0,0,0,0,0
1281800,2,15,0,0,0,0,3,6,27,18,0
1281900,2,36,6,9,3,6,6,3,45,42,6
1282000,2,18,3,3,0,3,0,6,24,18,3
1282100,2,18,0,3,0,0,0,3,21,21,3
1282200,2,30,3,3,3,0,3,3,36,33,12
1282300,2,12,0,0,0,0,0,0,12,12,0
1282400,2,24,3,9,3,3,0,3,24,24,6
1282500,2,18,3,3,3,6,6,0,21,24,6
1282600,2,18,6,6,0,3,3,3,24,21,6
1282701,2,30,9,15,9,6,0,0,33,33,12
1282702,2,0,0,0,0,0,0,0,3,0,0
1282800,2,45,15,15,6,6,0,6,54,51,18
1282900,2,18,0,6,0,0,0,0,21,18,9
1283000,2,54,12,6,3,0,6,3,60,57,15
1283100,2,21,6,9,3,9,0,6,30,24,3
1283200,2,9,0,0,0,0,0,0,15,12,0
1283300,2,9,0,0,0,0,0,9,15,9,0
1283400,2,21,6,6,0,3,6,3,30,27,9
1283500,2,21,6,6,3,3,3,3,27,24,3
1283600,2,30,6,12,6,0,0,0,33,33,9
1283700,2,57,18,21,6,6,6,9,72,69,21
1283800,2,42,9,15,9,6,6,6,57,48,15
1283900,2,18,3,6,3,3,3,3,24,21,3
1284000,2,33,3,9,6,3,3,3,39,39,9
1284100,2,60,12,24,12,9,6,3,69,66,15
1284200,2,0,0,0,0,0,0,0,0,0,0
1284300,2,9,0,0,0,0,0,0,12,9,0
1284400,2,45,9,18,9,6,6,3,54,51,15
1284500,2,27,12,24,9,9,3,12,45,33,12
1284600,2,36,6,9,3,3,6,6,45,42,12
1284701,2,30,9,9,0,3,3,6,39,33,0
1284702,2,36,6,15,9,3,6,6,45,39,12
1284801,2,27,6,12,3,3,6,6,39,33,9
1284802,2,18,6,6,3,0,6,6,30,21,3
1284900,2,33,9,12,3,3,6,12,48,36,9
1285000,2,15,3,6,0,3,3,3,24,18,6
1285100,2,0,0,0,0,0,0,0,0,0,0
1285200,2,39,12,21,6,9,3,3,45,45,6
1285300,2,33,9,9,3,3,3,3,45,39,6
1285400,2,39,12,24,9,9,3,6,48,42,9
1285500,2,48,15,18,6,6,9,6,63,57,6
1285600,2,24,6,12,6,3,3,3,36,33,12
1285700,2,18,3,9,6,0,3,9,30,21,6
1285800,2,39,12,15,3,3,3,12,54,45,12
1285900,2,27,9,15,6,6,6,6,42,36,9
1286000,2,60,12,30,12,6,3,3,66,66,15
1286100,2,48,9,15,6,0,12,9,72,63,12
1286200,2,12,0,9,0,0,0,0,12,15,0
1286300,2,99,18,45,15,12,3,15,120,105,30
1286400,2,33,6,18,6,3,3,6,39,36,9
1286500,2,24,3,12,3,3,3,0,27,27,3
1286600,2,27,12,12,3,6,3,3,30,27,3
1286700,2,21,3,6,3,0,6,9,33,27,3
