meshblock_id,census_year_id,ex,never,not_elsewhere_included,regular,total,total_stated
2070202,2,12,42,6,3,60,54
2070203,2,9,24,0,3,36,33
2070301,2,6,24,0,6,36,33
2070302,2,15,42,3,9,69,69
2070303,2,0,0,0,0,0,0
2070401,2,15,51,0,6,78,75
2070402,2,36,96,6,30,168,162
2070403,2,3,18,0,0,24,24
2070405,2,30,93,15,36,171,159
2070406,2,0,0,0,0,9,6
2070500,2,21,69,0,18,105,105
2070600,2,51,117,9,15,192,183
2070700,2,33,60,6,9,108,99
2070800,2,18,30,6,9,60,51
2070901,2,39,42,3,15,102,96
2070902,2,9,21,0,3,33,30
2070903,2,15,42,6,12,72,69
2071003,2,9,30,0,6,48,45
2071004,2,3,3,0,6,15,15
2071005,2,0,0,0,0,6,6
2071006,2,0,0,0,0,6,0
2071100,2,27,51,3,15,90,90
2071201,2,24,66,9,6,108,99
2071202,2,39,78,6,9,132,126
2071203,2,30,60,3,33,126,123
2071204,2,24,81,6,15,120,117
2071205,2,33,87,3,21,144,141
2071206,2,33,78,6,15,132,126
2071207,2,15,42,6,18,78,72
2071301,2,18,54,12,9,90,78
2071302,2,18,60,6,9,90,87
2071304,2,0,6,3,0,9,9
2071305,2,18,48,6,6,75,72
2071306,2,15,33,0,6,57,57
2071307,2,24,36,3,6,72,66
2071401,2,12,33,3,12,63,60
2071402,2,18,42,6,12,81,75
2071403,2,27,72,0,12,114,114
2071503,2,12,36,3,21,69,69
2071504,2,12,12,3,3,33,33
2071505,2,3,24,0,12,42,45
2071506,2,3,6,0,0,12,9
2071601,2,30,63,3,15,111,108
2071602,2,15,72,6,18,108,102
2071700,2,33,84,9,24,150,141
2071800,2,15,21,0,6,39,36
2071901,2,3,27,3,9,39,39
2071902,2,15,87,6,24,135,126
2072000,2,45,126,9,30,213,204
2072101,2,9,24,6,6,42,36
2072102,2,3,3,3,3,12,12
2072203,2,6,21,3,3,33,30
2072204,2,3,6,6,0,15,6
2072205,2,9,27,3,6,45,42
2072206,2,6,21,0,3,30,27
2072300,2,18,24,0,9,48,48
2072401,2,0,0,0,0,0,0
2072402,2,39,129,6,9,177,174
2072403,2,9,15,3,3,27,27
2072404,2,24,93,15,24,156,141
2072406,2,33,84,3,15,138,132
2072407,2,33,96,0,12,144,141
2072408,2,15,51,0,0,66,66
2072409,2,39,141,12,15,207,195
2072411,2,21,84,9,9,120,108
2072414,2,6,9,0,0,18,18
2072415,2,18,51,3,3,72,69
2072416,2,9,42,0,9,63,63
2072417,2,15,39,3,9,69,66
2072418,2,6,24,3,3,39,36
2072419,2,9,12,0,3,24,24
2072420,2,6,24,0,0,27,30
2072421,2,12,33,3,0,48,45
2072422,2,0,0,0,0,6,0
2072423,2,3,21,0,0,21,21
2072424,2,0,0,0,0,6,6
2072425,2,12,39,0,6,60,60
2072426,2,18,42,3,12,78,72
2072427,2,12,39,0,6,60,57
2072504,2,39,81,9,39,168,159
2072505,2,18,69,6,51,144,138
2072506,2,21,66,9,33,123,117
2072507,2,54,84,6,12,156,150
2072511,2,12,27,6,24,66,60
2072515,2,18,33,3,9,63,63
2072516,2,9,27,0,9,45,45
2072517,2,54,90,9,24,180,168
2072518,2,36,99,6,24,165,159
2072519,2,33,75,6,15,129,120
2072520,2,6,18,3,3,30,27
2072522,2,45,90,9,24,168,159
2072524,2,3,15,3,3,24,21
2072525,2,12,36,3,3,54,51
2072526,2,27,102,9,21,159,150
2072527,2,24,99,3,12,141,138
2072528,2,27,51,6,24,108,102
2072529,2,6,15,3,3,24,21
2072530,2,24,60,3,12,99,93
2072531,2,0,9,3,3,15,15
2072532,2,6,15,0,3,27,27
2072533,2,6,15,3,9,36,33
2072534,2,9,21,0,9,36,39
2072535,2,12,24,0,12,48,48
2072536,2,9,18,0,9,39,39
2072537,2,6,15,0,6,30,27
2072538,2,0,0,0,0,3,0
2072539,2,0,9,0,3,12,12
2072540,2,6,18,3,3,27,27
2072541,2,0,0,0,0,0,0
2072542,2,15,21,3,3,36,36
2072543,2,0,0,0,0,0,0
2072600,2,33,69,6,9,114,108
2072702,2,0,0,0,0,0,0
2072705,2,0,0,0,0,0,0
2072706,2,0,0,0,0,0,0
2072708,2,6,6,3,6,18,15
2072709,2,0,0,0,0,0,0
2072710,2,0,0,0,0,3,0
2072711,2,0,0,0,0,0,0
2072712,2,0,0,0,0,0,0
2072713,2,0,0,0,0,0,0
2072800,2,39,90,9,27,165,159
2072900,2,30,54,9,30,120,111
2073000,2,21,72,3,12,108,105
2073103,2,6,18,3,6,36,33
2073105,2,9,24,3,6,45,42
2073106,2,9,45,3,9,63,60
2073107,2,9,21,3,6,36,33
2073108,2,12,24,0,21,54,57
2073109,2,12,42,3,15,69,69
2073110,2,6,39,3,12,57,54
2073111,2,6,27,0,6,39,39
2073201,2,12,18,0,9,39,36
2073202,2,6,42,3,9,63,57
2073300,2,12,48,3,15,78,75
2073400,2,30,78,9,36,156,144
2073500,2,6,24,3,12,45,42
2073600,2,15,45,9,21,93,81
2073700,2,9,27,6,12,54,48
2073800,2,9,39,12,21,81,72
2073900,2,6,54,6,18,87,81
2074000,2,24,84,6,9,120,114
2074100,2,33,102,9,24,165,156
2074201,2,39,108,15,21,180,168
2074202,2,27,78,9,12,126,117
2074301,2,39,87,9,39,174,165
2074302,2,33,135,12,51,234,222
2074400,2,12,39,9,12,72,63
2074500,2,21,51,9,42,123,117
2074600,2,18,66,6,24,117,108
2074700,2,15,33,3,12,60,60
2074800,2,15,42,6,6,69,60
2074900,2,9,33,9,18,69,63
2075000,2,18,42,3,6,66,63
2075101,2,30,63,6,36,135,126
2075102,2,0,6,0,3,9,9
2075103,2,21,39,6,9,78,72
2075200,2,6,27,3,12,51,48
2075301,2,12,39,3,6,63,60
2075302,2,9,27,6,9,51,45
2075401,2,3,12,0,6,24,24
2075402,2,15,39,3,15,75,72
2075500,2,18,63,6,15,102,96
2075600,2,9,30,0,15,54,54
2075700,2,12,57,6,6,78,72
2075800,2,18,45,3,12,78,75
2075900,2,12,27,9,12,60,51
2076000,2,15,33,0,24,72,72
2076100,2,30,105,9,24,165,156
2076200,2,15,36,3,15,66,63
2076300,2,12,51,3,21,87,87
2076400,2,21,63,12,15,108,99
2076500,2,21,60,6,12,99,93
2076600,2,9,21,3,9,45,42
2076700,2,6,30,0,6,39,42
2076800,2,6,42,3,9,60,57
2076900,2,33,81,12,30,159,144
2077000,2,9,27,6,12,57,51
2077100,2,39,108,3,48,198,192
2077200,2,6,33,3,15,57,57
2077300,2,15,45,6,12,81,72
2077400,2,18,33,3,12,66,63
2077501,2,12,60,6,9,84,78
2077502,2,9,12,0,6,27,27
2077503,2,0,0,0,0,0,0
2077600,2,27,72,9,21,129,120
2077700,2,27,66,9,33,135,129
2077800,2,21,39,3,9,72,69
2077900,2,18,42,3,24,87,84
2078000,2,6,30,0,9,51,48
2078100,2,18,39,9,21,87,78
2078200,2,9,24,3,3,39,39
2078302,2,3,12,3,6,24,24
2078303,2,0,0,0,0,3,0
2078304,2,0,0,0,0,0,0
2078400,2,15,36,3,9,66,63
2078500,2,33,69,6,15,126,120
2078600,2,27,72,3,15,120,114
2078701,2,24,87,3,24,135,132
2078702,2,3,12,3,3,18,18
2078800,2,24,66,3,12,105,102
2078900,2,27,60,0,18,105,105
2079000,2,18,42,15,3,81,66
2079100,2,15,45,6,18,81,78
2079200,2,24,69,18,18,132,114
2079300,2,12,45,6,18,78,72
2079401,2,6,24,3,9,42,39
2079402,2,15,30,3,12,63,60
2079500,2,21,33,3,15,72,69
2079600,2,3,18,3,3,27,24
2079700,2,18,63,0,24,102,102
2079800,2,15,51,6,12,84,78
2079900,2,18,54,6,12,90,84
2080000,2,39,108,15,24,183,171
2080100,2,36,96,9,18,156,147
2080200,2,24,75,9,21,129,123
2080300,2,18,57,6,15,93,90
2080400,2,27,108,9,33,177,168
2080500,2,18,72,6,9,102,96
2080600,2,15,39,9,12,72,66
2080700,2,24,60,6,18,108,102
2080800,2,9,39,3,6,63,57
2080900,2,12,30,6,3,45,42
2081000,2,24,60,3,15,99,99
2081100,2,39,141,18,24,219,204
2081200,2,15,39,6,6,63,60
2081300,2,18,57,9,9,96,84
2081401,2,18,54,6,18,96,90
2081402,2,24,90,12,15,141,129
2081403,2,15,42,0,6,66,60
2081501,2,6,24,3,6,36,33
2081502,2,3,12,0,0,15,15
2081601,2,9,30,9,9,54,48
2081602,2,9,33,0,0,48,45
2081700,2,24,84,6,24,135,129
2081800,2,21,84,6,18,129,123
2081901,2,6,12,3,3,21,21
2081902,2,9,30,6,9,54,48
2081903,2,6,33,3,9,51,45
2082001,2,18,96,12,12,141,126
2082002,2,30,90,6,24,150,144
2082100,2,30,69,33,33,162,129
2082200,2,24,78,12,21,132,123
2082300,2,9,42,3,6,60,57
2082400,2,0,0,0,0,9,6
2082500,2,33,90,21,18,159,138
2082600,2,9,24,12,18,63,54
2082700,2,6,24,3,6,36,36
2082800,2,3,9,6,3,18,15
2082900,2,6,24,6,6,42,36
2083000,2,21,54,9,33,117,111
2083100,2,9,18,3,6,36,33
2083200,2,15,72,9,18,111,105
2083300,2,6,30,3,12,48,45
2083400,2,12,24,3,9,45,42
2083500,2,9,12,3,6,27,24
2083600,2,9,30,3,3,45,42
2083700,2,15,48,0,18,81,81
2083800,2,12,27,3,6,51,48
2083900,2,84,138,21,15,258,240
2084000,2,6,18,0,9,36,36
2084101,2,24,75,6,9,114,108
2084102,2,0,0,0,0,0,0
2084200,2,6,15,6,3,27,24
2084301,2,12,24,3,18,57,54
2084302,2,0,0,0,0,0,0
2084400,2,24,60,6,21,108,105
2084500,2,24,60,6,24,111,105
2084600,2,24,108,9,30,171,159
2084700,2,12,39,3,12,60,60
2084800,2,6,33,3,6,42,42
2084900,2,15,39,6,12,66,60
2085000,2,9,54,3,15,78,78
2085100,2,9,33,3,3,45,45
2085202,2,15,48,3,6,69,69
2085203,2,6,15,0,9,27,27
2085204,2,6,24,6,9,39,36
2085302,2,3,12,0,3,21,18
2085303,2,3,12,0,0,15,15
2085304,2,3,6,0,0,12,9
2085400,2,9,42,3,21,75,75
2085500,2,21,45,0,15,84,81
2085600,2,18,39,3,12,72,69
2085700,2,21,69,9,6,105,99
2085800,2,24,36,3,12,75,75
2085901,2,24,75,6,15,120,114
2085903,2,15,93,6,15,126,120
2085904,2,33,99,9,21,162,150
2085905,2,27,123,12,12,174,159
2086000,2,33,87,6,12,138,126
2086101,2,0,0,0,0,0,0
2086102,2,0,0,0,0,0,0
2086103,2,9,21,0,24,54,51
2086104,2,33,93,3,60,189,183
2086201,2,0,0,0,0,0,0
2086203,2,30,84,9,36,159,150
2086204,2,30,111,9,12,165,153
2086302,2,12,69,0,15,102,102
2086303,2,27,126,0,18,171,171
2086304,2,27,87,9,30,150,141
2086306,2,27,78,9,24,141,129
2086307,2,0,0,0,0,0,0
2086310,2,33,84,12,39,168,159
2086311,2,0,0,0,0,0,0
2086312,2,0,0,0,0,0,0
2086313,2,0,0,0,0,0,0
2086315,2,30,156,9,18,213,204
2086316,2,27,69,6,15,117,111
2086317,2,18,60,12,21,111,99
2086318,2,24,120,6,24,171,165
2086401,2,0,0,0,0,0,0
2086403,2,21,57,6,18,108,99
2086404,2,24,69,3,33,129,123
2086406,2,21,69,3,9,105,102
2086407,2,21,63,9,15,105,99
2086408,2,18,87,3,9,114,111
2086409,2,21,102,6,6,135,129
2086501,2,3,15,0,3,21,21
2086502,2,30,42,3,15,90,87
2086605,2,42,159,9,12,222,213
2086606,2,24,108,9,15,153,147
2086607,2,27,123,9,9,162,156
2086608,2,12,48,6,0,69,66
2086609,2,30,162,6,9,207,201
2086610,2,15,102,6,12,132,129
2086611,2,18,93,3,21,129,129
2086612,2,39,102,15,30,183,171
2086613,2,12,51,3,9,75,75
2086614,2,21,66,3,21,108,108
2086615,2,18,66,3,15,102,99
2086701,2,0,0,0,0,0,0
2086704,2,30,111,6,12,162,153
2086706,2,12,60,9,15,93,87
2086708,2,18,57,3,9,87,81
2086709,2,45,174,21,9,252,234
2086710,2,21,66,6,6,93,93
2086713,2,0,0,0,0,6,6
2086714,2,24,117,9,9,162,153
2086715,2,21,99,6,6,132,126
2086716,2,24,120,6,9,162,156
2086720,2,0,0,0,0,0,0
2086722,2,27,96,6,9,135,132
2086723,2,18,90,12,18,135,126
2086724,2,9,39,3,6,54,54
2086725,2,9,63,3,3,81,78
2086726,2,24,123,9,6,159,153
2086729,2,0,6,0,0,6,9
2086730,2,15,54,3,3,75,72
2086731,2,12,66,3,9,87,87
2086732,2,9,21,0,3,30,33
2086733,2,6,36,3,0,45,42
2086734,2,9,42,3,3,54,54
2086735,2,6,36,3,0,48,45
2086736,2,0,0,0,0,6,6
2086737,2,0,0,0,0,6,0
2086738,2,0,0,0,0,0,0
2086739,2,12,30,3,12,54,51
2086740,2,6,21,0,6,36,39
2086801,2,21,42,3,12,78,75
2086802,2,12,54,3,12,81,78
2086803,2,12,33,3,0,48,48
2086900,2,42,117,0,18,180,180
2087001,2,45,159,6,33,243,234
2087002,2,36,81,12,3,135,123
2087101,2,0,0,0,0,0,0
2087103,2,0,6,3,0,9,9
2087104,2,27,102,9,9,144,138
2087200,2,27,57,3,3,90,87
2087300,2,33,63,3,9,108,105
2087401,2,6,24,3,0,33,33
2087402,2,6,24,3,0,33,30
2087500,2,27,42,6,3,75,72
2087603,2,27,123,12,18,183,171
2087604,2,27,69,3,9,108,105
2087605,2,21,81,3,9,114,114
2087606,2,24,87,3,6,120,120
2087607,2,21,84,9,3,117,108
2087700,2,45,129,12,30,219,207
2087800,2,30,90,6,21,147,138
2087900,2,27,51,6,6,90,84
2088000,2,12,33,0,6,48,48
2088100,2,21,57,3,6,87,87
2088200,2,33,108,12,12,165,156
2088300,2,3,9,0,0,12,12
2088400,2,0,0,0,0,0,0
2088500,2,30,99,6,18,153,147
2088600,2,18,84,6,12,120,117
2088701,2,36,102,9,9,159,150
2088703,2,36,93,12,12,153,144
2088704,2,0,0,0,0,0,0
2088705,2,0,0,0,0,0,0
2088800,2,12,18,3,3,36,33
2088900,2,9,72,6,9,102,96
2089001,2,9,24,3,3,36,33
2089002,2,6,12,0,0,21,21
2089100,2,24,69,3,18,114,111
2089200,2,24,63,9,12,111,102
2089300,2,18,84,9,6,117,111
2089400,2,12,45,3,3,66,63
2089500,2,36,93,3,6,141,138
2089600,2,24,60,6,6,99,96
2089700,2,24,66,6,12,105,102
2089801,2,3,33,3,3,42,39
2089802,2,12,21,3,6,39,39
2089803,2,3,12,0,0,15,18
2089804,2,9,39,0,3,54,54
2089900,2,9,21,0,0,36,36
2090001,2,12,30,3,9,48,45
2090002,2,24,51,3,9,87,87
2090101,2,15,45,6,15,84,75
2090102,2,15,39,0,6,63,60
2090201,2,15,45,3,3,72,63
2090202,2,3,27,3,6,39,36
2090203,2,9,18,3,3,30,30
2090300,2,27,48,0,12,87,84
2090402,2,0,0,0,0,0,0
2090403,2,15,24,0,3,45,45
2090404,2,9,33,6,9,54,51
2090500,2,0,0,0,0,9,6
2090601,2,3,21,3,6,33,30
2090603,2,33,93,12,6,147,135
2090604,2,0,0,0,0,0,0
2090700,2,9,30,0,3,39,39
2090800,2,24,63,3,3,96,90
2090900,2,6,30,0,3,39,39
2091000,2,21,51,0,9,84,81
2091100,2,30,90,3,6,132,129
2091200,2,21,81,3,6,111,105
2091300,2,9,39,3,0,54,51
2091400,2,21,54,6,6,87,81
2091500,2,18,78,3,9,108,108
2091602,2,3,15,3,3,24,21
2091603,2,3,6,0,0,9,9
2091604,2,18,24,3,0,48,45
2091700,2,12,33,0,9,57,54
2091800,2,24,60,0,6,96,96
2091900,2,18,33,0,3,54,54
2092000,2,27,66,6,6,105,99
2092100,2,27,99,3,9,141,138
2092200,2,15,33,0,6,57,57
2092300,2,27,81,3,6,117,114
2092400,2,12,33,0,0,45,45
2092500,2,42,96,9,6,147,141
2092600,2,30,93,3,12,138,132
2092700,2,18,60,3,6,84,84
2092800,2,39,129,6,12,189,180
2092900,2,30,78,3,9,123,120
2093000,2,18,66,3,6,93,93
2093100,2,24,66,9,9,108,99
2093200,2,6,3,3,3,9,9
2093300,2,6,21,3,0,30,27
2093400,2,0,0,0,0,0,0
2093500,2,3,12,0,3,18,18
2093600,2,0,0,0,0,0,0
2093701,2,15,60,6,6,84,81
2093703,2,12,24,3,9,45,45
2093704,2,9,27,3,12,48,48
2093705,2,12,27,3,3,45,42
2093706,2,15,24,9,9,54,48
2093707,2,18,45,0,9,72,69
2093803,2,21,33,0,3,57,57
2093804,2,15,81,6,15,117,111
2093805,2,9,39,3,3,54,51
2093806,2,21,45,3,9,78,78
2093807,2,18,42,9,9,78,69
2093900,2,15,21,3,6,42,39
2094001,2,3,27,3,0,36,33
2094002,2,9,21,3,9,42,39
2094101,2,15,42,3,9,69,66
2094102,2,18,33,0,3,54,54
2094200,2,21,48,3,9,78,78
2094300,2,15,42,6,9,69,66
2094400,2,45,165,6,15,228,225
2094500,2,36,90,9,12,147,138
2094601,2,6,30,6,6,51,42
2094602,2,18,33,3,6,60,57
2094700,2,9,12,3,3,24,21
2094801,2,6,30,3,3,42,39
2094802,2,6,15,0,0,21,21
2094803,2,9,27,3,6,48,45
2094804,2,3,27,0,0,36,33
2094805,2,12,30,0,3,48,48
2094900,2,18,36,3,3,57,57
2095000,2,9,24,3,6,36,36
2095101,2,9,21,0,3,33,33
2095102,2,15,48,0,6,72,72
2095103,2,9,21,0,9,36,36
2095202,2,36,111,6,6,162,153
2095203,2,15,24,0,6,42,39
2095204,2,15,36,3,3,57,54
2095205,2,3,9,3,3,18,18
2095300,2,0,0,0,0,0,0
2095400,2,18,51,6,15,90,84
2095500,2,9,51,6,6,69,66
2095600,2,9,18,6,0,30,24
2095700,2,0,6,0,3,9,9
2095800,2,12,72,0,12,96,96
2095900,2,9,27,9,9,51,45
2096000,2,12,18,3,3,36,30
2096100,2,12,48,12,9,84,69
2096200,2,15,33,3,6,57,54
2096300,2,9,27,3,15,54,51
2096400,2,27,99,9,9,141,132
2096500,2,12,51,3,9,72,69
2096600,2,15,57,3,9,87,84
2096700,2,9,36,3,6,54,54
2096800,2,21,72,6,9,108,102
2096900,2,12,69,3,3,90,84
2097000,2,15,36,3,9,63,60
2097100,2,33,102,9,9,147,141
2097200,2,27,54,3,9,93,90
2097300,2,9,27,0,0,36,36
2097400,2,12,39,0,3,48,51
2097502,2,12,18,3,3,39,33
2097503,2,6,27,3,3,42,36
2097504,2,6,15,3,6,30,27
2097601,2,30,105,9,12,156,150
2097602,2,6,12,0,0,21,21
2097700,2,0,0,0,0,3,0
2097800,2,0,0,0,0,0,0
2097900,2,3,3,0,6,9,12
2098000,2,12,39,0,3,57,54
2098100,2,51,135,3,27,219,210
2098200,2,33,87,6,12,141,132
2098300,2,24,48,6,6,81,75
2098400,2,0,9,0,6,15,15
2098501,2,12,30,0,3,48,48
2098502,2,0,12,3,0,18,15
2098601,2,0,0,0,0,0,0
2098602,2,6,15,0,6,27,24
2098700,2,30,102,12,12,159,147
2098800,2,21,63,3,9,96,90
2098900,2,0,0,0,0,0,0
2099000,2,9,30,3,3,45,39
2099100,2,30,96,6,18,150,147
2099200,2,12,42,0,0,57,57
2099300,2,36,93,6,15,150,144
2099400,2,24,96,6,15,141,135
2099500,2,24,96,3,12,135,132
2099600,2,3,12,3,3,18,18
2099700,2,0,0,0,0,0,0
2099800,2,30,69,3,15,117,117
2099901,2,6,9,3,3,18,18
2099902,2,9,42,3,9,63,60
2100000,2,24,105,3,12,144,141
2100100,2,27,33,12,6,75,63
2100200,2,15,69,6,6,99,93
2100300,2,33,72,6,12,120,117
2100400,2,30,84,3,15,132,129
2100500,2,12,27,0,3,42,42
2100600,2,18,60,6,15,99,93
2100700,2,21,27,3,3,48,45
2100800,2,12,36,0,9,60,57
2100900,2,6,15,3,3,24,24
2101000,2,12,51,3,9,75,75
2101100,2,24,78,15,12,126,111
2101200,2,24,78,3,3,108,102
2101300,2,9,27,0,0,33,33
2101400,2,15,39,0,0,54,54
2101500,2,9,9,0,0,18,21
2101600,2,0,15,0,3,21,18
2101700,2,6,24,3,0,36,33
2101801,2,6,12,0,3,18,18
2101802,2,0,0,0,0,6,0
2101900,2,0,0,0,0,0,0
2102002,2,24,75,3,9,114,111
2102003,2,12,36,0,0,48,48
2102004,2,6,12,0,0,18,15
2102005,2,9,36,3,6,51,51
2102101,2,21,36,3,9,66,63
2102102,2,15,57,3,6,81,78
2102200,2,15,66,3,9,93,87
2102300,2,30,72,3,9,117,114
2102400,2,6,18,3,0,24,21
2102501,2,42,105,3,24,177,171
2102502,2,15,69,6,15,105,99
2102600,2,9,57,3,12,84,81
2102700,2,15,45,3,12,75,72
2102800,2,30,90,15,12,150,135
2102900,2,15,102,0,18,141,138
2103001,2,6,9,3,0,21,18
2103002,2,9,24,0,3,33,33
2103100,2,30,60,3,9,105,99
2103200,2,15,51,9,12,87,75
2103300,2,9,42,0,9,63,63
2103400,2,33,93,0,18,144,147
2103500,2,18,75,6,6,108,102
2103600,2,18,75,3,9,108,105
2103700,2,6,15,0,0,24,21
2103800,2,12,45,3,6,69,66
2103900,2,0,0,0,0,0,0
2104000,2,12,33,9,27,81,75
2104100,2,0,0,0,0,0,0
2104200,2,24,63,12,9,108,96
2104301,2,15,33,15,6,63,51
2104302,2,9,21,3,6,39,39
2104401,2,9,45,6,6,69,63
2104402,2,12,30,3,9,54,48
2104500,2,0,0,0,0,0,0
2104601,2,0,0,0,0,0,0
2104603,2,0,0,0,0,0,0
2104604,2,0,0,0,0,0,0
2104700,2,18,42,3,6,69,66
2104800,2,15,27,6,6,54,51
2104903,2,9,48,3,6,69,66
2104904,2,12,36,0,6,54,54
2104905,2,12,36,3,6,57,54
2104906,2,0,0,0,0,6,0
2104907,2,15,45,3,9,69,66
2105001,2,21,66,3,6,93,90
2105002,2,24,60,0,12,96,96
2105100,2,12,51,12,9,84,72
2105201,2,15,27,0,6,51,48
2105202,2,3,12,0,9,24,21
2105203,2,3,27,0,6,36,36
2105204,2,15,42,3,9,66,66
2105300,2,21,81,3,21,123,117
2105401,2,0,0,0,0,3,0
2105402,2,0,0,0,0,0,0
2105501,2,3,12,0,0,18,15
2105502,2,0,0,0,0,0,0
2105503,2,0,0,0,0,0,0
2105600,2,21,57,3,12,93,87
2105700,2,24,60,6,9,99,90
2105800,2,36,60,6,15,117,108
2105900,2,12,33,6,6,54,51
2106000,2,15,30,6,6,54,51
2106100,2,9,21,3,3,36,33
2106200,2,0,0,0,0,0,0
2106301,2,0,0,0,0,0,0
2106302,2,0,0,0,0,0,0
2106400,2,6,18,3,6,27,27
2106500,2,15,57,6,9,84,81
2106601,2,12,24,0,3,39,42
2106602,2,9,24,0,6,36,36
2106603,2,12,18,6,3,36,30
2106604,2,6,21,3,3,33,30
2106605,2,18,24,0,3,45,42
2106606,2,9,24,6,9,42,39
2106700,2,12,51,3,3,72,69
2106800,2,21,66,6,6,96,93
2106900,2,18,66,0,6,90,87
2107001,2,12,36,3,3,51,51
2107002,2,18,24,3,3,45,42
2107003,2,12,27,3,6,48,45
2107004,2,6,21,0,3,27,27
2107100,2,15,66,6,6,93,87
2107201,2,21,45,9,6,87,75
2107202,2,3,12,3,0,21,18
2107300,2,0,0,0,0,6,0
2107400,2,27,78,12,15,132,120
2107500,2,15,39,6,9,66,60
2107600,2,6,21,3,6,33,30
2107700,2,18,51,3,6,78,75
2107800,2,15,30,0,6,51,54
2107900,2,18,45,3,3,66,66
2108000,2,12,45,6,12,72,66
2108100,2,0,0,0,0,0,0
2108201,2,12,60,6,6,90,81
2108202,2,9,24,3,6,42,39
2108301,2,21,75,9,15,117,108
2108303,2,9,45,9,6,69,60
2108304,2,9,27,3,6,45,42
2108400,2,21,54,3,15,93,93
2108501,2,6,15,0,3,27,27
2108502,2,9,24,3,6,42,39
2108601,2,9,36,3,9,57,54
2108602,2,12,36,3,12,63,60
2108603,2,3,12,0,0,21,18
2108700,2,24,54,9,6,93,84
2108801,2,6,18,3,3,30,30
2108802,2,9,30,6,6,51,45
2108803,2,3,15,3,3,21,24
2108804,2,12,27,3,6,45,42
2108805,2,6,18,3,3,33,30
2108900,2,9,27,6,12,57,51
2109000,2,6,30,3,6,42,42
2109100,2,15,48,0,12,78,78
2109201,2,0,0,0,0,0,0
2109202,2,27,54,9,12,99,93
2109301,2,0,0,0,0,0,0
2109303,2,18,60,15,12,111,93
2109304,2,33,108,9,21,171,162
2109305,2,9,54,3,9,75,72
2109400,2,15,48,3,15,78,75
2109501,2,9,36,3,6,54,54
2109502,2,6,21,0,12,42,42
2109503,2,6,27,0,12,48,45
2109600,2,21,57,3,9,90,87
2109700,2,24,72,12,21,132,120
2109801,2,0,9,0,6,18,18
2109802,2,9,21,0,3,36,36
2109900,2,21,45,3,15,81,81
2110001,2,0,0,0,0,0,0
2110003,2,9,9,0,3,24,18
2110004,2,27,90,9,15,144,132
2110006,2,6,21,0,6,39,36
2110007,2,12,42,0,9,63,60
2110008,2,15,57,6,12,90,87
2110101,2,21,72,3,18,117,111
2110102,2,6,18,3,3,30,27
2110103,2,6,9,0,3,21,21
2110200,2,12,45,0,18,78,78
2110301,2,12,45,6,6,69,63
2110302,2,18,48,6,6,75,69
2110400,2,27,66,6,12,111,105
2110500,2,24,81,9,12,126,117
2110601,2,12,60,3,12,84,81
2110602,2,0,0,0,0,3,0
2110700,2,15,39,6,12,78,69
2110800,2,12,30,3,3,54,51
2110900,2,24,51,3,0,78,75
2111000,2,27,87,6,6,129,120
2111100,2,18,87,3,15,126,123
2111200,2,30,153,6,15,204,198
2111300,2,12,69,0,3,87,84
2111401,2,0,0,0,0,6,0
2111402,2,0,0,0,0,0,0
2111500,2,24,54,9,12,99,93
2111600,2,0,0,0,0,9,6
2111700,2,12,42,0,3,57,57
2111800,2,6,3,0,0,15,12
2111900,2,18,57,6,6,90,84
2112000,2,24,45,3,6,75,75
2112101,2,6,66,6,9,90,84
2112102,2,12,48,3,3,63,60
2112200,2,12,60,0,6,81,78
2112300,2,24,96,9,6,135,129
2112400,2,21,75,6,6,111,108
2112500,2,18,42,0,12,72,72
2112600,2,9,24,0,3,36,36
2112700,2,15,45,0,9,69,69
2112800,2,33,81,3,6,120,120
2112900,2,18,78,9,6,108,102
2113000,2,9,39,3,3,54,51
2113100,2,12,42,6,3,63,57
2113201,2,6,24,0,3,33,30
2113202,2,3,9,0,3,15,18
2113301,2,3,18,3,3,24,24
2113302,2,6,27,6,6,45,42
2113400,2,27,60,6,6,96,93
2113500,2,12,27,12,6,57,45
2113601,2,9,30,3,3,45,42
2113602,2,0,0,0,0,0,0
2113700,2,12,27,0,3,45,42
2113800,2,9,51,3,6,63,63
2113900,2,18,63,0,6,87,87
2114001,2,6,18,3,9,39,36
2114002,2,0,15,0,3,21,18
2114100,2,21,54,6,6,84,81
2114200,2,15,30,6,3,54,48
2114300,2,18,45,0,3,69,66
2114400,2,30,69,3,12,114,111
2114500,2,15,60,3,3,81,78
2114600,2,15,60,3,12,90,87
2114700,2,24,66,6,9,105,96
2114800,2,18,72,6,0,96,90
2114900,2,15,66,3,9,93,90
2115000,2,24,63,3,9,102,99
2115100,2,18,42,0,6,69,66
2115200,2,3,12,0,3,15,15
2115301,2,18,105,6,6,138,129
2115302,2,15,60,3,3,81,81
2115303,2,9,36,3,3,51,48
2115400,2,15,60,3,3,84,81
2115500,2,27,63,3,15,111,102
2115601,2,21,87,3,9,123,117
2115602,2,33,105,6,15,159,153
2115700,2,27,48,0,6,84,81
2115800,2,27,63,0,3,96,93
2115900,2,12,45,3,6,63,57
2116000,2,12,24,3,6,48,45
2116100,2,33,72,12,15,126,117
2116200,2,24,72,6,9,108,105
2116303,2,30,108,18,39,198,177
