meshblock_id,census_year_id,housing_new_zealand,local_authority_or_city_council,not_elsewhere_included,private_person_trust_or_business,stated_owned,total,total_stated
49801,1,0,0,0,9,0,9,9
49802,1,0,0,0,18,0,21,21
49901,1,0,0,0,0,0,3,0
49903,1,0,0,0,0,0,0,0
49904,1,0,0,0,0,0,0,0
49905,1,0,0,0,0,0,3,0
50001,1,0,0,0,0,0,3,0
50002,1,0,0,0,0,0,0,0
50003,1,0,0,0,6,0,6,6
50004,1,0,0,0,0,0,0,0
50100,1,0,0,3,18,0,21,18
50201,1,0,0,0,0,0,3,0
50202,1,0,0,0,0,0,0,0
50303,1,0,0,0,15,0,15,15
50304,1,0,0,0,6,0,6,6
50305,1,0,0,0,6,0,6,6
50306,1,0,0,0,9,0,9,9
50307,1,0,0,0,9,0,9,9
50308,1,0,0,0,0,0,3,0
50309,1,3,0,0,9,0,15,12
50310,1,0,0,0,0,0,6,0
50311,1,0,0,0,0,0,3,0
50400,1,0,0,3,9,0,9,9
50501,1,0,0,0,0,0,0,0
50502,1,0,0,0,0,0,0,0
50503,1,0,0,0,0,0,3,0
50602,1,0,0,0,0,0,0,0
50603,1,0,0,0,0,0,3,0
50604,1,0,0,0,0,0,3,0
50605,1,0,0,0,0,0,3,0
50701,1,0,0,0,0,0,0,0
50703,1,0,0,0,0,0,0,0
50704,1,0,0,0,0,0,0,0
50705,1,0,0,0,0,0,0,0
50706,1,0,0,0,0,0,0,0
50707,1,0,0,0,0,0,0,0
50708,1,0,0,0,0,0,0,0
50802,1,0,0,0,0,0,0,0
50803,1,0,0,0,0,0,0,0
50804,1,0,0,0,0,0,3,0
50805,1,0,0,0,0,0,3,0
50806,1,0,0,0,0,0,6,0
50901,1,0,0,0,0,0,0,0
50902,1,0,0,0,0,0,0,0
51000,1,0,0,0,0,0,0,0
51101,1,0,0,0,0,0,3,0
51102,1,0,0,0,0,0,3,0
51201,1,0,0,0,0,0,6,0
51202,1,0,0,0,0,0,6,0
51300,1,0,0,0,12,3,12,12
51401,1,0,0,0,0,0,6,0
51402,1,0,0,0,0,0,0,0
51403,1,0,0,0,9,0,9,9
51405,1,0,0,0,0,0,0,0
51406,1,0,0,0,12,0,12,15
51407,1,0,0,0,6,0,6,6
51408,1,0,0,0,12,0,12,12
51409,1,0,0,0,9,0,6,9
51501,1,0,0,0,0,0,3,0
51502,1,0,0,0,0,0,6,0
51504,1,0,0,0,0,0,0,0
51505,1,0,0,0,0,0,0,0
51506,1,0,0,0,0,0,3,0
51507,1,0,0,0,0,0,0,0
51508,1,0,0,0,0,0,0,0
51601,1,0,0,0,0,0,3,0
51602,1,0,0,0,0,0,0,0
51700,1,0,0,0,0,0,3,0
51800,1,0,0,0,0,0,0,0
51900,1,0,0,0,0,0,0,0
52001,1,0,0,0,0,0,3,0
52002,1,0,0,0,0,0,0,0
52100,1,0,0,0,0,0,0,0
52200,1,0,0,0,0,0,0,0
52300,1,0,0,0,6,0,6,6
52400,1,0,0,0,0,0,0,0
52501,1,0,0,0,0,0,0,0
52502,1,0,0,0,0,0,3,0
52600,1,0,0,0,0,0,0,0
52700,1,0,0,0,0,0,6,0
52800,1,0,0,0,6,0,6,9
52902,1,0,0,0,0,0,3,0
52903,1,0,0,0,6,0,9,6
52904,1,0,0,0,0,0,3,0
52905,1,0,0,0,0,0,3,0
52906,1,0,0,0,0,0,3,0
52907,1,0,0,0,0,0,0,0
53001,1,0,0,0,0,0,3,0
53002,1,0,0,0,9,0,6,6
53003,1,0,0,0,0,0,3,0
53004,1,0,0,0,6,0,9,6
53005,1,0,0,0,6,0,6,6
53101,1,0,0,0,0,0,6,0
53102,1,0,0,0,0,0,0,0
53200,1,0,0,3,15,0,15,15
53301,1,0,0,0,9,0,9,9
53303,1,0,0,0,6,0,6,6
53304,1,0,0,3,24,0,27,27
53305,1,0,0,0,12,0,15,15
53403,1,0,0,3,9,3,12,12
53404,1,0,0,0,12,0,12,15
53405,1,0,0,0,9,0,12,12
53406,1,3,0,0,24,3,30,30
53407,1,0,0,0,12,0,12,12
53408,1,0,0,0,0,0,3,0
53502,1,0,0,0,6,0,6,6
53503,1,0,6,0,3,0,12,9
53504,1,0,0,0,9,0,12,9
53505,1,0,0,0,0,0,3,0
53506,1,0,0,0,9,0,9,6
53507,1,0,0,0,0,0,0,0
53508,1,0,0,0,0,0,3,0
53509,1,0,0,0,0,0,3,0
53600,1,0,0,0,0,0,0,0
53700,1,0,0,0,9,0,12,12
53800,1,0,0,0,6,0,9,6
53900,1,0,0,3,15,0,15,15
54000,1,0,0,0,12,0,9,12
54100,1,0,0,0,0,0,0,0
54200,1,0,0,6,27,0,30,27
54300,1,0,0,0,0,0,0,0
54400,1,0,0,3,27,0,30,27
54501,1,0,0,0,12,0,15,15
54502,1,0,0,0,0,0,3,0
54600,1,0,0,0,0,0,6,0
54700,1,0,0,3,9,0,12,12
54801,1,0,0,0,9,0,12,12
54802,1,0,0,3,9,0,15,9
54900,1,0,0,0,0,0,3,0
55000,1,0,0,0,0,0,3,0
55100,1,0,0,0,0,0,3,0
55200,1,0,0,0,6,0,9,6
55300,1,0,0,0,0,0,9,6
55400,1,0,0,0,6,0,9,6
55500,1,0,0,0,0,0,6,0
55600,1,0,0,0,6,0,9,9
55700,1,0,0,0,0,0,6,0
55801,1,0,0,0,6,0,6,9
55802,1,0,0,0,9,0,6,9
55900,1,6,0,0,12,0,21,18
56001,1,0,0,0,0,0,3,0
56002,1,0,0,0,0,0,3,0
56100,1,0,0,0,0,0,9,6
56200,1,0,0,0,0,0,3,0
56300,1,0,0,0,0,0,3,0
56400,1,0,3,0,15,0,18,18
56500,1,0,0,0,0,0,0,0
56600,1,0,0,0,0,0,0,0
56700,1,0,0,0,0,0,3,0
56800,1,0,0,0,0,0,3,0
56900,1,0,0,0,0,0,3,0
57000,1,0,0,0,21,0,21,21
57100,1,0,0,0,12,0,15,15
57201,1,0,0,0,15,0,15,15
57202,1,0,0,0,0,0,0,0
57300,1,0,0,0,0,0,3,0
57400,1,6,0,0,6,0,12,12
57500,1,0,0,0,0,0,9,6
57600,1,0,0,0,0,0,6,6
57700,1,3,0,3,9,0,18,12
57800,1,0,0,0,12,3,15,15
57900,1,0,0,0,0,0,3,0
58000,1,0,0,0,0,0,0,0
58100,1,3,0,0,9,3,12,12
58200,1,12,3,3,3,0,21,21
58300,1,0,0,0,0,0,3,0
58400,1,0,0,0,6,0,9,9
58500,1,0,0,0,0,0,6,6
58600,1,0,0,0,0,0,9,9
58700,1,0,0,0,6,0,12,12
58800,1,3,0,0,9,0,12,12
58901,1,0,0,0,0,0,0,0
58902,1,0,0,0,0,0,0,0
59000,1,0,0,0,0,0,0,0
59100,1,0,0,0,0,0,0,0
59200,1,0,0,0,0,0,0,0
59301,1,0,0,0,0,0,6,0
59302,1,0,0,0,0,0,0,0
59400,1,0,0,0,0,0,3,0
59500,1,0,0,0,0,0,3,0
59600,1,0,0,0,0,0,6,6
59700,1,0,0,0,6,0,9,6
59800,1,0,0,0,0,0,0,0
59900,1,0,0,0,0,0,0,0
60000,1,0,0,0,0,0,3,0
60100,1,0,0,0,0,0,3,0
60200,1,0,0,0,0,0,3,0
60300,1,0,0,0,0,0,3,0
60400,1,0,0,0,0,0,3,0
60500,1,0,0,0,0,0,3,0
60600,1,0,0,0,0,0,3,0
60700,1,0,0,0,9,0,9,9
60800,1,0,0,0,0,0,6,0
60900,1,0,0,0,0,0,3,0
61000,1,0,0,0,6,0,9,6
61100,1,0,0,0,0,0,0,0
61200,1,0,0,0,0,0,3,0
61300,1,0,0,0,0,0,3,0
61400,1,0,0,0,0,0,0,0
61501,1,0,0,0,0,0,0,0
61502,1,0,0,0,0,0,3,0
61600,1,0,0,0,0,0,3,0
61700,1,0,0,0,0,0,3,0
61801,1,0,0,0,0,0,3,0
61802,1,0,0,0,0,0,6,0
61803,1,15,0,0,9,0,27,27
61804,1,0,0,0,6,0,6,6
61805,1,24,0,3,9,0,36,33
61806,1,18,0,0,6,0,24,21
61807,1,15,0,3,9,3,27,21
61808,1,15,0,0,6,0,21,18
61901,1,0,0,0,6,0,6,6
61902,1,0,0,0,0,0,0,0
61904,1,0,0,0,0,0,6,0
61905,1,0,0,0,0,0,3,0
62001,1,0,0,0,0,0,0,0
62002,1,0,0,0,0,0,3,0
62102,1,0,0,0,12,0,9,9
62105,1,0,0,0,6,0,6,6
62106,1,0,0,0,0,0,0,0
62107,1,0,0,0,6,0,6,6
62108,1,0,0,0,6,0,6,6
62109,1,0,0,0,9,0,9,9
62110,1,0,0,0,9,0,12,12
62202,1,0,0,0,0,0,6,0
62203,1,0,0,0,0,0,3,0
62204,1,0,0,0,6,0,6,9
62205,1,0,0,0,9,0,9,9
62206,1,0,0,0,0,0,3,0
62301,1,0,0,0,0,0,3,0
62303,1,0,0,0,0,0,3,0
62304,1,0,0,0,0,0,0,0
62401,1,0,0,0,0,0,3,0
62402,1,0,0,0,15,0,15,15
62501,1,0,0,0,0,0,0,0
62502,1,0,0,0,0,0,3,0
62503,1,0,0,0,0,0,3,0
62504,1,0,0,0,0,0,0,0
62505,1,0,0,0,0,0,0,0
62506,1,0,0,0,0,0,3,0
62507,1,0,0,0,0,0,3,0
62600,1,0,0,0,0,0,6,0
62702,1,0,0,0,0,0,0,0
62703,1,0,0,0,0,0,6,9
62704,1,0,0,0,0,0,0,0
62705,1,0,0,0,0,0,0,0
62800,1,0,0,0,0,0,3,0
62900,1,0,0,3,18,3,24,21
63000,1,6,0,0,15,0,21,18
63100,1,0,0,0,12,0,12,12
63200,1,3,0,0,15,0,15,18
63300,1,0,0,0,0,0,0,0
63400,1,3,0,0,15,0,15,15
63500,1,0,3,0,18,0,18,18
63600,1,0,6,0,9,0,15,15
63701,1,0,0,0,0,0,0,0
63703,1,0,0,0,6,0,6,6
63704,1,0,0,0,9,0,9,9
63705,1,0,0,0,6,0,9,9
63801,1,0,0,0,0,0,3,0
63803,1,0,0,0,6,0,6,6
63804,1,0,0,0,9,0,9,9
63805,1,0,0,0,0,0,3,0
63900,1,0,0,0,0,0,3,0
64000,1,0,0,0,0,0,3,0
64100,1,0,0,0,0,0,0,0
64200,1,0,0,0,0,0,3,0
64300,1,0,0,0,9,0,9,6
64401,1,0,0,0,0,0,3,0
64402,1,0,0,0,0,0,0,0
64501,1,0,0,0,0,0,0,0
64503,1,0,0,0,0,0,3,0
64504,1,0,0,0,0,0,0,0
64600,1,0,0,0,0,0,3,0
64700,1,0,0,0,0,0,3,0
64800,1,0,0,0,0,0,3,0
64900,1,0,0,0,0,0,0,0
65000,1,0,0,0,0,0,3,0
65101,1,0,0,0,0,0,0,0
65102,1,0,0,0,0,0,0,0
65200,1,0,0,0,0,0,3,0
65300,1,0,0,0,0,0,3,0
65400,1,0,0,0,0,0,0,0
65500,1,0,0,0,0,0,3,0
65600,1,0,0,0,0,0,6,6
65700,1,0,0,0,0,0,3,0
65800,1,0,0,0,0,0,0,0
65900,1,0,0,0,0,0,3,0
66000,1,0,0,0,0,0,3,0
66100,1,0,0,0,0,0,0,0
66200,1,0,0,0,0,0,0,0
66300,1,0,0,0,0,0,3,0
66400,1,0,0,0,0,0,3,0
66500,1,0,0,0,0,0,3,0
66600,1,0,0,0,0,0,3,0
66700,1,0,0,0,0,0,0,0
66800,1,0,0,0,0,0,3,0
66900,1,0,0,0,0,0,0,0
67000,1,0,0,0,0,0,0,0
67100,1,0,0,0,0,0,0,0
67200,1,0,0,0,0,0,0,0
67300,1,0,0,0,0,0,0,0
67400,1,0,0,0,0,0,3,0
67500,1,0,0,0,0,0,3,0
67600,1,0,0,0,0,0,6,0
67700,1,0,0,0,0,0,3,0
67800,1,0,0,0,0,0,6,6
67900,1,0,0,0,0,0,3,0
68000,1,0,0,0,0,0,0,0
68100,1,0,0,0,0,0,0,0
68200,1,0,0,0,0,0,0,0
68300,1,0,0,0,0,0,0,0
68400,1,6,0,0,0,0,9,9
68500,1,0,0,0,6,0,6,6
68600,1,0,0,0,0,0,6,6
68700,1,0,0,0,6,0,6,6
68801,1,0,0,0,0,0,3,0
68802,1,0,0,0,0,0,3,0
68900,1,0,0,0,0,0,3,0
69000,1,0,0,0,0,0,3,0
69100,1,0,0,0,0,0,3,0
69201,1,0,0,0,0,0,3,0
69202,1,0,0,0,0,0,6,0
69300,1,0,0,0,9,0,6,9
69402,1,0,0,0,0,0,0,0
69403,1,0,0,0,0,0,3,0
69404,1,0,0,0,0,0,0,0
69500,1,0,0,0,6,0,6,6
69603,1,0,0,0,0,0,3,0
69604,1,0,0,0,0,0,0,0
69606,1,0,0,0,0,0,0,0
69607,1,0,0,0,0,0,3,0
69608,1,0,0,0,0,0,0,0
69609,1,0,0,0,0,0,3,0
69700,1,0,0,0,0,0,0,0
69800,1,0,0,0,0,0,3,0
69900,1,0,0,0,9,0,9,9
70001,1,0,0,0,0,0,0,0
70002,1,0,0,0,0,0,3,0
70003,1,0,0,0,0,0,3,0
70100,1,0,0,0,0,0,0,0
70201,1,0,0,0,0,0,3,0
70202,1,0,0,0,0,0,0,0
70203,1,0,0,0,12,0,15,12
70205,1,0,0,0,0,0,0,0
70206,1,0,0,0,0,0,0,0
70207,1,0,0,0,0,0,3,0
70208,1,0,0,0,0,0,3,0
70209,1,0,0,0,0,0,3,0
70300,1,0,0,0,9,0,9,9
70400,1,0,0,0,0,0,3,0
70501,1,0,0,0,0,0,3,0
70502,1,0,0,0,0,0,0,0
70503,1,0,0,0,0,0,0,0
70504,1,0,0,0,0,0,3,0
70505,1,0,0,0,0,0,3,0
70506,1,0,0,0,0,0,3,0
70600,1,0,0,0,0,0,0,0
70700,1,0,0,0,0,0,3,0
70801,1,0,0,0,0,0,6,0
70802,1,0,0,0,0,0,3,0
70903,1,0,0,0,0,0,0,0
70904,1,0,0,0,0,0,6,0
70905,1,0,0,0,0,0,0,0
70906,1,0,0,0,0,0,6,6
70907,1,0,0,0,0,0,0,0
71001,1,0,0,0,0,0,0,0
71002,1,0,0,0,0,0,0,0
71003,1,0,0,0,0,0,3,0
71004,1,0,0,0,0,0,3,0
71005,1,0,0,0,0,0,3,0
71006,1,0,0,0,0,0,0,0
71007,1,0,0,0,0,0,0,0
71100,1,0,0,0,0,0,6,0
71200,1,0,0,0,0,0,3,0
71301,1,0,0,0,9,0,9,6
71302,1,0,0,0,0,0,0,0
71400,1,0,0,0,0,0,6,0
71500,1,0,0,0,6,0,6,6
71600,1,0,0,0,0,0,3,0
71701,1,0,0,0,0,0,0,0
71702,1,0,0,0,0,0,3,0
71800,1,0,0,0,0,0,6,0
71901,1,0,0,0,0,0,3,0
71902,1,0,0,0,0,0,6,0
72000,1,0,0,0,9,0,6,9
72101,1,0,0,0,0,0,0,0
72102,1,0,0,0,9,0,6,9
72200,1,0,0,0,0,0,3,0
72300,1,0,0,0,0,0,3,0
72401,1,0,0,0,0,0,0,0
72402,1,0,0,0,0,0,0,0
72403,1,0,0,0,0,0,0,0
72404,1,0,0,0,0,0,0,0
72501,1,0,0,0,0,0,0,0
72502,1,0,0,0,0,0,0,0
72601,1,0,0,0,0,0,3,0
72603,1,0,0,0,0,0,0,0
72604,1,0,0,0,0,0,3,0
72605,1,0,0,0,0,0,0,0
72606,1,0,0,0,0,0,3,0
72607,1,0,0,0,0,0,0,0
72702,1,0,0,0,0,0,3,0
72703,1,0,0,0,0,0,3,0
72704,1,0,0,0,0,0,3,0
72705,1,0,0,0,0,0,0,0
72706,1,0,0,0,0,0,0,0
72801,1,0,0,0,0,0,0,0
72802,1,0,0,0,0,0,3,0
72900,1,0,0,0,0,0,3,0
73001,1,0,0,0,0,0,3,0
73002,1,0,0,0,0,0,6,0
73003,1,0,0,0,0,0,0,0
73004,1,0,0,0,0,0,3,0
73005,1,0,0,0,0,0,0,0
73006,1,0,0,0,0,0,0,0
73101,1,0,0,0,0,0,3,0
73102,1,0,0,0,0,0,0,0
73103,1,0,0,0,0,0,0,0
73104,1,0,0,0,0,0,3,0
73105,1,0,0,0,0,0,0,0
73200,1,0,0,0,0,0,0,0
73301,1,0,0,0,0,0,0,0
73302,1,0,0,0,0,0,3,0
73400,1,0,0,0,6,0,6,9
73501,1,0,0,0,0,0,9,6
73503,1,0,0,3,15,0,18,15
73504,1,0,0,0,0,0,3,0
73505,1,0,0,0,0,0,6,0
73601,1,0,0,0,6,0,6,6
73602,1,0,0,0,15,0,15,15
73701,1,0,0,0,0,0,0,0
73703,1,0,0,0,0,0,3,0
73704,1,0,0,0,0,0,6,0
73705,1,0,0,0,0,0,0,0
73706,1,0,0,0,0,0,3,0
73802,1,0,0,0,0,0,0,0
73803,1,0,0,0,0,0,0,0
73805,1,0,0,0,0,0,0,0
73806,1,0,0,0,9,0,12,9
73900,1,0,0,0,0,0,3,0
74001,1,0,0,0,0,0,0,0
74002,1,0,0,0,0,0,0,0
74004,1,0,0,0,0,0,0,0
74005,1,0,0,0,0,0,3,0
74101,1,0,0,0,0,0,0,0
74102,1,0,0,0,9,0,9,12
74203,1,0,0,0,6,0,6,6
74204,1,0,0,0,6,0,6,9
74205,1,0,0,0,0,0,0,0
74206,1,0,0,0,0,0,3,0
74207,1,0,0,0,9,0,6,6
74208,1,0,0,0,0,0,3,0
74209,1,0,0,0,0,0,3,0
74210,1,0,0,0,0,0,3,0
74211,1,0,0,0,0,0,3,0
74304,1,0,0,0,9,0,9,9
74305,1,0,0,0,0,0,6,0
74306,1,0,0,0,0,0,3,0
74307,1,0,0,0,0,0,0,0
74308,1,0,0,0,9,0,9,9
74309,1,0,0,0,0,0,0,0
74310,1,0,0,0,0,0,3,0
74311,1,0,0,0,0,0,3,0
74312,1,0,0,0,0,0,0,0
74400,1,0,0,0,0,0,0,0
74501,1,0,0,0,0,0,0,0
74502,1,0,0,0,0,0,0,0
74601,1,0,0,0,0,0,3,0
74602,1,0,0,0,0,0,0,0
74701,1,0,0,0,0,0,0,0
74702,1,0,0,0,0,0,0,0
74703,1,0,0,0,0,0,3,0
74704,1,0,0,0,0,0,3,0
74801,1,0,0,0,0,0,0,0
74802,1,0,0,0,0,0,0,0
74803,1,0,0,0,0,0,3,0
74900,1,0,0,0,0,0,6,0
75001,1,0,0,0,0,0,6,0
75002,1,0,0,0,0,0,0,0
75100,1,0,0,0,0,0,3,0
75200,1,0,0,0,6,0,6,6
75300,1,0,0,0,24,3,27,27
75401,1,0,0,0,0,0,0,0
75402,1,0,0,0,0,0,0,0
75403,1,0,0,0,0,0,3,0
75404,1,0,0,0,0,0,3,0
75500,1,0,0,0,0,0,3,0
75601,1,0,0,0,0,0,6,0
75602,1,0,0,0,0,0,0,0
75700,1,0,0,0,0,0,0,0
75800,1,0,0,0,0,0,0,0
75900,1,0,0,0,0,0,3,0
76000,1,0,0,0,0,0,0,0
76100,1,0,0,0,0,0,0,0
76200,1,0,0,0,0,0,3,0
76300,1,0,0,0,0,0,6,0
76400,1,0,0,0,0,0,0,0
76500,1,0,0,0,0,0,0,0
76600,1,0,0,0,0,0,0,0
76701,1,0,0,0,0,0,3,0
76703,1,0,0,0,0,0,0,0
76704,1,0,0,0,0,0,0,0
76800,1,0,0,0,0,0,0,0
76901,1,0,0,0,0,0,0,0
76902,1,0,0,0,0,0,0,0
77000,1,0,0,0,0,0,3,0
77100,1,0,0,0,0,0,3,0
77200,1,0,0,0,0,0,3,0
77300,1,0,0,0,0,0,0,0
77400,1,0,0,0,0,0,0,0
77500,1,0,0,0,0,0,3,0
77600,1,0,0,0,0,0,3,0
77700,1,0,0,0,0,0,0,0
77800,1,0,0,0,0,0,3,0
77901,1,0,0,0,0,0,0,0
77902,1,0,0,0,0,0,6,0
78001,1,0,0,0,0,0,0,0
78002,1,0,0,0,0,0,0,0
78100,1,0,0,0,0,0,3,0
78200,1,0,0,0,0,0,0,0
78302,1,0,0,0,0,0,0,0
78303,1,0,0,0,0,0,0,0
78304,1,0,0,0,0,0,3,0
78305,1,0,0,0,0,0,6,0
78401,1,0,0,0,0,0,6,0
78402,1,0,0,0,0,0,6,6
78403,1,0,0,0,6,0,6,6
78501,1,0,0,0,0,0,3,0
78502,1,0,0,0,0,0,6,6
78503,1,0,0,0,0,0,0,0
78504,1,0,0,0,0,0,3,0
78601,1,0,0,0,0,0,3,0
78602,1,0,0,0,0,0,0,0
78700,1,0,0,0,0,0,3,0
78800,1,0,0,0,9,0,6,6
78900,1,0,0,0,0,0,3,0
79002,1,0,0,0,6,0,6,6
79003,1,0,0,0,0,0,0,0
79006,1,0,0,0,6,0,6,6
79007,1,0,0,0,0,0,0,0
79009,1,0,0,0,0,0,3,0
79011,1,0,0,0,0,0,0,0
79012,1,0,0,0,0,0,0,0
79013,1,0,0,0,0,0,0,0
79014,1,0,0,0,0,0,0,0
79015,1,0,0,0,0,0,0,0
79016,1,0,0,0,0,0,0,0
79017,1,0,0,0,0,0,0,0
79101,1,0,0,0,0,0,0,0
79102,1,0,0,0,0,0,3,0
79201,1,0,0,0,0,0,0,0
79202,1,0,0,0,0,0,0,0
79203,1,0,0,0,0,0,3,0
79301,1,0,0,0,6,0,9,6
79302,1,0,0,0,0,0,0,0
79303,1,0,0,0,0,0,0,0
79304,1,0,0,0,0,0,3,0
79305,1,0,0,0,0,0,3,0
79402,1,3,0,0,15,0,15,15
79403,1,0,0,0,0,0,0,0
79404,1,0,0,0,0,0,3,0
79405,1,0,0,0,0,0,0,0
79406,1,0,0,0,0,0,6,0
79407,1,0,0,0,0,0,6,6
79500,1,0,0,0,6,0,6,6
79601,1,0,0,0,0,0,3,0
79603,1,18,0,0,6,0,24,27
79605,1,0,0,0,12,0,15,12
79606,1,0,0,0,15,0,18,18
79701,1,0,0,0,0,0,0,0
79703,1,0,0,0,15,0,18,18
79704,1,0,0,0,12,0,12,12
79802,1,0,0,0,0,0,0,0
79803,1,0,0,3,18,0,21,18
79805,1,0,0,0,0,0,6,0
79806,1,0,0,0,0,0,3,0
79807,1,0,0,0,0,0,0,0
79808,1,0,0,0,0,0,0,0
79809,1,0,0,0,0,0,0,0
79810,1,0,0,0,0,0,0,0
79811,1,0,0,0,0,0,0,0
79812,1,0,0,0,0,0,0,0
79813,1,0,0,0,0,0,0,0
79814,1,0,0,0,0,0,0,0
79815,1,0,0,0,0,0,0,0
79816,1,0,0,0,0,0,0,0
79901,1,0,0,0,0,0,0,0
79903,1,0,0,0,0,0,0,0
79904,1,0,0,0,0,0,0,0
80000,1,0,0,0,0,0,3,0
80100,1,0,0,0,0,0,0,0
80200,1,0,0,0,9,0,6,6
80301,1,0,0,0,0,0,3,0
80302,1,0,0,0,0,0,0,0
80400,1,0,0,0,9,0,9,9
80500,1,0,0,0,0,0,6,0
80600,1,0,0,0,0,0,3,0
80700,1,0,0,0,0,0,3,0
80800,1,0,0,0,6,0,9,6
80900,1,0,6,3,15,0,27,24
81000,1,0,0,0,9,3,15,15
81100,1,0,0,3,9,3,12,12
81200,1,0,0,0,0,0,0,0
81300,1,0,0,0,0,0,3,0
81401,1,0,0,0,0,0,3,0
81402,1,0,0,0,0,0,6,0
81403,1,0,0,0,0,0,0,0
81404,1,0,0,0,0,0,0,0
81405,1,0,0,0,0,0,0,0
81406,1,0,0,0,0,0,3,0
81407,1,0,0,0,0,0,3,0
81408,1,0,0,0,0,0,6,0
81501,1,0,0,0,0,0,0,0
81502,1,0,0,0,0,0,3,0
81503,1,0,0,0,0,0,3,0
81504,1,0,0,0,0,0,0,0
81505,1,0,0,0,0,0,0,0
81506,1,0,0,0,0,0,0,0
81507,1,0,0,0,0,0,3,0
81508,1,0,0,0,0,0,3,0
81509,1,0,0,0,0,0,3,0
81510,1,0,0,0,0,0,0,0
81511,1,0,0,0,0,0,0,0
81512,1,0,0,0,0,0,0,0
81513,1,0,0,0,0,0,0,0
81514,1,0,0,0,0,0,0,0
81600,1,0,0,0,0,0,0,0
81700,1,0,0,0,0,0,0,0
81801,1,0,0,0,0,0,0,0
81805,1,0,0,0,0,0,0,0
81806,1,0,0,0,0,0,0,0
81807,1,0,0,0,0,0,0,0
81809,1,0,0,0,0,0,0,0
81810,1,0,0,0,0,0,0,0
81811,1,0,0,0,0,0,0,0
81900,1,0,0,3,9,0,12,9
82001,1,0,0,0,0,0,3,0
82002,1,0,0,0,0,0,0,0
82100,1,0,0,0,12,0,12,12
82200,1,0,0,0,9,0,9,9
82300,1,0,0,0,0,0,6,0
82400,1,0,0,0,9,0,6,6
82500,1,0,0,0,0,0,3,0
82601,1,0,0,0,0,0,6,0
82602,1,0,0,0,0,0,0,0
82701,1,0,0,0,0,0,3,0
82703,1,0,0,0,0,0,3,0
82704,1,0,0,0,0,0,0,0
82801,1,0,0,0,0,0,0,0
82803,1,0,0,0,0,0,0,0
82804,1,0,0,0,6,0,6,6
82900,1,0,0,0,0,0,3,0
83001,1,0,6,0,12,0,18,18
83002,1,0,0,0,6,0,6,9
83100,1,0,0,0,6,0,6,6
83200,1,0,0,0,6,0,9,9
83300,1,3,0,0,12,0,15,15
83400,1,0,0,0,0,0,3,0
83500,1,0,0,0,18,0,18,15
83600,1,0,0,0,15,0,18,15
83701,1,0,0,0,0,0,3,0
83702,1,0,0,0,6,0,6,6
83801,1,0,0,0,6,0,6,6
83802,1,0,0,0,0,0,3,0
83803,1,0,0,0,0,0,3,0
83901,1,3,0,0,15,0,18,21
83903,1,0,0,0,27,3,33,30
83904,1,0,0,3,21,0,24,21
84000,1,0,0,0,0,0,6,6
84100,1,0,0,0,6,0,6,6
84200,1,0,0,3,15,0,15,15
84300,1,0,0,0,0,0,6,0
84400,1,12,0,0,9,0,21,21
84500,1,3,0,0,21,0,27,24
84600,1,0,0,0,6,0,9,6
84700,1,0,0,0,9,0,9,9
84800,1,0,0,0,0,0,3,0
84900,1,0,0,0,0,0,6,0
85000,1,0,0,0,0,0,6,0
85100,1,0,0,0,12,0,18,18
85200,1,0,0,0,6,0,9,6
85300,1,0,0,0,6,0,9,9
85400,1,0,0,0,0,0,6,0
85501,1,0,0,0,0,0,3,0
85502,1,0,0,0,9,0,9,6
85503,1,0,0,3,3,3,12,9
85600,1,0,0,0,12,0,9,9
85700,1,0,0,0,6,0,6,6
85800,1,6,0,3,9,0,21,18
85900,1,0,0,0,0,0,3,0
86000,1,0,0,0,9,0,9,9
86102,1,0,0,0,0,0,0,0
86103,1,0,0,0,0,0,3,0
86104,1,0,0,0,6,0,9,6
86105,1,0,15,0,6,0,24,24
86200,1,3,0,0,9,0,15,12
86300,1,0,15,0,3,0,18,18
86400,1,12,0,0,21,0,30,30
86500,1,0,0,0,15,0,18,18
86600,1,0,6,0,21,0,27,27
86700,1,0,0,0,12,0,12,12
86800,1,0,6,3,21,0,30,27
86900,1,3,0,3,15,0,21,15
87000,1,0,0,0,6,0,6,6
87100,1,6,0,0,6,0,12,12
87200,1,0,0,0,0,0,9,6
87300,1,6,0,0,18,0,24,24
87400,1,6,0,0,21,0,30,27
87500,1,0,0,0,6,0,6,6
87600,1,0,0,0,15,0,12,12
87700,1,0,0,0,0,0,6,9
87800,1,0,0,0,6,0,6,6
87900,1,0,0,0,9,0,9,6
88000,1,3,0,0,12,0,12,15
88100,1,0,0,0,6,0,6,6
88200,1,0,0,0,9,0,6,6
88301,1,0,0,0,15,0,12,15
88302,1,3,0,0,12,0,15,15
88400,1,0,0,0,12,0,12,12
88501,1,0,0,0,0,0,0,0
88502,1,0,0,0,6,0,6,6
88600,1,0,0,0,0,0,3,0
88700,1,9,0,0,6,0,15,15
88801,1,0,0,0,9,0,9,9
88802,1,0,0,0,0,0,6,0
88900,1,0,3,0,15,0,18,18
89000,1,0,0,0,0,0,0,0
89100,1,0,0,0,0,0,3,0
89201,1,0,0,0,0,0,6,0
89202,1,0,0,0,0,0,0,0
89203,1,0,0,0,6,0,9,9
89300,1,0,0,0,12,0,12,9
