meshblock_id,census_year_id,females,males,total
6802,1,6558,5955,12510
6803,1,1041,1110,2151
6804,1,2067,2142,4212
6901,1,1743,1824,3567
6902,1,1335,1410,2745
6903,1,783,840,1623
6904,1,2478,2349,4827
6905,1,849,852,1704
7001,1,5325,5334,10659
7002,1,2343,2331,4674
7003,1,855,852,1710
7101,1,7542,7047,14592
7102,1,4299,4194,8490
7103,1,47937,43323,91257
7201,1,1092,1224,2316
7202,1,552,642,1197
7203,1,627,618,1245
7204,1,2598,2601,5202
7205,1,555,624,1179
7206,1,1770,1827,3600
7207,1,591,687,1278
7208,1,519,639,1158
7301,1,1542,1605,3147
7302,1,747,834,1581
7303,1,1641,1896,3540
7304,1,792,915,1704
7305,1,1305,1377,2685
7306,1,858,972,1827
7307,1,2316,2418,4734
7308,1,1209,1338,2547
7309,1,1230,1338,2571
7310,1,186,198,384
7311,1,1056,1176,2232
7312,1,834,930,1764
7401,1,660,771,1431
7402,1,768,864,1635
7403,1,4002,3654,7653
7404,1,837,900,1737
7599,1,25845,23988,49830
7601,1,21495,21276,42768
7602,1,53676,50928,104601
7603,1,64434,59529,123960
7604,1,66183,63270,129456
7605,1,29181,28902,58086
7606,1,32280,30417,62697
7607,1,68331,63672,132003
7608,1,36711,32967,69681
7609,1,32418,30108,62526
7610,1,47745,45348,93096
7611,1,65163,61962,127125
7612,1,53172,49854,103023
7613,1,25695,25554,51249
99999,1,39,105,147
1,1,27546,27033,54576
2,1,34965,33126,68094
3,1,8709,8748,17457
76,1,596487,563784,1160271
11,1,12831,12348,25179
12,1,8775,8697,17475
13,1,25842,26001,51843
15,1,14850,14622,29472
16,1,60702,55902,116607
17,1,19905,19053,38958
18,1,4293,4986,9282
19,1,11682,11787,23472
20,1,4731,4722,9453
21,1,15921,15603,31521
22,1,19101,18894,37995
23,1,47709,43434,91143
24,1,33129,31344,64473
25,1,16719,16146,32865
26,1,3492,3486,6975
27,1,4620,4527,9147
28,1,22461,21510,43971
29,1,4440,4473,8916
30,1,34461,32964,67425
31,1,27963,25695,53661
32,1,6360,6468,12825
33,1,34365,32235,66603
34,1,4488,4395,8883
35,1,13659,13875,27537
36,1,6900,7392,14295
37,1,22476,20790,43266
38,1,7569,7533,15102
39,1,12924,12654,25578
40,1,38589,35379,73965
41,1,8874,8985,17859
42,1,15363,14460,29823
43,1,22539,19908,42447
44,1,24126,23244,47367
45,1,18252,18120,36372
46,1,48831,46656,95490
47,1,84573,79254,163827
48,1,11655,10962,22617
49,1,3486,3363,6849
50,1,4428,4314,8742
51,1,20685,20670,41352
52,1,21432,20136,41568
53,1,19953,19602,39555
54,1,1755,1728,3483
55,1,4743,4884,9624
56,1,6444,6450,12894
57,1,3852,3921,7776
58,1,4896,4989,9885
59,1,18696,18204,36903
60,1,167928,156150,324081
62,1,13236,14055,27291
63,1,12693,12753,25443
64,1,21648,20319,41964
65,1,1803,1914,3717
66,1,3492,3606,7098
67,1,315,405,720
68,1,10242,9843,20088
69,1,7191,7275,14466
70,1,8523,8517,17040
71,1,59775,54567,114339
72,1,8304,8868,17172
73,1,13716,14997,28716
74,1,6267,6189,12459
75,1,25845,23988,49833
999,1,39,105,147
1,1,71223,68910,140130
2,1,596487,563784,1160271
3,1,181059,175287,356346
4,1,123201,116211,239412
5,1,22461,21510,43974
6,1,73275,69675,142950
7,1,52440,50421,102858
8,1,112788,107301,220089
9,1,217899,205869,423765
16,1,20685,20670,41352
17,1,21432,20136,41565
18,1,19953,19605,39558
12,1,15042,15261,30300
13,1,246912,234516,481431
14,1,93273,88266,181542
15,1,45831,45174,91005
99,1,315,411,723
7601,1,21492,21276,42768
7602,1,37575,34818,72390
7603,1,16101,16107,32211
7604,1,38244,35898,74142
7605,1,26190,23631,49818
7606,1,44607,42216,86826
7607,1,21576,21054,42630
7608,1,477,585,1062
7609,1,3696,3576,7269
7610,1,25011,24744,49755
7611,1,32280,30417,62697
7612,1,44040,41196,85233
7613,1,24294,22476,46770
7614,1,36714,32967,69681
7615,1,32418,30108,62526
7616,1,47745,45348,93093
7617,1,31020,29700,60720
7618,1,34143,32265,66405
7619,1,33867,31719,65586
7620,1,19305,18135,37437
7621,1,25698,25554,51249
100,2,0,0,3
200,2,45,42,87
300,2,36,36,75
400,2,9,12,21
501,2,0,0,0
502,2,9,18,27
600,2,21,27,45
700,2,33,33,66
800,2,75,75,153
900,2,12,15,27
1000,2,33,30,63
1100,2,33,36,72
1201,2,33,39,72
1202,2,0,0,0
1203,2,57,54,108
1204,2,78,78,153
1301,2,69,66,132
1302,2,120,111,234
1400,2,27,27,51
1500,2,15,9,24
1600,2,0,0,0
1700,2,0,0,3
1800,2,39,42,81
1900,2,21,24,48
2000,2,27,33,57
2100,2,0,0,0
2200,2,114,135,249
2301,2,36,36,72
2302,2,3,6,9
2303,2,30,33,63
2304,2,39,33,72
2305,2,15,9,27
2306,2,6,3,12
2400,2,42,42,87
2500,2,0,0,3
2603,2,18,15,33
2604,2,45,36,81
2605,2,36,36,75
2606,2,63,63,126
2607,2,27,24,48
2608,2,15,18,33
2609,2,30,33,66
2610,2,51,63,114
2611,2,39,42,81
2700,2,60,69,132
2800,2,30,33,63
2900,2,54,51,108
3000,2,24,27,51
3100,2,33,36,72
3200,2,66,72,138
3300,2,108,102,213
3400,2,21,15,36
3501,2,9,9,18
3502,2,18,21,42
3503,2,9,9,18
3504,2,9,9,18
3505,2,0,0,6
3506,2,18,15,33
3600,2,27,36,60
3701,2,21,21,45
3702,2,33,30,63
3800,2,105,105,213
3900,2,108,111,219
4000,2,93,90,183
4101,2,87,78,165
4102,2,78,63,144
4104,2,27,27,54
4105,2,27,21,48
4106,2,21,18,39
4107,2,9,9,18
4108,2,24,24,48
4201,2,21,12,30
4202,2,3,6,9
4203,2,15,9,24
4204,2,21,18,39
4205,2,6,9,15
4206,2,9,9,18
4207,2,18,9,27
4208,2,27,27,54
4209,2,6,0,6
4210,2,0,0,3
4301,2,54,45,99
4302,2,78,75,150
4400,2,60,60,120
4501,2,3,6,6
4502,2,0,0,0
4600,2,9,3,12
4700,2,6,9,15
4800,2,24,18,42
4900,2,99,99,201
5000,2,36,39,78
5100,2,81,81,162
5201,2,24,27,48
5202,2,6,9,15
5300,2,0,0,0
5400,2,0,0,3
5500,2,105,105,210
5600,2,153,159,312
5700,2,87,102,189
5800,2,3,6,9
5900,2,57,51,108
6000,2,27,18,42
6100,2,24,27,54
6200,2,15,15,30
6300,2,60,63,123
6400,2,18,24,42
6500,2,45,48,93
6600,2,81,81,162
6700,2,87,99,183
6800,2,39,39,75
6900,2,63,75,138
7000,2,15,12,27
7101,2,0,0,3
7102,2,9,6,12
7201,2,15,24,39
7202,2,33,27,63
7300,2,66,51,114
7400,2,18,27,42
7500,2,24,24,51
7600,2,48,51,99
7700,2,27,27,57
7801,2,18,21,36
7802,2,0,0,0
7900,2,96,87,183
8000,2,3,6,9
8100,2,15,21,36
8200,2,39,48,87
8301,2,75,69,144
8302,2,0,0,3
8401,2,33,39,72
8403,2,3,6,6
8404,2,27,21,48
8501,2,27,12,42
8502,2,60,69,129
8600,2,42,48,87
8700,2,30,21,51
8800,2,30,27,57
8901,2,0,0,0
8902,2,39,42,78
9001,2,15,18,30
9002,2,0,0,3
9101,2,90,96,189
9102,2,24,30,51
9103,2,18,18,36
9200,2,18,27,45
9300,2,45,39,84
9400,2,63,66,129
9500,2,18,30,48
9600,2,12,9,21
9700,2,45,51,93
9800,2,0,0,0
9900,2,6,6,12
10005,2,30,27,57
10006,2,24,27,48
10007,2,18,21,39
10008,2,30,27,57
10009,2,15,15,30
10010,2,21,24,45
10011,2,42,54,93
10012,2,27,18,48
10013,2,0,0,0
10014,2,0,0,3
10101,2,75,84,159
10102,2,60,60,120
10200,2,3,6,6
10300,2,6,6,12
10400,2,33,33,63
10500,2,9,9,18
10600,2,45,30,75
10700,2,168,156,324
10800,2,6,9,15
10900,2,30,42,72
11000,2,30,21,51
11100,2,21,18,39
11200,2,3,3,6
11300,2,39,51,90
11400,2,18,27,45
11500,2,0,0,0
11600,2,0,9,9
11700,2,15,24,39
11800,2,15,24,39
11900,2,18,21,42
12000,2,9,18,27
12101,2,0,0,0
12102,2,12,18,30
12103,2,36,21,57
12200,2,15,18,33
12300,2,15,9,21
12400,2,54,51,102
12500,2,36,39,75
12601,2,18,9,24
12602,2,12,9,18
12701,2,27,36,66
12702,2,51,45,99
12800,2,18,15,33
12902,2,33,21,51
12903,2,63,54,114
12904,2,114,102,216
13000,2,111,84,201
13100,2,120,120,240
13203,2,150,123,273
13204,2,30,24,54
13205,2,48,54,102
13206,2,84,75,159
13207,2,48,42,90
13300,2,150,123,276
13400,2,78,66,144
13500,2,9,6,15
13600,2,24,27,48
13700,2,57,48,102
13800,2,0,0,0
13900,2,54,45,96
14000,2,3,3,6
14100,2,15,6,24
14200,2,6,12,15
14300,2,42,54,96
14400,2,138,126,264
14500,2,3,9,12
14600,2,3,3,3
14700,2,33,24,54
14800,2,12,6,18
14900,2,84,84,171
15000,2,36,30,66
15100,2,51,51,102
15200,2,36,30,69
15300,2,105,93,198
15401,2,9,12,18
15402,2,150,126,276
15500,2,171,168,339
15600,2,84,87,174
15700,2,48,27,75
15800,2,66,48,117
15900,2,51,33,87
16000,2,36,15,54
16100,2,0,6,6
16200,2,42,45,90
16300,2,69,63,129
16400,2,9,6,15
16500,2,0,0,3
16600,2,48,39,90
16700,2,57,54,108
16800,2,27,27,54
16901,2,0,0,0
16902,2,3,3,6
17001,2,0,0,0
17003,2,0,0,0
17005,2,0,0,0
17006,2,0,0,3
17100,2,0,0,0
17200,2,0,0,0
17301,2,18,15,36
17302,2,21,24,42
17402,2,54,48,102
17403,2,33,27,60
17404,2,0,0,3
17405,2,3,3,6
17406,2,0,0,0
17407,2,3,3,9
17408,2,3,6,9
17409,2,6,0,6
17500,2,45,51,96
17600,2,42,33,75
17700,2,36,27,66
17800,2,48,45,96
17900,2,21,15,39
18000,2,3,6,9
18100,2,57,60,117
18201,2,63,66,129
18202,2,0,0,3
18203,2,9,9,21
18300,2,21,30,54
18400,2,6,9,15
18500,2,12,15,27
18600,2,21,18,39
18700,2,36,30,63
18800,2,45,45,90
18900,2,123,138,261
19000,2,3,3,9
19100,2,30,30,60
19200,2,18,21,39
19300,2,30,27,57
19400,2,75,69,144
19500,2,0,0,0
19600,2,45,45,90
19700,2,45,33,78
19801,2,45,51,96
19802,2,6,3,9
19900,2,69,87,156
20000,2,57,51,111
20100,2,0,0,3
20200,2,120,111,231
20300,2,57,57,117
20401,2,120,108,228
20402,2,66,63,132
20500,2,6,9,15
20600,2,9,9,18
20700,2,48,45,93
20800,2,24,21,45
20900,2,33,36,69
21000,2,18,18,36
21100,2,15,18,36
21200,2,3,6,9
21300,2,9,12,21
21400,2,30,18,51
21500,2,12,9,21
21600,2,0,0,3
21700,2,0,0,0
21800,2,0,0,0
21900,2,18,24,45
22000,2,54,57,108
22100,2,18,15,36
22200,2,12,12,27
22300,2,30,36,69
22400,2,15,15,30
22500,2,81,69,147
22600,2,15,12,27
22700,2,21,18,42
22800,2,33,30,63
22900,2,9,15,27
23000,2,24,33,60
23100,2,87,84,171
23200,2,27,27,51
23300,2,39,48,87
23400,2,45,45,90
23500,2,0,0,0
23600,2,42,33,78
23700,2,54,60,114
23800,2,54,42,93
23900,2,24,24,48
24000,2,42,33,78
24100,2,12,12,27
24201,2,0,0,3
24202,2,0,0,0
24300,2,51,48,102
24400,2,66,66,132
24500,2,30,39,69
24600,2,30,27,57
24700,2,15,9,24
24800,2,0,0,3
24900,2,15,18,36
25000,2,21,18,39
25100,2,24,27,54
25200,2,36,36,72
25300,2,45,42,84
25400,2,36,33,69
25500,2,30,30,60
25600,2,27,33,60
25700,2,12,9,27
25800,2,51,39,90
25900,2,42,30,69
26001,2,6,3,9
26002,2,33,36,66
26100,2,18,6,21
26201,2,21,15,39
26202,2,120,105,222
26301,2,0,0,0
26302,2,21,21,42
26303,2,0,0,3
26304,2,6,6,15
26305,2,9,18,30
26400,2,18,21,39
26500,2,42,36,78
26600,2,24,27,51
26700,2,12,12,21
26800,2,24,24,48
26900,2,21,33,57
27000,2,3,3,6
27100,2,39,33,72
27200,2,0,0,0
27300,2,6,9,15
27400,2,18,15,33
27500,2,15,21,36
27600,2,9,12,21
27700,2,21,18,42
27800,2,18,9,27
27900,2,12,12,24
28000,2,21,24,45
28100,2,27,21,45
28201,2,6,9,15
28202,2,15,12,27
28300,2,42,51,96
28400,2,0,0,0
28500,2,12,18,30
28600,2,12,15,27
28700,2,12,15,27
28800,2,9,3,9
28900,2,24,36,63
29000,2,12,12,21
29101,2,0,0,3
29102,2,0,0,0
29200,2,18,33,54
29301,2,0,0,0
29302,2,12,6,18
29400,2,30,21,48
29500,2,24,24,51
29600,2,24,24,45
29700,2,21,24,45
29800,2,33,36,69
29900,2,15,15,30
30000,2,27,24,51
30100,2,12,15,30
30200,2,15,18,33
30300,2,18,15,36
30400,2,24,15,36
30500,2,30,18,48
30600,2,27,30,57
30700,2,48,48,96
30800,2,15,24,39
30900,2,9,12,21
31000,2,9,9,18
31100,2,18,18,36
31200,2,24,27,51
31300,2,18,21,36
31400,2,15,18,36
31500,2,60,48,108
31600,2,27,18,45
31700,2,9,18,30
31800,2,36,27,63
31900,2,27,33,60
32000,2,0,0,3
32100,2,33,27,63
32200,2,9,12,21
32300,2,66,63,129
32400,2,12,15,27
32501,2,30,45,72
32502,2,0,0,0
32600,2,81,51,132
32700,2,24,21,45
32800,2,9,15,21
32900,2,15,12,27
33000,2,36,33,69
33100,2,84,75,159
33200,2,18,18,36
33300,2,12,18,30
33400,2,30,24,54
33500,2,9,9,21
33600,2,75,66,141
33700,2,102,105,207
33800,2,75,57,132
33900,2,36,39,75
34000,2,18,21,36
34101,2,105,102,207
34102,2,15,15,30
34201,2,48,48,96
34202,2,51,57,105
34301,2,42,30,72
34302,2,3,3,6
34400,2,42,51,93
34500,2,21,15,39
34600,2,30,33,66
34700,2,63,60,123
34800,2,15,15,33
34900,2,27,30,60
35000,2,39,48,87
35100,2,9,6,18
35200,2,54,60,114
35300,2,12,9,21
35401,2,6,3,9
35402,2,12,9,24
35501,2,24,24,51
35502,2,3,6,9
35600,2,27,27,54
35700,2,63,57,120
35800,2,57,54,114
35900,2,57,60,117
36000,2,18,15,36
36100,2,36,33,69
36202,2,3,3,9
36203,2,12,6,18
36204,2,3,6,9
36301,2,12,6,21
36302,2,39,36,75
36303,2,9,12,21
36401,2,30,18,51
36402,2,6,3,6
36500,2,27,30,57
36600,2,0,0,0
36700,2,54,57,108
36800,2,12,12,27
36901,2,3,6,9
36902,2,12,9,21
37000,2,18,249,270
37100,2,12,21,33
37202,2,9,12,21
37203,2,0,0,0
37204,2,0,0,0
37205,2,0,0,0
37301,2,0,0,0
37302,2,0,0,3
37401,2,51,51,99
37402,2,72,63,132
37501,2,39,30,69
37502,2,9,15,24
37600,2,21,24,45
37701,2,12,12,21
37702,2,6,12,18
37802,2,141,108,252
37803,2,24,27,51
37804,2,0,6,9
37805,2,3,6,9
37806,2,0,0,0
37807,2,36,33,69
37901,2,24,27,48
37902,2,0,0,0
38001,2,12,15,24
38002,2,0,0,0
38100,2,42,48,90
38200,2,33,36,63
38300,2,21,15,39
38400,2,12,12,24
38500,2,27,30,57
38600,2,24,30,54
38700,2,30,30,57
38800,2,0,0,3
38900,2,21,21,42
39000,2,45,51,93
39100,2,24,27,48
39200,2,24,21,45
39300,2,9,12,21
39400,2,6,3,9
39500,2,33,36,66
39600,2,33,27,60
39701,2,12,6,21
39702,2,12,15,27
39800,2,24,24,48
39900,2,54,39,93
40001,2,0,0,0
40002,2,9,12,21
40100,2,12,12,24
40200,2,15,18,33
40300,2,6,6,9
40400,2,12,21,33
40501,2,33,42,75
40502,2,0,0,0
40601,2,21,27,45
40602,2,0,0,0
40701,2,78,60,141
40702,2,27,21,48
40703,2,54,63,117
40801,2,57,48,105
40802,2,24,27,51
40900,2,48,45,96
41000,2,30,30,57
41100,2,75,45,120
41200,2,78,87,165
41300,2,102,93,195
41401,2,27,18,45
41402,2,54,39,93
41403,2,51,36,90
41500,2,9,12,18
41600,2,39,33,72
41700,2,84,63,147
41800,2,57,42,99
41900,2,48,54,102
42001,2,51,51,99
42002,2,66,51,117
42101,2,12,18,30
42102,2,33,39,69
42103,2,48,39,84
42201,2,36,12,48
42202,2,126,120,249
42300,2,90,87,177
42400,2,57,54,108
42500,2,45,51,96
42600,2,27,24,51
42700,2,45,45,93
42800,2,0,0,3
42900,2,33,39,72
43000,2,78,72,147
43100,2,48,60,108
43200,2,78,75,153
43300,2,30,30,57
43400,2,18,18,36
43500,2,72,69,141
43600,2,33,24,57
43700,2,15,12,24
43800,2,69,72,141
43902,2,18,18,36
43904,2,60,54,111
43905,2,63,66,126
43906,2,123,111,237
43907,2,54,63,114
44003,2,87,93,180
44004,2,57,66,120
44005,2,75,81,156
44006,2,60,54,117
44007,2,6,12,15
44008,2,27,30,57
44101,2,0,0,0
44102,2,132,120,252
44201,2,27,36,63
44202,2,0,0,0
44301,2,42,45,87
44302,2,0,0,0
44402,2,6,3,9
44403,2,45,45,90
44404,2,87,84,174
44405,2,36,33,69
44406,2,66,66,132
44501,2,144,138,279
44503,2,9,12,21
44504,2,42,45,87
44505,2,54,57,114
44506,2,6,6,12
44507,2,45,45,87
44508,2,24,27,48
44602,2,63,48,111
44603,2,21,24,48
44604,2,0,0,3
44605,2,42,36,78
44606,2,21,21,42
44607,2,30,27,57
44608,2,15,15,27
44609,2,24,15,39
44610,2,9,12,18
44611,2,0,0,0
44701,2,48,51,99
44702,2,75,81,156
44703,2,6,6,12
44801,2,87,90,180
44803,2,33,24,54
44804,2,24,18,45
44805,2,15,18,33
44806,2,33,33,66
44807,2,21,24,48
44808,2,24,33,54
44901,2,18,27,45
44902,2,6,6,15
45000,2,33,39,69
45100,2,30,24,54
45200,2,30,21,48
45300,2,45,33,75
45400,2,27,36,60
45500,2,24,18,39
45600,2,18,18,36
45700,2,12,12,24
45800,2,36,24,63
45901,2,21,24,45
45902,2,21,18,39
46001,2,15,12,30
46002,2,12,12,24
46100,2,15,21,33
46200,2,3,6,12
46300,2,15,24,39
46400,2,24,27,51
46500,2,18,12,27
46600,2,12,9,18
46700,2,18,33,51
46801,2,3,9,9
46802,2,6,9,15
46901,2,6,6,9
46902,2,3,6,9
47001,2,6,6,12
47002,2,27,18,45
47100,2,6,6,12
47200,2,12,12,21
47301,2,24,21,48
47302,2,6,3,12
47400,2,12,6,18
47500,2,12,6,21
47601,2,9,6,15
47602,2,9,6,18
47603,2,39,45,84
47701,2,18,18,36
47702,2,3,3,6
47801,2,6,6,15
47802,2,9,9,21
47901,2,27,24,48
47902,2,3,3,6
48001,2,6,6,15
48003,2,0,0,0
48004,2,24,21,45
48101,2,0,0,0
48102,2,12,9,18
48201,2,0,0,0
48203,2,21,27,48
48204,2,39,42,84
48205,2,9,9,21
48301,2,0,0,0
48303,2,36,36,72
48304,2,21,27,51
48403,2,0,0,0
48404,2,63,69,132
48405,2,0,0,0
48406,2,0,0,3
48407,2,0,0,3
48408,2,51,45,96
48409,2,63,60,120
48410,2,54,60,114
48500,2,30,33,66
48601,2,6,3,9
48602,2,3,3,6
48701,2,0,0,3
48702,2,45,42,87
48800,2,12,18,33
48900,2,21,15,36
49000,2,39,42,78
49102,2,21,21,45
49103,2,0,0,0
49104,2,3,3,6
49105,2,0,0,0
49203,2,0,0,0
49204,2,117,108,228
49205,2,0,0,0
49206,2,57,72,129
49302,2,96,87,183
49303,2,18,21,39
49304,2,6,9,15
49305,2,24,15,39
49306,2,30,27,54
49307,2,27,21,51
49401,2,93,93,186
49403,2,3,6,9
49404,2,0,0,3
49405,2,42,33,75
49406,2,36,30,66
49407,2,42,39,78
49501,2,18,15,36
49502,2,6,0,6
49503,2,6,3,12
49504,2,39,36,75
49505,2,21,18,39
49506,2,15,12,27
49507,2,9,15,21
49600,2,96,105,198
49700,2,135,147,282
49801,2,96,84,180
49802,2,132,114,243
49901,2,57,48,105
49903,2,9,9,18
49904,2,6,6,12
49905,2,27,27,54
50001,2,42,39,81
50002,2,3,9,12
50003,2,21,21,42
50004,2,21,18,39
50100,2,162,180,339
50201,2,6,6,12
50202,2,3,6,9
50303,2,45,39,84
50304,2,24,24,48
50305,2,30,30,63
50306,2,30,30,60
50307,2,27,27,51
50308,2,21,18,39
50309,2,45,27,72
50310,2,30,24,51
50311,2,27,30,54
50400,2,39,45,81
50501,2,3,6,12
50502,2,0,0,0
50503,2,3,3,9
50602,2,0,0,0
50603,2,0,0,0
50604,2,9,6,15
50605,2,27,33,60
50701,2,9,6,18
50703,2,0,0,0
50704,2,0,0,0
50705,2,45,51,96
50706,2,0,0,0
50707,2,0,0,3
50708,2,0,0,0
50802,2,3,6,6
50803,2,42,21,60
50804,2,63,63,129
50805,2,0,0,0
50806,2,0,0,3
50901,2,0,0,0
50902,2,6,3,12
51000,2,6,6,9
51101,2,24,24,48
51102,2,3,9,12
51201,2,45,45,90
51202,2,24,21,45
51300,2,72,69,144
51401,2,51,63,114
51402,2,12,15,27
51403,2,27,45,72
51405,2,0,0,0
51406,2,96,75,168
51407,2,48,51,99
51408,2,48,42,93
51409,2,42,39,78
51501,2,36,36,72
51502,2,21,18,39
51504,2,12,15,27
51505,2,0,0,3
51506,2,9,3,12
51507,2,15,15,27
51508,2,0,0,0
51601,2,39,42,84
51602,2,0,0,0
51700,2,33,30,63
51800,2,18,21,39
51900,2,9,9,15
52001,2,21,21,42
52002,2,18,15,33
52100,2,12,21,33
52200,2,0,0,0
52300,2,51,57,108
52400,2,15,15,27
52501,2,3,6,9
52502,2,3,9,12
52600,2,0,0,3
52700,2,27,30,57
52800,2,27,27,57
52902,2,63,48,111
52903,2,33,27,57
52904,2,48,33,78
52905,2,21,15,36
52906,2,51,45,96
52907,2,36,42,78
53001,2,69,69,135
53002,2,42,39,81
53003,2,33,39,72
53004,2,45,45,90
53005,2,42,42,84
53101,2,57,51,108
53102,2,18,24,42
53200,2,63,60,123
53301,2,39,36,78
53303,2,45,30,75
53304,2,96,84,180
53305,2,54,66,120
53403,2,69,57,123
53404,2,102,60,165
53405,2,30,15,45
53406,2,108,114,225
53407,2,78,60,138
53408,2,21,27,45
53502,2,15,18,30
53503,2,12,6,18
53504,2,24,9,36
53505,2,21,15,36
53506,2,27,21,48
53507,2,0,0,3
53508,2,21,18,33
53509,2,36,18,54
53600,2,0,0,3
53700,2,24,18,42
53800,2,51,72,123
53900,2,72,66,135
54000,2,45,45,87
54100,2,9,15,21
54200,2,99,96,195
54300,2,12,15,27
54400,2,81,87,174
54501,2,51,48,96
54502,2,30,24,51
54600,2,24,33,57
54700,2,42,48,87
54801,2,42,42,81
54802,2,57,63,123
54900,2,33,24,54
55000,2,21,27,45
55100,2,12,21,33
55200,2,42,45,84
55300,2,42,36,78
55400,2,33,27,60
55500,2,36,30,66
55600,2,48,54,99
55700,2,36,36,72
55801,2,48,36,84
55802,2,36,39,75
55900,2,87,69,156
56001,2,33,18,48
56002,2,30,30,60
56100,2,36,33,69
56200,2,12,3,18
56300,2,33,33,66
56400,2,57,63,120
56500,2,9,18,30
56600,2,21,21,39
56700,2,6,3,9
56800,2,6,6,12
56900,2,24,21,45
57000,2,93,93,186
57100,2,54,54,105
57201,2,84,87,171
57202,2,15,18,33
57300,2,12,9,24
57400,2,30,33,63
57500,2,48,60,108
57600,2,36,36,75
57700,2,111,93,204
57800,2,42,33,75
57900,2,12,9,18
58000,2,12,18,30
58100,2,57,45,102
58200,2,69,57,126
58300,2,27,27,54
58400,2,30,36,66
58500,2,48,54,99
58600,2,36,27,63
58700,2,69,60,129
58800,2,63,48,111
58901,2,3,3,6
58902,2,0,0,0
59000,2,0,0,0
59100,2,0,0,6
59200,2,0,0,0
59301,2,51,60,111
59302,2,3,3,6
59400,2,15,9,24
59500,2,12,24,39
59600,2,45,42,87
59700,2,111,111,225
59800,2,36,30,66
59900,2,0,0,0
60000,2,9,9,15
60100,2,21,27,48
60200,2,30,33,60
60300,2,51,51,105
60400,2,9,18,30
60500,2,45,45,90
60600,2,63,54,120
60700,2,69,81,153
60800,2,36,36,72
60900,2,27,36,63
61000,2,42,54,96
61100,2,0,0,0
61200,2,42,57,102
61300,2,15,12,24
61400,2,0,0,0
61501,2,0,0,0
61502,2,54,48,102
61600,2,27,21,48
61700,2,69,81,147
61801,2,27,24,51
61802,2,84,48,132
61803,2,96,84,183
61804,2,54,36,87
61805,2,117,93,210
61806,2,66,57,126
61807,2,114,111,225
61808,2,69,45,114
61901,2,93,87,180
61902,2,48,48,93
61904,2,33,48,84
61905,2,51,42,93
62001,2,0,0,0
62002,2,117,114,231
62102,2,42,48,90
62105,2,27,39,66
62106,2,15,9,21
62107,2,48,45,93
62108,2,51,39,90
62109,2,72,78,150
62110,2,90,72,162
62202,2,69,66,132
62203,2,36,33,69
62204,2,42,45,87
62205,2,42,39,81
62206,2,39,39,81
62301,2,18,15,36
62303,2,24,27,51
62304,2,0,0,0
62401,2,27,21,45
62402,2,132,123,255
62501,2,30,27,57
62502,2,66,63,129
62503,2,3,6,9
62504,2,30,21,51
62505,2,9,12,21
62506,2,33,30,63
62507,2,12,15,27
62600,2,84,90,177
62702,2,12,15,24
62703,2,105,105,210
62704,2,3,6,12
62705,2,3,9,12
62800,2,84,78,165
62900,2,111,111,222
63000,2,150,144,291
63100,2,96,72,168
63200,2,81,72,156
63300,2,0,0,0
63400,2,120,117,234
63500,2,87,96,183
63600,2,54,45,102
63701,2,33,36,72
63703,2,27,36,63
63704,2,54,66,123
63705,2,54,63,114
63801,2,63,75,138
63803,2,66,72,135
63804,2,78,93,168
63805,2,33,18,54
63900,2,126,135,258
64000,2,45,45,90
64100,2,6,6,15
64200,2,21,21,39
64300,2,93,105,195
64401,2,33,33,66
64402,2,3,9,12
64501,2,15,18,33
64503,2,9,9,18
64504,2,9,12,24
64600,2,117,123,237
64700,2,129,111,240
64800,2,33,24,57
64900,2,12,18,30
65000,2,6,9,15
65101,2,0,0,0
65102,2,6,3,9
65200,2,96,96,192
65300,2,18,30,48
65400,2,36,27,60
65500,2,24,30,54
65600,2,93,93,186
65700,2,24,30,54
65800,2,33,33,69
65900,2,6,9,9
66000,2,0,3,6
66100,2,24,42,66
66200,2,12,9,21
66300,2,39,42,84
66400,2,6,6,9
66500,2,24,27,51
66600,2,24,27,48
66700,2,9,9,18
66800,2,30,30,63
66900,2,12,12,24
67000,2,0,0,0
67100,2,0,0,0
67200,2,0,0,0
67300,2,15,12,24
67400,2,30,36,63
67500,2,21,18,36
67600,2,15,18,33
67700,2,9,9,18
67800,2,69,63,129
67900,2,21,30,54
68000,2,0,0,0
68100,2,12,12,27
68200,2,21,27,48
68300,2,15,9,27
68400,2,45,36,84
68500,2,48,42,90
68600,2,30,33,66
68700,2,63,63,126
68801,2,120,114,234
68802,2,75,90,162
68900,2,66,87,153
69000,2,102,99,201
69100,2,87,96,183
69201,2,78,99,180
69202,2,15,6,21
69300,2,123,123,243
69402,2,6,0,6
69403,2,21,21,42
69404,2,12,15,27
69500,2,78,105,183
69603,2,60,54,114
69604,2,0,0,0
69606,2,9,9,18
69607,2,63,48,108
69608,2,60,60,117
69609,2,69,57,123
