meshblock_id,census_year_id,employer,not_elsewhere_included,paid_employee,self_employed_without_employee,total,total_stated,unpaid_family_worker
49505,1,0,0,6,9,15,15,0
49506,1,6,0,0,3,12,9,0
49507,1,3,0,9,6,18,18,3
49600,1,18,3,36,18,87,81,6
49700,1,9,3,72,51,141,138,6
49801,1,9,6,27,12,60,54,9
49802,1,18,3,75,33,135,132,6
49901,1,6,0,18,9,33,36,3
49903,1,0,0,0,0,0,0,0
49904,1,0,0,0,0,6,0,0
49905,1,3,0,12,15,30,30,0
50001,1,6,0,6,6,18,15,0
50002,1,0,0,0,0,3,0,0
50003,1,3,3,9,12,30,30,3
50004,1,0,0,0,0,9,9,0
50100,1,24,3,69,36,135,135,9
50201,1,0,0,0,0,6,0,0
50202,1,0,0,0,0,3,0,0
50303,1,3,0,21,9,39,36,6
50304,1,6,3,9,6,21,21,0
50305,1,12,0,21,3,39,39,0
50306,1,6,0,24,0,30,30,0
50307,1,0,0,15,3,21,21,3
50308,1,3,0,12,0,18,18,0
50309,1,0,0,15,3,24,21,3
50310,1,6,0,12,6,27,27,3
50311,1,3,0,12,6,21,21,0
50400,1,3,0,24,3,33,36,0
50501,1,0,0,0,0,3,0,0
50502,1,0,0,0,0,0,0,0
50503,1,0,0,0,0,3,0,0
50602,1,0,0,0,0,0,0,0
50603,1,0,0,0,0,3,0,0
50604,1,0,0,6,0,6,9,0
50605,1,3,0,15,6,27,27,3
50701,1,0,0,0,0,9,6,0
50703,1,0,0,0,0,0,0,0
50704,1,0,0,0,0,0,0,0
50705,1,3,0,6,3,15,15,3
50706,1,0,0,0,0,0,0,0
50707,1,0,0,0,0,0,0,0
50708,1,0,0,0,0,0,0,0
50802,1,0,0,0,0,0,0,0
50803,1,3,0,6,3,9,12,0
50804,1,15,0,15,9,42,42,3
50805,1,0,0,0,0,3,0,0
50806,1,0,0,0,0,6,0,0
50901,1,0,0,0,0,0,0,0
50902,1,0,0,0,0,6,6,0
51000,1,0,0,0,0,3,0,0
51101,1,0,45,9,0,51,6,0
51102,1,0,0,27,0,27,24,0
51201,1,3,0,18,12,33,33,0
51202,1,6,3,12,9,27,27,0
51300,1,9,3,51,9,75,72,0
51401,1,9,0,27,12,51,51,0
51402,1,0,0,0,0,9,6,0
51403,1,6,0,21,3,33,30,0
51405,1,0,0,0,0,0,0,0
51406,1,9,0,48,6,66,66,0
51407,1,6,0,33,9,48,48,0
51408,1,3,0,39,3,48,48,0
51409,1,6,3,24,6,39,39,0
51501,1,3,0,15,6,27,24,0
51502,1,0,3,9,0,12,12,0
51504,1,0,0,0,0,3,0,0
51505,1,0,6,3,3,12,6,0
51506,1,3,0,6,3,9,12,0
51507,1,3,0,6,0,12,12,0
51508,1,0,0,0,0,0,0,0
51601,1,3,0,21,6,33,30,3
51602,1,0,0,0,0,0,0,0
51700,1,3,0,9,6,24,24,0
51800,1,0,0,9,0,18,18,3
51900,1,0,0,0,0,3,0,0
52001,1,3,0,9,0,12,9,0
52002,1,0,0,9,0,12,9,0
52100,1,0,0,12,0,12,9,0
52200,1,0,0,0,0,0,0,0
52300,1,0,0,30,0,33,33,0
52400,1,0,0,0,0,3,0,0
52501,1,0,0,6,0,6,6,0
52502,1,0,0,6,0,9,9,0
52600,1,0,0,0,0,0,0,0
52700,1,3,0,18,3,30,27,6
52800,1,0,3,9,0,15,12,0
52902,1,3,0,21,3,33,30,0
52903,1,0,0,18,6,27,27,0
52904,1,3,0,15,6,24,24,3
52905,1,6,0,3,6,15,15,3
52906,1,0,3,24,6,36,33,0
52907,1,3,0,15,6,27,27,0
53001,1,6,3,39,12,60,60,0
53002,1,6,0,21,9,36,36,0
53003,1,3,0,21,6,30,33,0
53004,1,6,0,24,6,36,36,0
53005,1,9,3,24,3,36,36,3
53101,1,0,0,15,6,27,27,3
53102,1,3,0,9,3,12,15,0
53200,1,6,3,45,6,60,57,3
53301,1,3,0,24,0,27,27,0
53303,1,0,0,12,3,18,15,0
53304,1,6,3,45,9,60,57,0
53305,1,3,0,33,0,39,39,0
53403,1,3,0,33,3,42,42,3
53404,1,0,0,6,3,12,12,0
53405,1,3,0,18,6,33,30,0
53406,1,3,0,48,12,66,66,3
53407,1,6,0,36,3,51,48,0
53408,1,0,0,6,6,9,12,0
53502,1,0,0,6,9,21,21,3
53503,1,0,0,9,0,6,9,0
53504,1,0,0,6,0,9,9,0
53505,1,0,0,0,0,9,9,0
53506,1,0,0,6,0,9,9,0
53507,1,0,0,0,0,0,0,0
53508,1,0,0,0,0,9,6,0
53509,1,0,0,0,0,6,0,0
53600,1,0,0,0,0,0,0,0
53700,1,0,3,24,0,30,27,0
53800,1,0,0,0,0,9,9,0
53900,1,0,3,24,6,33,33,0
54000,1,6,0,24,12,45,45,3
54100,1,0,0,0,0,9,12,0
54200,1,27,3,57,18,105,105,0
54300,1,6,3,9,0,15,12,0
54400,1,15,3,45,12,72,69,0
54501,1,12,3,24,9,48,45,3
54502,1,3,6,6,6,21,18,3
54600,1,12,9,24,9,54,42,0
54700,1,9,3,33,3,45,45,0
54801,1,6,3,33,9,51,51,0
54802,1,9,3,39,12,66,66,0
54900,1,3,3,12,0,21,15,0
55000,1,0,0,15,0,15,15,0
55100,1,0,0,12,0,12,12,0
55200,1,0,6,21,0,24,21,0
55300,1,0,3,15,0,21,15,0
55400,1,0,0,24,3,27,27,3
55500,1,0,6,12,0,21,15,0
55600,1,0,3,27,0,30,27,0
55700,1,0,3,12,0,15,12,0
55801,1,0,3,24,0,24,21,0
55802,1,0,0,21,0,21,18,0
55900,1,0,3,36,0,48,42,3
56001,1,0,0,6,0,9,9,0
56002,1,0,3,12,0,12,12,0
56100,1,0,3,33,3,39,33,0
56200,1,0,0,0,0,6,0,0
56300,1,6,0,9,12,33,27,3
56400,1,15,6,30,15,66,60,0
56500,1,6,0,6,0,12,12,0
56600,1,6,6,3,6,18,12,0
56700,1,0,0,0,0,9,6,0
56800,1,0,0,0,0,3,0,0
56900,1,3,0,6,12,18,18,0
57000,1,12,3,51,27,90,90,0
57100,1,6,0,33,21,60,60,0
57201,1,6,3,36,27,72,72,3
57202,1,0,0,0,0,0,0,0
57300,1,0,0,6,0,9,9,0
57400,1,3,0,12,0,15,15,3
57500,1,3,3,30,0,36,33,0
57600,1,3,0,24,6,33,30,0
57700,1,0,3,63,3,75,72,0
57800,1,6,0,27,3,36,33,0
57900,1,0,0,6,0,6,6,0
58000,1,0,0,9,0,15,15,0
58100,1,0,6,36,6,45,39,0
58200,1,0,6,12,6,27,21,3
58300,1,0,0,15,0,18,15,0
58400,1,3,0,24,3,30,27,3
58500,1,3,6,21,3,30,24,0
58600,1,3,3,12,3,21,21,0
58700,1,6,3,30,0,39,36,0
58800,1,0,3,30,3,39,36,0
58901,1,0,3,6,6,12,9,0
58902,1,0,0,0,0,3,0,0
59000,1,0,0,0,0,3,0,0
59100,1,0,0,0,0,3,0,0
59200,1,0,0,0,0,0,0,0
59301,1,0,3,18,12,33,33,6
59302,1,0,0,0,0,0,0,0
59400,1,0,3,6,0,12,9,0
59500,1,0,0,0,0,9,9,0
59600,1,6,3,21,6,36,30,0
59700,1,12,0,18,12,51,51,6
59800,1,3,3,12,6,21,21,0
59900,1,0,0,0,0,0,0,0
60000,1,0,0,0,0,6,0,0
60100,1,0,3,9,12,24,24,6
60200,1,6,0,9,9,27,24,3
60300,1,3,0,18,12,36,36,6
60400,1,3,0,6,9,21,21,0
60500,1,0,0,12,0,15,15,0
60600,1,6,0,18,18,54,54,9
60700,1,21,0,30,24,81,84,9
60800,1,0,0,18,9,33,33,6
60900,1,3,3,9,6,21,18,3
61000,1,3,3,9,12,33,33,6
61100,1,0,0,0,0,0,0,0
61200,1,0,0,18,6,30,27,0
61300,1,0,0,0,0,9,9,0
61400,1,0,0,0,0,0,0,0
61501,1,0,0,0,0,0,0,0
61502,1,0,0,9,18,33,30,3
61600,1,6,0,3,6,15,15,0
61700,1,9,3,36,15,69,66,3
61801,1,3,0,18,9,30,27,0
61802,1,0,0,0,0,6,0,0
61803,1,3,0,21,0,27,24,0
61804,1,0,0,18,3,24,24,0
61805,1,0,3,24,0,30,27,0
61806,1,0,3,18,0,21,18,3
61807,1,0,6,45,3,54,48,0
61808,1,0,0,21,0,24,24,0
61901,1,12,0,51,15,84,84,9
61902,1,6,0,36,6,54,54,3
61904,1,3,0,30,6,39,42,0
61905,1,9,3,27,6,45,42,0
62001,1,0,0,0,0,0,0,0
62002,1,9,3,48,12,75,75,3
62102,1,6,0,27,9,42,45,0
62105,1,0,0,12,9,24,21,0
62106,1,0,0,0,0,6,6,0
62107,1,6,0,18,6,33,30,0
62108,1,3,0,30,6,42,45,3
62109,1,3,3,21,6,36,36,0
62110,1,9,0,33,9,57,54,3
62202,1,9,3,30,12,54,54,0
62203,1,6,0,21,3,30,30,0
62204,1,3,3,12,6,21,18,0
62205,1,3,0,27,6,36,39,0
62206,1,6,0,12,3,24,24,0
62301,1,3,0,6,3,12,15,0
62303,1,6,0,15,6,27,24,3
62304,1,0,0,0,0,0,0,0
62401,1,0,0,9,9,27,27,6
62402,1,6,0,57,21,87,87,3
62501,1,3,3,12,6,24,24,0
62502,1,6,0,15,12,36,33,3
62503,1,0,0,0,0,3,0,0
62504,1,3,0,15,9,27,24,0
62505,1,0,0,6,3,12,12,0
62506,1,3,0,15,6,24,24,0
62507,1,3,0,6,0,12,12,0
62600,1,9,0,51,15,78,78,3
62702,1,0,0,3,6,15,12,3
62703,1,6,3,54,18,87,84,6
62704,1,0,0,0,0,0,0,0
62705,1,0,0,0,0,6,6,0
62800,1,12,0,33,24,78,75,9
62900,1,3,3,72,12,93,90,3
63000,1,3,3,75,6,90,84,0
63100,1,9,0,45,9,63,63,0
63200,1,3,0,39,6,48,48,0
63300,1,0,0,0,0,0,0,0
63400,1,6,0,72,6,84,84,0
63500,1,0,3,39,3,48,45,0
63600,1,3,0,27,0,36,33,3
63701,1,3,0,27,9,39,36,3
63703,1,3,0,12,3,27,27,3
63704,1,3,6,39,6,54,48,0
63705,1,3,0,24,9,36,33,0
63801,1,6,0,39,12,51,54,0
63803,1,3,0,36,9,45,42,0
63804,1,12,0,48,15,75,72,0
63805,1,0,0,9,0,9,6,0
63900,1,12,0,63,18,96,96,0
64000,1,3,0,18,6,30,30,0
64100,1,0,0,6,0,9,9,0
64200,1,6,0,3,3,15,15,0
64300,1,12,0,54,15,84,84,6
64401,1,0,3,21,3,27,24,0
64402,1,0,0,0,0,6,6,0
64501,1,0,0,9,3,15,15,3
64503,1,0,0,9,0,12,12,0
64504,1,0,0,0,0,9,9,0
64600,1,15,3,54,12,81,81,0
64700,1,15,0,54,15,87,87,3
64800,1,3,0,15,6,24,24,3
64900,1,0,0,6,0,9,9,0
65000,1,0,0,0,0,9,9,0
65101,1,0,0,0,0,0,0,0
65102,1,0,0,0,0,0,0,0
65200,1,3,0,33,12,57,54,3
65300,1,9,0,15,3,30,30,3
65400,1,6,0,12,12,33,33,3
65500,1,6,0,6,6,21,21,6
65600,1,12,0,30,30,75,75,6
65700,1,6,3,9,3,21,18,3
65800,1,0,0,15,12,24,24,3
65900,1,0,0,0,0,3,0,0
66000,1,0,0,0,0,3,0,0
66100,1,3,0,9,3,12,12,0
66200,1,0,0,9,6,15,12,0
66300,1,6,3,3,6,18,12,0
66400,1,0,0,0,0,6,6,0
66500,1,3,3,12,3,18,18,3
66600,1,3,0,12,3,18,15,0
66700,1,0,0,0,6,6,6,0
66800,1,6,3,9,3,21,21,6
66900,1,3,0,9,3,15,15,0
67000,1,0,0,0,0,0,0,0
67100,1,0,0,0,0,0,0,0
67200,1,0,0,0,0,0,0,0
67300,1,3,3,12,3,18,21,0
67400,1,9,0,15,6,36,33,3
67500,1,0,0,9,3,12,12,3
67600,1,3,0,18,6,30,27,0
67700,1,0,0,0,0,6,9,0
67800,1,6,0,24,9,39,39,3
67900,1,3,0,6,3,15,15,3
68000,1,0,0,0,0,0,0,0
68100,1,0,0,0,0,3,0,0
68200,1,0,0,0,0,9,6,0
68300,1,0,0,9,0,9,9,0
68400,1,3,3,21,9,42,39,3
68500,1,9,0,15,9,33,30,3
68600,1,6,3,18,12,45,42,3
68700,1,12,0,24,12,48,48,3
68801,1,6,0,72,21,102,99,0
68802,1,3,0,42,15,60,60,3
68900,1,12,0,30,21,66,66,3
69000,1,9,3,36,15,60,57,0
69100,1,15,3,45,15,81,78,6
69201,1,9,0,27,6,45,45,0
69202,1,0,0,6,0,12,9,0
69300,1,21,3,78,21,120,120,0
69402,1,0,0,0,0,0,0,0
69403,1,3,0,9,9,21,21,3
69404,1,0,0,9,3,12,9,0
69500,1,3,0,39,9,51,48,3
69603,1,24,0,42,6,72,72,3
69604,1,0,0,0,0,0,0,0
69606,1,0,0,0,0,9,9,0
69607,1,12,0,24,9,48,45,3
69608,1,0,0,9,3,12,12,3
69609,1,3,0,45,6,57,54,0
69700,1,9,3,21,3,39,36,0
69800,1,6,0,6,0,12,12,0
69900,1,12,3,63,15,99,96,9
70001,1,0,0,12,3,21,18,0
70002,1,6,0,24,9,36,39,0
70003,1,6,0,15,9,36,36,6
70100,1,12,0,30,9,57,57,3
70201,1,0,0,6,0,9,9,0
70202,1,0,0,0,0,0,0,0
70203,1,6,0,72,12,96,96,3
70205,1,3,0,24,3,30,33,0
70206,1,6,0,15,0,24,24,0
70207,1,3,0,12,0,15,15,0
70208,1,6,0,24,6,36,36,0
70209,1,6,0,24,3,33,30,0
70300,1,12,0,87,21,123,120,3
70400,1,9,0,30,18,63,60,6
70501,1,3,3,15,3,24,21,0
70502,1,3,0,6,3,18,18,0
70503,1,0,0,0,0,6,6,0
70504,1,0,0,0,0,3,0,0
70505,1,0,0,0,0,6,9,0
70506,1,3,3,15,6,27,24,0
70600,1,0,0,0,0,0,0,0
70700,1,12,3,30,12,60,57,3
70801,1,6,0,24,6,36,39,0
70802,1,3,0,18,3,24,27,0
70903,1,3,0,9,6,18,21,3
70904,1,15,0,48,9,81,81,3
70905,1,0,0,0,0,9,9,0
70906,1,3,0,12,6,24,21,3
70907,1,0,0,0,0,6,6,0
71001,1,0,0,0,0,3,0,0
71002,1,3,0,27,3,30,30,3
71003,1,6,0,27,12,39,42,0
71004,1,6,0,24,3,33,33,0
71005,1,3,0,24,0,33,30,0
71006,1,6,0,3,0,15,12,3
71007,1,0,0,0,0,0,0,0
71100,1,12,3,51,24,93,93,3
71200,1,12,0,33,6,51,51,0
71301,1,27,3,60,33,132,129,9
71302,1,0,0,0,0,3,0,0
71400,1,9,0,39,21,69,69,3
71500,1,3,3,18,15,45,42,6
71600,1,6,0,24,15,60,60,12
71701,1,0,0,0,0,3,0,0
71702,1,9,3,54,18,93,90,6
71800,1,0,0,48,33,90,87,6
71901,1,0,0,0,0,6,0,0
71902,1,0,0,15,6,24,24,3
72000,1,9,3,51,21,87,84,6
72101,1,0,0,0,0,9,12,0
72102,1,6,0,21,6,36,36,3
72200,1,15,0,39,18,78,78,9
72300,1,3,3,30,12,51,51,0
72401,1,0,0,9,3,12,12,3
72402,1,0,0,0,0,3,0,0
72403,1,6,0,15,6,33,30,6
72404,1,0,0,0,0,0,0,0
72501,1,0,0,0,0,0,0,0
72502,1,6,0,6,3,15,15,3
72601,1,15,3,39,15,75,72,3
72603,1,0,0,0,0,3,0,0
72604,1,0,0,12,0,9,12,0
72605,1,3,0,18,3,30,27,0
72606,1,6,0,12,3,24,24,0
72607,1,3,0,24,3,30,30,0
72702,1,9,0,42,3,54,54,0
72703,1,3,3,18,6,33,30,0
72704,1,3,0,39,18,63,63,0
72705,1,0,0,12,6,21,21,0
72706,1,0,0,0,0,6,0,0
72801,1,0,0,0,0,0,0,0
72802,1,6,0,24,9,45,45,0
72900,1,3,0,9,6,18,18,3
73001,1,0,0,18,6,33,33,6
73002,1,12,3,21,3,42,42,6
73003,1,6,0,15,9,30,27,0
73004,1,3,0,21,6,30,33,3
73005,1,3,0,18,9,27,27,0
73006,1,0,0,0,0,0,0,0
73101,1,0,0,0,0,6,0,0
73102,1,0,0,6,9,18,18,0
73103,1,0,0,12,0,12,15,0
73104,1,0,0,0,0,3,0,0
73105,1,0,0,6,0,9,6,0
73200,1,0,0,9,3,9,12,0
73301,1,0,0,0,0,0,0,0
73302,1,0,0,12,3,18,18,3
73400,1,0,3,18,0,21,21,0
73501,1,15,3,48,9,78,78,3
73503,1,9,0,63,12,81,81,0
73504,1,18,0,33,3,51,51,0
73505,1,18,12,54,12,96,84,3
73601,1,9,3,54,12,78,78,6
73602,1,6,0,42,12,57,60,0
73701,1,3,3,18,6,33,30,3
73703,1,3,0,24,3,33,33,6
73704,1,6,0,21,3,30,30,0
73705,1,0,0,6,3,15,12,3
73706,1,6,3,24,3,39,36,0
73802,1,0,0,0,0,9,9,0
73803,1,0,0,0,0,0,0,0
73805,1,0,0,9,3,12,15,0
73806,1,9,3,51,21,90,87,3
73900,1,15,0,45,9,72,72,3
74001,1,0,0,0,0,9,12,0
74002,1,0,0,0,0,0,0,0
74004,1,0,0,0,0,0,0,0
74005,1,6,3,12,3,21,18,3
74101,1,6,0,18,6,30,27,0
74102,1,9,0,69,18,105,102,9
74203,1,6,0,21,3,36,36,3
74204,1,0,0,33,6,42,42,0
74205,1,6,0,18,6,30,30,0
74206,1,0,0,18,0,21,18,0
74207,1,3,0,21,12,36,36,0
74208,1,3,3,12,6,24,21,3
74209,1,6,0,18,3,24,24,0
74210,1,6,0,24,6,39,36,0
74211,1,3,0,15,0,24,24,0
74304,1,6,0,33,15,57,60,6
74305,1,3,0,27,15,42,42,0
74306,1,6,0,9,6,24,24,3
74307,1,6,0,9,3,15,15,0
74308,1,0,0,18,6,24,24,3
74309,1,3,0,9,9,18,18,0
74310,1,3,0,12,3,15,15,0
74311,1,0,0,0,0,3,0,0
74312,1,3,0,6,6,12,15,0
74400,1,0,0,0,0,0,0,0
74501,1,0,0,0,0,0,0,0
74502,1,0,0,0,0,0,0,0
74601,1,0,0,54,9,69,69,6
74602,1,0,0,0,0,6,0,0
74701,1,0,0,0,0,0,0,0
74702,1,0,0,15,0,18,15,3
74703,1,0,0,18,3,24,24,3
74704,1,0,0,18,9,30,30,3
74801,1,0,0,24,6,33,33,0
74802,1,0,0,6,3,9,9,0
74803,1,6,0,27,12,45,45,3
74900,1,3,3,54,27,90,87,6
75001,1,9,3,30,12,54,54,3
75002,1,0,0,0,0,3,0,0
75100,1,0,0,9,6,21,18,3
75200,1,3,0,33,9,51,51,3
75300,1,12,0,69,21,105,105,6
75401,1,0,0,15,3,21,21,3
75402,1,3,0,18,3,27,27,3
75403,1,0,0,21,3,21,21,0
75404,1,0,0,12,6,21,21,0
75500,1,3,3,15,9,30,27,0
75601,1,3,0,18,6,30,30,6
75602,1,0,0,9,0,15,15,3
75700,1,3,0,0,3,12,9,3
75800,1,0,0,0,0,0,0,0
75900,1,3,0,12,3,15,15,0
76000,1,0,0,6,0,6,6,0
76100,1,0,0,0,0,0,0,0
76200,1,0,0,15,3,15,15,0
76300,1,3,0,33,6,39,39,0
76400,1,3,0,36,12,57,54,3
76500,1,3,3,18,6,27,27,0
76600,1,0,0,0,0,0,0,0
76701,1,0,0,0,0,3,0,0
76703,1,0,0,0,0,0,0,0
76704,1,0,0,0,0,0,0,0
76800,1,0,0,0,0,0,0,0
76901,1,0,0,0,0,0,0,0
76902,1,3,0,6,9,15,15,0
77000,1,3,0,27,18,57,57,6
77100,1,3,0,27,12,45,45,3
77200,1,3,0,9,18,33,30,0
77300,1,0,3,3,6,15,12,3
77400,1,0,0,9,0,12,12,3
77500,1,6,0,15,6,27,27,0
77600,1,3,0,21,15,42,42,0
77700,1,6,0,18,6,30,30,3
77800,1,3,0,51,24,84,81,3
77901,1,0,0,0,0,0,0,0
77902,1,9,0,54,21,87,87,3
78001,1,0,0,12,12,24,24,0
78002,1,0,0,0,0,0,0,0
78100,1,3,0,21,6,33,30,0
78200,1,6,0,3,6,12,12,0
78302,1,0,0,0,0,3,0,0
78303,1,0,0,0,0,0,0,0
78304,1,9,0,6,3,15,15,0
78305,1,3,0,9,0,18,18,3
78401,1,3,3,42,6,60,57,3
78402,1,6,3,30,9,48,45,0
78403,1,9,3,27,3,42,39,3
78501,1,6,0,9,0,24,21,3
78502,1,3,0,18,3,27,27,0
78503,1,0,0,9,0,9,9,0
78504,1,3,0,9,3,18,18,3
78601,1,15,3,48,12,78,75,3
78602,1,0,0,0,0,0,0,0
78700,1,6,0,12,12,33,30,3
78800,1,3,0,42,3,54,54,9
78900,1,6,3,21,12,42,36,0
79002,1,3,0,24,9,42,39,3
79003,1,0,0,0,0,6,6,0
79006,1,0,0,15,9,21,21,0
79007,1,0,0,0,0,3,0,0
79009,1,6,0,6,3,15,15,3
79011,1,0,0,0,0,0,0,0
79012,1,0,0,0,0,0,0,0
79013,1,0,0,0,0,0,0,0
79014,1,0,0,0,0,0,0,0
79015,1,0,0,0,0,0,0,0
79016,1,0,0,0,0,6,0,0
79017,1,0,0,0,0,3,0,0
79101,1,0,0,0,0,3,0,0
79102,1,0,0,6,12,21,18,0
79201,1,6,0,9,9,21,21,0
79202,1,0,0,9,6,18,15,3
79203,1,0,0,0,0,6,9,0
79301,1,3,0,12,6,18,21,0
79302,1,0,0,24,3,30,27,0
79303,1,0,0,0,0,3,0,0
79304,1,0,0,12,0,12,12,0
79305,1,3,0,15,3,21,24,0
79402,1,6,0,48,6,63,60,0
79403,1,0,0,6,0,9,9,0
79404,1,3,0,24,6,30,30,0
79405,1,0,0,6,0,9,9,0
79406,1,0,0,21,6,27,27,0
79407,1,3,0,24,6,30,30,0
79500,1,0,0,12,0,9,12,0
79601,1,0,0,0,0,6,0,0
79603,1,0,0,21,3,27,24,0
79605,1,0,0,24,6,33,33,0
79606,1,3,0,36,0,42,42,3
79701,1,0,0,0,0,0,0,0
79703,1,3,0,18,6,30,30,3
79704,1,0,0,30,6,42,42,3
79802,1,0,0,0,0,0,0,0
79803,1,6,3,45,6,60,60,3
79805,1,3,3,12,3,18,15,0
79806,1,0,0,9,6,15,15,0
79807,1,0,0,6,0,6,6,0
79808,1,0,0,0,0,3,0,0
79809,1,0,0,0,0,0,0,0
79810,1,0,0,0,0,0,0,0
79811,1,0,0,0,0,0,0,0
79812,1,0,0,0,0,0,0,0
79813,1,0,0,9,0,12,9,0
79814,1,0,0,0,0,6,0,0
79815,1,0,0,0,0,3,0,0
79816,1,0,0,0,0,0,0,0
79901,1,0,0,0,0,3,0,0
79903,1,0,0,0,0,3,0,0
79904,1,0,0,0,0,3,0,0
80000,1,3,0,9,6,21,21,0
80100,1,3,3,9,3,21,18,3
80200,1,12,3,42,21,81,78,6
80301,1,0,0,9,3,15,15,0
80302,1,3,0,6,6,18,15,0
80400,1,6,0,36,15,60,60,3
80500,1,6,0,27,21,60,60,6
80600,1,0,0,18,15,33,33,0
80700,1,6,0,12,15,36,36,3
80800,1,3,0,30,9,42,45,0
80900,1,6,3,27,6,39,39,0
81000,1,9,0,33,9,54,54,0
81100,1,3,0,39,15,63,60,3
81200,1,3,0,12,9,27,27,0
81300,1,3,0,18,18,39,42,6
81401,1,3,0,9,3,18,18,0
81402,1,0,0,15,6,24,21,0
81403,1,0,0,0,0,6,0,0
81404,1,3,0,3,3,15,15,3
81405,1,0,0,0,0,9,6,0
81406,1,0,0,6,0,9,9,0
81407,1,3,0,9,6,18,18,0
81408,1,0,0,9,6,18,21,3
81501,1,0,0,0,0,12,9,0
81502,1,0,0,6,6,12,12,0
81503,1,0,0,0,0,3,0,0
81504,1,0,0,0,0,0,0,0
81505,1,0,0,0,0,0,0,0
81506,1,0,0,9,3,12,12,0
81507,1,0,0,0,0,6,0,0
81508,1,0,0,0,0,6,6,0
81509,1,0,0,0,0,3,0,0
81510,1,0,0,0,0,3,0,0
81511,1,0,0,6,0,12,12,0
81512,1,0,0,0,0,9,9,0
81513,1,0,0,0,0,0,0,0
81514,1,6,0,0,0,12,9,0
81600,1,0,0,0,0,0,0,0
81700,1,0,0,0,0,0,0,0
81801,1,0,0,0,0,9,6,0
81805,1,0,0,0,0,0,0,0
81806,1,0,0,0,0,0,0,0
81807,1,0,0,0,0,0,0,0
81809,1,0,0,0,0,0,0,0
81810,1,0,0,0,0,0,0,0
81811,1,0,0,0,0,0,0,0
81900,1,0,0,51,6,66,63,3
82001,1,0,0,42,3,48,45,0
82002,1,0,0,0,0,3,0,0
82100,1,3,3,33,9,54,48,6
82200,1,6,0,39,3,51,51,0
82300,1,0,0,27,3,27,30,0
82400,1,12,0,42,6,60,57,3
82500,1,6,0,30,3,39,39,3
82601,1,3,0,36,3,39,42,0
82602,1,0,3,6,3,12,9,0
82701,1,3,0,27,3,33,33,3
82703,1,9,3,60,9,84,81,3
82704,1,9,0,33,12,57,57,3
82801,1,0,0,0,0,6,0,0
82803,1,6,0,12,3,24,21,0
82804,1,3,0,18,3,27,27,0
82900,1,3,0,9,0,12,12,0
83001,1,3,3,63,9,78,75,0
83002,1,6,0,51,6,57,60,0
83100,1,0,0,15,3,18,15,3
83200,1,0,3,42,12,66,63,3
83300,1,3,0,42,3,48,48,0
83400,1,0,0,15,0,18,18,0
83500,1,3,0,51,6,60,60,0
83600,1,3,0,24,3,33,33,0
83701,1,0,0,15,3,15,15,0
83702,1,0,0,15,3,18,18,0
83801,1,0,0,9,0,9,9,0
83802,1,0,0,9,0,9,12,0
83803,1,3,0,12,6,21,21,0
83901,1,6,0,78,6,87,87,0
83903,1,0,3,66,3,75,72,0
83904,1,0,0,69,6,75,75,0
84000,1,3,3,21,0,24,24,0
84100,1,3,0,30,0,33,33,0
84200,1,3,3,54,9,69,69,3
84300,1,0,3,21,3,30,24,0
84400,1,0,0,57,6,66,63,0
84500,1,6,0,90,12,111,108,0
84600,1,6,0,33,3,48,48,3
84700,1,0,3,21,0,27,24,3
84800,1,0,0,21,0,21,21,0
84900,1,3,0,45,3,51,54,0
85000,1,9,0,33,12,57,54,0
85100,1,3,0,27,12,42,42,0
85200,1,6,0,33,6,45,45,0
85300,1,3,3,33,12,48,45,0
85400,1,3,3,45,12,60,63,0
85501,1,3,0,15,0,18,15,0
85502,1,3,0,33,9,42,42,0
85503,1,3,0,6,0,12,12,0
85600,1,3,0,45,6,51,51,0
85700,1,9,0,48,9,66,63,0
85800,1,3,0,51,15,72,75,0
85900,1,0,0,15,3,15,15,0
86000,1,0,0,36,3,42,42,0
86102,1,0,0,6,0,6,9,0
86103,1,0,0,21,3,27,27,0
86104,1,3,0,27,3,39,39,3
86105,1,9,0,75,9,96,96,0
86200,1,0,0,63,3,69,69,0
86300,1,3,0,15,0,18,15,0
86400,1,3,0,66,6,78,78,0
86500,1,3,0,57,3,63,63,0
86600,1,0,3,72,3,78,75,3
86700,1,0,3,36,6,48,48,3
86800,1,9,0,63,6,81,81,0
86900,1,3,0,42,3,48,45,0
87000,1,6,3,36,3,48,45,0
87100,1,6,0,21,3,27,27,0
87200,1,0,0,15,3,21,21,0
87300,1,0,6,78,6,87,84,0
87400,1,6,3,69,6,84,81,3
87500,1,3,0,48,6,60,57,3
87600,1,3,0,30,3,36,36,0
87700,1,3,0,39,3,45,45,3
87800,1,0,3,42,6,51,48,0
87900,1,0,0,24,3,30,27,0
88000,1,3,0,51,6,60,63,0
88100,1,3,0,60,3,72,69,3
88200,1,0,3,33,6,42,39,3
88301,1,6,0,69,9,84,84,0
88302,1,3,0,54,3,60,57,0
88400,1,0,0,45,3,54,51,0
88501,1,3,0,15,0,18,18,0
88502,1,0,0,30,3,36,36,0
88600,1,0,3,30,6,36,36,0
88700,1,3,0,24,3,36,33,0
88801,1,3,0,39,6,45,48,0
88802,1,9,0,48,3,63,63,0
88900,1,3,3,48,9,66,66,0
89000,1,3,0,45,6,57,57,3
