meshblock_id,census_year_id,do_not_own,not_elsewhere_included,own_or_partly_own,total_people,total_stated
60800,1,27,3,30,60,54
60900,1,27,15,15,57,39
61000,1,36,12,42,93,81
61100,1,0,0,0,0,0
61200,1,12,6,27,42,36
61300,1,3,0,6,12,12
61400,1,0,0,0,0,0
61501,1,0,0,0,0,0
61502,1,18,3,30,54,51
61600,1,6,0,15,24,21
61700,1,33,3,51,84,84
61801,1,18,12,24,51,42
61802,1,18,3,48,69,63
61803,1,57,27,24,108,81
61804,1,15,3,15,36,33
61805,1,75,18,15,108,90
61806,1,51,18,12,78,63
61807,1,69,30,45,147,117
61808,1,45,15,18,78,66
61901,1,33,9,81,126,117
61902,1,18,3,48,66,66
61904,1,15,12,39,69,54
61905,1,18,0,36,51,51
62001,1,0,0,0,0,0
62002,1,21,3,78,102,99
62102,1,21,9,45,75,66
62105,1,18,3,30,51,45
62106,1,3,0,9,12,12
62107,1,18,6,45,69,66
62108,1,21,12,54,84,75
62109,1,27,3,84,114,111
62110,1,36,12,60,105,93
62202,1,24,6,72,102,96
62203,1,12,3,42,60,57
62204,1,15,0,30,48,48
62205,1,30,6,36,72,66
62206,1,9,6,30,48,42
62301,1,9,3,15,24,24
62303,1,9,0,39,45,45
62304,1,0,0,0,0,0
62401,1,9,3,24,36,33
62402,1,48,21,99,168,147
62501,1,9,3,24,36,33
62502,1,18,3,30,45,45
62503,1,0,0,0,3,0
62504,1,15,9,24,45,39
62505,1,6,3,15,27,21
62506,1,24,6,36,66,60
62507,1,3,0,12,15,18
62600,1,30,6,87,120,114
62702,1,6,3,12,15,15
62703,1,42,15,87,138,126
62704,1,0,0,0,0,0
62705,1,3,0,3,6,6
62800,1,15,3,84,105,99
62900,1,69,24,81,171,150
63000,1,60,15,111,189,174
63100,1,45,6,60,114,105
63200,1,48,15,54,117,99
63300,1,0,0,0,0,0
63400,1,57,9,96,162,156
63500,1,48,6,63,117,111
63600,1,27,3,42,72,69
63701,1,9,3,33,48,45
63703,1,15,6,21,45,39
63704,1,39,6,39,87,81
63705,1,30,0,33,66,66
63801,1,21,0,57,75,75
63803,1,18,0,45,66,66
63804,1,33,9,72,117,108
63805,1,30,9,6,45,39
63900,1,21,6,105,132,129
64000,1,6,3,36,45,45
64100,1,3,0,6,9,12
64200,1,12,3,15,27,27
64300,1,27,6,75,111,105
64401,1,6,3,24,36,33
64402,1,0,0,0,6,6
64501,1,3,6,18,24,21
64503,1,9,0,9,15,15
64504,1,6,0,9,15,15
64600,1,21,9,87,114,105
64700,1,33,6,81,120,111
64800,1,12,3,24,39,39
64900,1,0,0,9,12,12
65000,1,9,0,6,15,15
65101,1,0,0,0,0,0
65102,1,0,0,0,3,0
65200,1,24,9,57,90,81
65300,1,21,3,15,36,36
65400,1,18,3,18,42,36
65500,1,12,3,15,30,27
65600,1,36,9,75,120,111
65700,1,21,6,3,30,21
65800,1,9,6,21,39,33
65900,1,6,0,3,6,9
66000,1,0,0,0,3,0
66100,1,12,0,15,27,27
66200,1,6,0,12,21,21
66300,1,21,12,27,57,45
66400,1,9,3,9,18,18
66500,1,15,6,18,39,33
66600,1,21,3,12,33,33
66700,1,3,6,9,15,9
66800,1,12,3,15,30,24
66900,1,9,3,12,21,21
67000,1,0,0,0,0,0
67100,1,0,0,0,0,0
67200,1,0,0,0,0,0
67300,1,12,3,12,27,27
67400,1,15,6,30,48,42
67500,1,9,0,12,18,21
67600,1,15,3,18,39,36
67700,1,3,6,6,15,9
67800,1,33,12,36,78,69
67900,1,18,3,21,42,36
68000,1,0,0,0,0,0
68100,1,0,0,0,0,0
68200,1,15,15,15,45,30
68300,1,6,3,9,21,15
68400,1,30,9,36,75,66
68500,1,27,6,21,51,48
68600,1,30,3,30,66,60
68700,1,30,0,33,63,63
68801,1,36,15,96,147,135
68802,1,36,6,60,102,96
68900,1,21,3,69,93,93
69000,1,27,3,51,78,78
69100,1,18,9,78,102,96
69201,1,21,3,51,72,72
69202,1,6,0,6,12,12
69300,1,57,15,105,177,162
69402,1,0,0,0,6,0
69403,1,9,0,18,24,24
69404,1,3,0,12,15,15
69500,1,48,12,48,108,93
69603,1,21,6,84,114,105
69604,1,0,0,0,0,0
69606,1,0,0,9,12,9
69607,1,12,0,42,57,54
69608,1,9,0,24,33,30
69609,1,18,0,63,78,78
69700,1,15,6,42,63,57
69800,1,9,0,6,15,15
69900,1,42,3,87,132,129
70001,1,9,3,21,30,27
70002,1,15,6,33,57,54
70003,1,9,3,33,45,45
70100,1,12,0,57,72,69
70201,1,6,0,3,9,9
70202,1,0,0,0,0,0
70203,1,48,3,87,141,135
70205,1,6,3,36,42,39
70206,1,12,3,21,33,30
70207,1,12,3,27,42,39
70208,1,18,0,45,63,60
70209,1,9,0,42,51,51
70300,1,48,9,123,177,168
70400,1,18,0,66,84,81
70501,1,12,0,15,30,27
70502,1,6,3,12,24,21
70503,1,6,0,6,12,9
70504,1,3,3,39,45,42
70505,1,3,0,3,6,9
70506,1,9,0,24,33,36
70600,1,0,0,0,0,0
70700,1,24,6,54,87,81
70801,1,18,3,48,66,66
70802,1,12,0,18,30,30
70903,1,3,3,24,27,27
70904,1,21,6,81,108,105
70905,1,3,3,9,12,12
70906,1,12,0,15,30,27
70907,1,0,0,6,6,9
71001,1,0,0,0,3,0
71002,1,6,12,36,51,42
71003,1,18,6,39,60,57
71004,1,6,0,39,42,45
71005,1,15,0,33,48,48
71006,1,0,0,15,15,15
71007,1,0,0,0,0,0
71100,1,27,12,87,129,117
71200,1,27,6,36,69,60
71301,1,39,15,123,177,159
71302,1,0,0,0,6,0
71400,1,30,9,60,93,90
71500,1,30,15,36,81,66
71600,1,24,21,54,96,81
71701,1,0,0,0,0,0
71702,1,39,33,84,153,126
71800,1,24,21,93,138,120
71901,1,0,0,0,3,0
71902,1,24,12,24,60,45
72000,1,36,6,105,147,138
72101,1,3,0,12,12,12
72102,1,21,9,30,60,51
72200,1,30,3,63,96,93
72300,1,9,9,54,69,60
72401,1,6,0,9,15,15
72402,1,0,0,0,3,0
72403,1,12,3,24,42,39
72404,1,0,0,0,0,0
72501,1,0,0,0,0,0
72502,1,9,9,12,27,21
72601,1,21,6,75,102,96
72603,1,0,0,0,0,0
72604,1,9,0,15,24,24
72605,1,9,3,33,42,39
72606,1,3,3,30,36,33
72607,1,12,6,24,39,33
72702,1,18,3,48,72,69
72703,1,9,3,36,48,45
72704,1,18,6,57,81,72
72705,1,12,0,12,24,24
72706,1,0,0,0,6,0
72801,1,0,0,0,0,0
72802,1,18,3,39,60,57
72900,1,6,0,15,21,21
73001,1,15,3,18,36,36
73002,1,30,3,33,66,63
73003,1,12,3,21,36,33
73004,1,9,3,36,48,48
73005,1,3,0,33,36,36
73006,1,0,0,0,0,0
73101,1,3,6,9,18,12
73102,1,6,12,18,39,24
73103,1,3,0,12,18,15
73104,1,0,3,6,9,6
73105,1,6,3,6,12,9
73200,1,6,0,9,18,18
73301,1,0,0,0,0,0
73302,1,9,12,15,33,21
73400,1,18,3,21,45,39
73501,1,39,9,90,138,129
73503,1,39,12,87,138,126
73504,1,18,6,57,78,75
73505,1,27,6,108,144,138
73601,1,27,15,75,117,102
73602,1,24,39,60,126,84
73701,1,3,3,36,42,39
73703,1,18,3,36,51,51
73704,1,18,0,27,45,45
73705,1,3,6,27,33,30
73706,1,9,3,42,54,51
73802,1,6,0,12,18,18
73803,1,0,0,0,0,0
73805,1,6,0,15,24,24
73806,1,36,15,90,141,126
73900,1,24,15,105,141,126
74001,1,6,6,15,27,21
74002,1,0,0,0,0,0
74004,1,0,0,0,0,0
74005,1,6,15,24,45,30
74101,1,9,3,27,42,42
74102,1,36,15,111,162,147
74203,1,24,6,33,63,57
74204,1,21,0,54,75,72
74205,1,6,3,42,45,45
74206,1,9,3,27,39,33
74207,1,27,0,39,69,66
74208,1,12,9,30,48,42
74209,1,12,6,42,57,51
74210,1,15,0,33,48,48
74211,1,6,6,30,45,36
74304,1,24,3,75,96,96
74305,1,21,6,33,60,54
74306,1,12,3,45,57,54
74307,1,9,0,12,21,21
74308,1,18,0,30,48,48
74309,1,12,3,18,33,30
74310,1,9,0,21,36,33
74311,1,6,0,3,6,9
74312,1,3,0,18,18,21
74400,1,0,0,0,0,0
74501,1,0,0,0,0,0
74502,1,0,0,0,0,0
74601,1,30,9,66,105,96
74602,1,3,0,3,9,9
74701,1,0,0,0,0,0
74702,1,9,3,15,27,24
74703,1,21,3,36,60,57
74704,1,12,0,33,45,42
74801,1,9,0,33,45,42
74802,1,3,3,9,15,15
74803,1,18,6,33,54,51
74900,1,30,12,84,123,111
75001,1,27,18,45,87,72
75002,1,3,0,12,12,15
75100,1,12,3,24,39,33
75200,1,21,12,48,81,69
75300,1,57,12,114,183,168
75401,1,3,6,30,42,39
75402,1,6,3,24,36,30
75403,1,9,6,24,39,33
75404,1,9,3,21,30,30
75500,1,18,0,24,39,42
75601,1,15,9,39,60,54
75602,1,3,3,15,24,18
75700,1,0,0,9,12,12
75800,1,0,0,0,3,0
75900,1,15,3,6,21,21
76000,1,0,0,0,6,6
76100,1,0,0,0,0,0
76200,1,15,6,15,33,27
76300,1,15,3,57,75,72
76400,1,18,12,63,93,81
76500,1,9,3,24,33,33
76600,1,0,0,0,0,0
76701,1,0,0,0,6,0
76703,1,0,0,0,0,0
76704,1,0,0,0,0,0
76800,1,0,0,0,3,0
76901,1,0,0,0,0,0
76902,1,3,0,15,15,15
77000,1,24,9,57,87,81
77100,1,18,3,39,66,60
77200,1,24,6,24,51,45
77300,1,6,0,9,15,15
77400,1,6,0,6,12,12
77500,1,12,3,24,36,36
77600,1,24,6,33,63,57
77700,1,12,3,30,42,39
77800,1,33,0,78,114,111
77901,1,0,0,0,0,0
77902,1,36,3,90,129,129
78001,1,6,0,27,33,30
78002,1,0,0,0,3,0
78100,1,12,9,27,48,42
78200,1,6,6,6,18,12
78302,1,0,0,0,3,0
78303,1,0,0,0,0,0
78304,1,9,0,9,18,18
78305,1,9,0,15,24,27
78401,1,30,18,60,105,90
78402,1,18,12,57,90,75
78403,1,21,6,60,90,81
78501,1,12,6,24,39,33
78502,1,18,6,39,60,57
78503,1,3,3,24,27,24
78504,1,9,3,27,36,36
78601,1,36,6,48,90,87
78602,1,0,0,0,3,0
78700,1,12,6,27,45,39
78800,1,27,9,51,87,81
78900,1,21,6,30,54,51
79002,1,21,6,54,78,75
79003,1,3,0,6,6,9
79006,1,18,0,21,39,36
79007,1,0,0,0,6,6
79009,1,12,3,21,36,33
79011,1,0,0,0,0,0
79012,1,0,0,0,0,0
79013,1,0,0,0,0,0
79014,1,0,0,0,0,0
79015,1,0,0,0,0,0
79016,1,0,0,6,6,6
79017,1,0,0,9,9,9
79101,1,0,0,0,3,0
79102,1,9,6,15,27,24
79201,1,12,3,15,30,27
79202,1,6,3,12,21,18
79203,1,6,0,9,12,12
79301,1,21,6,21,45,45
79302,1,15,3,39,54,51
79303,1,3,0,9,9,12
79304,1,12,3,18,33,33
79305,1,15,3,36,51,51
79402,1,51,3,90,141,141
79403,1,9,0,12,21,21
79404,1,18,0,30,48,48
79405,1,12,0,15,24,24
79406,1,12,6,36,54,48
79407,1,24,0,39,66,66
79500,1,15,3,3,21,18
79601,1,6,3,3,12,6
79603,1,60,18,15,93,75
79605,1,33,15,51,99,84
79606,1,42,12,69,123,111
79701,1,0,0,0,0,0
79703,1,54,3,42,102,96
79704,1,30,9,57,99,87
79802,1,3,0,6,9,9
79803,1,36,12,90,138,126
79805,1,12,3,30,42,42
79806,1,12,6,30,54,45
79807,1,6,0,6,12,12
79808,1,0,0,0,3,0
79809,1,0,0,0,0,0
79810,1,0,0,0,0,0
79811,1,0,0,0,0,0
79812,1,0,0,0,0,0
79813,1,6,3,18,24,24
79814,1,0,0,6,9,6
79815,1,3,0,3,6,6
79816,1,0,0,0,3,0
79901,1,0,0,0,3,0
79903,1,0,0,6,12,9
79904,1,6,0,3,9,9
80000,1,9,3,18,27,27
80100,1,6,0,15,21,24
80200,1,39,6,72,117,111
80301,1,9,3,18,30,27
80302,1,6,3,18,27,24
80400,1,42,6,66,108,105
80500,1,33,21,60,114,93
80600,1,15,3,42,60,57
80700,1,24,6,30,60,54
80800,1,33,0,42,78,78
80900,1,48,69,57,174,105
81000,1,33,6,60,102,93
81100,1,45,12,54,111,99
81200,1,12,3,27,42,39
81300,1,15,3,45,63,57
81401,1,9,3,15,24,24
81402,1,12,0,12,27,24
81403,1,0,0,12,12,12
81404,1,6,0,12,18,18
81405,1,0,0,12,12,12
81406,1,6,3,6,15,12
81407,1,6,0,21,30,30
81408,1,15,3,15,33,33
81501,1,9,0,12,18,21
81502,1,6,3,9,18,18
81503,1,0,0,0,6,6
81504,1,0,0,0,3,0
81505,1,0,0,0,0,0
81506,1,0,0,15,15,18
81507,1,3,6,3,12,6
81508,1,6,3,3,12,9
81509,1,6,3,9,18,15
81510,1,0,0,0,6,0
81511,1,6,3,3,12,9
81512,1,0,0,9,9,9
81513,1,0,0,0,0,0
81514,1,3,0,12,12,12
81600,1,0,0,0,0,0
81700,1,0,0,0,0,0
81801,1,3,9,12,21,15
81805,1,0,0,0,0,0
81806,1,0,0,0,3,0
81807,1,0,0,0,0,0
81809,1,0,0,0,0,0
81810,1,0,0,0,0,0
81811,1,0,0,0,0,0
81900,1,33,3,63,96,96
82001,1,21,3,63,93,87
82002,1,51,6,24,78,75
82100,1,24,9,75,111,102
82200,1,30,6,48,84,78
82300,1,12,3,36,51,48
82400,1,27,3,75,105,102
82500,1,15,3,45,63,63
82601,1,21,0,45,72,69
82602,1,9,0,12,21,21
82701,1,18,0,33,48,48
82703,1,30,3,90,123,117
82704,1,12,0,72,84,84
82801,1,3,6,9,15,9
82803,1,3,0,27,30,33
82804,1,12,6,24,45,42
82900,1,6,3,9,18,15
83001,1,60,9,93,162,153
83002,1,33,3,66,105,102
83100,1,15,3,33,48,45
83200,1,33,9,72,114,102
83300,1,45,3,54,102,96
83400,1,9,6,30,39,36
83500,1,42,18,39,102,84
83600,1,42,3,48,93,90
83701,1,15,3,18,33,30
83702,1,12,3,24,39,36
83801,1,15,3,3,21,21
83802,1,6,3,18,27,27
83803,1,18,6,21,42,36
83901,1,66,9,78,153,141
83903,1,78,24,69,171,147
83904,1,60,6,54,120,114
84000,1,24,15,30,69,51
84100,1,30,21,33,87,66
84200,1,54,12,54,123,111
84300,1,15,9,30,57,45
84400,1,66,15,51,129,117
84500,1,72,18,84,174,153
84600,1,27,6,54,90,81
84700,1,27,9,18,54,42
84800,1,12,3,21,36,33
84900,1,30,9,66,108,99
85000,1,15,9,84,105,99
85100,1,36,0,42,78,75
85200,1,27,3,54,84,78
85300,1,27,6,66,99,93
85400,1,30,6,63,99,90
85501,1,3,0,42,48,45
85502,1,21,6,66,96,87
85503,1,24,0,3,30,27
85600,1,36,3,54,93,93
85700,1,36,3,60,102,99
85800,1,57,3,72,135,132
85900,1,18,9,24,45,42
86000,1,36,9,39,84,75
86102,1,6,0,3,12,9
86103,1,15,9,45,66,57
86104,1,30,12,54,96,84
86105,1,63,6,96,165,159
86200,1,42,6,87,132,129
86300,1,21,6,15,42,36
86400,1,84,12,57,153,144
86500,1,45,6,75,129,123
86600,1,81,9,93,186,177
86700,1,30,6,45,84,75
86800,1,66,3,66,135,132
86900,1,45,6,60,111,105
87000,1,30,9,48,87,81
87100,1,27,3,18,51,45
87200,1,24,6,21,51,45
87300,1,75,6,78,162,156
87400,1,66,12,78,156,144
87500,1,30,3,54,87,87
87600,1,30,0,54,87,84
87700,1,24,3,60,87,84
87800,1,30,0,54,84,84
87900,1,18,9,33,60,51
88000,1,42,3,51,96,93
88100,1,33,6,78,120,111
88200,1,24,3,36,66,60
88301,1,54,12,87,156,144
88302,1,42,18,57,120,99
88400,1,33,6,57,99,93
88501,1,9,0,18,27,27
88502,1,18,6,33,60,51
88600,1,24,21,36,81,63
88700,1,24,6,30,63,57
88801,1,27,6,60,90,84
88802,1,27,12,99,138,123
88900,1,42,9,57,105,99
89000,1,15,9,60,84,75
89100,1,27,0,81,111,111
89201,1,18,6,57,81,75
89202,1,9,0,30,39,36
89203,1,18,6,27,54,45
89300,1,93,6,72,171,168
89400,1,18,6,63,87,81
89500,1,15,3,63,84,78
89601,1,12,3,18,30,30
89602,1,42,9,6,57,48
89700,1,102,12,57,171,159
89800,1,33,9,36,78,66
89900,1,18,6,42,66,60
90000,1,48,12,9,72,60
90100,1,24,0,33,57,60
90200,1,30,3,72,105,102
90300,1,33,3,48,81,81
90400,1,45,3,39,84,81
90500,1,63,6,27,96,87
90600,1,33,9,45,84,81
90700,1,42,6,27,75,69
90800,1,39,3,39,81,78
90900,1,33,9,72,114,105
91000,1,12,0,36,48,45
91100,1,39,6,60,105,99
91200,1,72,18,63,153,135
91300,1,42,9,63,111,102
91400,1,36,3,69,114,108
91500,1,21,0,60,81,78
91600,1,39,9,78,126,117
91700,1,57,9,57,123,117
91800,1,39,9,63,111,102
91900,1,33,9,54,99,87
92000,1,39,0,90,132,129
92100,1,45,3,60,108,105
92200,1,54,0,54,108,105
92300,1,45,6,51,105,99
92400,1,42,0,21,63,63
92500,1,33,0,6,42,39
92600,1,36,9,18,57,48
92700,1,21,9,18,51,39
92800,1,42,12,6,60,48
92900,1,39,15,18,69,54
93000,1,42,12,42,99,84
93100,1,27,9,51,90,81
93200,1,21,18,12,48,33
93300,1,18,6,9,33,27
93400,1,24,15,9,48,36
93500,1,18,9,9,36,30
93600,1,42,3,12,57,54
93700,1,102,18,27,147,129
93800,1,24,24,18,63,42
93900,1,42,30,21,93,63
94000,1,63,12,18,93,84
94100,1,33,6,3,42,36
94200,1,42,9,15,66,60
94300,1,39,6,21,66,60
94400,1,33,12,3,48,39
94500,1,63,9,75,150,141
94600,1,57,9,72,138,129
94700,1,45,12,42,99,87
94800,1,33,3,21,57,54
94900,1,30,6,9,45,39
95000,1,30,3,18,51,48
95100,1,36,6,87,132,123
95200,1,30,3,69,105,99
95301,1,18,3,42,63,57
95302,1,18,3,54,75,72
95401,1,9,0,12,24,24
95402,1,3,3,12,15,12
95403,1,42,3,51,96,96
95500,1,27,6,60,96,87
95601,1,18,0,27,48,48
95602,1,0,0,0,0,0
95700,1,18,0,27,45,42
95800,1,12,9,0,21,12
95900,1,54,3,63,123,123
96000,1,45,6,48,102,93
96100,1,51,9,42,102,93
96201,1,15,6,0,21,15
96202,1,0,0,0,0,0
96300,1,21,0,9,33,30
96400,1,60,6,12,81,75
96500,1,33,9,48,87,81
96600,1,42,12,60,111,99
96700,1,9,0,24,33,30
96800,1,21,6,24,48,42
96900,1,12,3,21,36,33
97000,1,96,9,69,177,168
97100,1,51,12,39,102,90
97200,1,18,3,33,57,54
97300,1,75,15,9,102,87
97400,1,75,15,57,150,135
97500,1,51,6,48,105,99
97600,1,15,3,15,30,27
97700,1,27,6,21,57,51
97800,1,105,6,84,195,192
97900,1,24,6,33,63,57
98000,1,12,3,15,33,27
98100,1,36,6,33,72,69
98200,1,27,6,33,66,60
98300,1,48,9,9,72,57
98400,1,36,3,33,75,72
98500,1,42,6,60,108,102
98600,1,36,6,18,63,54
98700,1,45,9,18,72,63
98800,1,12,0,3,18,18
98900,1,33,3,24,63,60
99000,1,69,12,27,111,96
99100,1,0,0,0,3,0
99200,1,0,0,0,3,0
99300,1,0,0,0,0,0
99400,1,0,0,0,0,0
99500,1,0,0,0,6,0
99600,1,18,6,18,42,39
99700,1,6,0,0,6,6
99800,1,0,0,0,3,0
99902,1,0,0,0,3,0
99903,1,0,0,0,3,0
99904,1,0,0,0,0,0
100000,1,12,3,0,15,15
100100,1,0,0,0,0,0
100200,1,0,0,0,0,0
100300,1,15,3,0,18,15
100400,1,0,0,0,0,0
100500,1,0,0,0,3,0
100600,1,0,0,0,3,0
100700,1,0,0,0,3,0
100800,1,0,0,0,3,0
100901,1,9,6,6,18,15
100902,1,15,3,27,42,39
101001,1,27,9,24,57,48
101002,1,9,3,6,18,15
101100,1,21,3,9,33,30
101200,1,24,6,48,81,72
101301,1,21,0,15,36,36
101302,1,12,3,15,30,27
101303,1,27,12,18,54,42
101304,1,6,21,39,63,45
101401,1,21,6,27,51,48
101402,1,6,0,12,21,18
101501,1,3,3,21,27,27
101502,1,9,0,3,12,12
101503,1,0,0,0,0,0
101601,1,15,3,3,24,18
101602,1,6,0,0,9,6
101700,1,0,0,0,6,0
101801,1,12,0,18,30,27
101802,1,18,3,27,48,45
101803,1,12,12,6,30,18
101900,1,42,3,57,99,96
102000,1,51,6,102,156,153
102100,1,36,6,78,117,114
102201,1,18,0,30,45,45
102203,1,0,0,0,0,0
102204,1,48,6,60,111,108
102205,1,18,0,45,63,63
102206,1,33,3,51,84,81
102300,1,33,12,102,150,135
102400,1,54,6,78,141,135
102500,1,18,0,27,45,45
102601,1,3,0,6,12,12
102602,1,21,3,15,36,36
102701,1,33,0,24,57,54
102702,1,72,12,81,162,153
102800,1,33,0,42,75,75
102901,1,30,3,21,51,45
102902,1,12,0,30,42,42
103000,1,30,6,33,69,66
103100,1,69,12,48,129,117
103200,1,15,6,12,30,24
103300,1,12,3,9,21,21
103400,1,30,6,42,78,75
103500,1,39,6,33,81,75
103600,1,60,9,36,105,96
103700,1,39,9,27,78,69
103800,1,57,6,18,84,75
103900,1,9,0,3,15,12
104000,1,33,0,9,42,39
104100,1,48,15,33,96,81
104200,1,18,3,9,30,27
104301,1,30,6,48,84,78
104302,1,18,0,15,33,30
104400,1,45,6,39,90,87
104500,1,51,9,66,123,117
104600,1,72,9,87,168,159
104700,1,21,6,12,39,33
104800,1,27,0,15,45,42
104900,1,45,3,39,87,81
105000,1,60,9,39,108,102
105100,1,69,3,45,117,114
105200,1,60,9,51,120,111
105300,1,15,9,21,45,36
105400,1,54,6,48,105,99
105500,1,24,6,39,69,66
105600,1,69,3,60,132,129
105700,1,39,6,24,72,66
105800,1,6,3,0,9,6
105900,1,36,6,33,72,66
106000,1,48,12,42,99,87
106100,1,39,9,51,102,90
106201,1,15,3,42,60,57
106202,1,21,6,63,90,84
106203,1,12,0,42,51,51
106300,1,33,9,21,60,51
106400,1,0,0,0,6,6
106500,1,93,9,42,144,135
106600,1,33,0,63,93,96
106700,1,24,3,90,117,111
106801,1,18,3,60,84,78
106802,1,24,6,63,96,87
106803,1,9,0,30,42,36
106901,1,9,3,15,27,27
106902,1,9,0,33,45,45
106903,1,18,3,30,48,48
107000,1,36,0,78,114,114
107100,1,36,12,39,84,75
107200,1,30,9,69,108,96
107300,1,45,12,54,108,99
107400,1,18,9,24,48,42
107500,1,51,9,96,156,147
107602,1,42,9,54,105,96
107603,1,72,15,39,126,108
107604,1,90,30,63,180,150
107700,1,27,3,36,63,63
107801,1,36,3,48,90,81
107802,1,84,9,33,123,114
107803,1,36,6,54,96,90
107901,1,18,0,42,63,63
107903,1,63,18,45,126,111
107904,1,69,15,60,144,126
107905,1,93,24,15,132,108
107906,1,66,15,9,87,72
107907,1,42,6,15,60,54
107908,1,24,6,0,30,27
107909,1,18,6,9,30,24
108000,1,117,24,45,189,159
108100,1,0,0,0,3,0
108200,1,42,9,36,87,78
108300,1,84,18,66,162,147
108401,1,12,0,6,18,18
108402,1,18,6,12,36,30
108403,1,12,0,21,33,33
108404,1,3,0,15,21,21
108500,1,48,3,27,81,78
108600,1,42,12,27,81,69
108700,1,30,12,18,60,48
108800,1,42,12,18,75,63
108900,1,87,27,81,195,168
109000,1,30,12,30,69,60
109101,1,0,0,0,3,0
109102,1,42,6,21,72,66
109103,1,9,3,18,30,27
109104,1,12,3,6,21,18
109200,1,6,6,12,24,18
109300,1,0,0,0,0,0
109401,1,0,0,0,0,0
109402,1,15,0,21,36,36
109403,1,3,0,6,6,6
109500,1,12,18,48,78,63
109600,1,33,3,66,102,99
109700,1,15,6,24,48,42
109800,1,39,12,57,108,96
109900,1,36,18,93,147,132
110001,1,45,6,42,93,87
110002,1,54,6,69,132,123
110003,1,33,6,48,84,78
110101,1,30,6,24,60,51
110102,1,33,9,69,111,102
110200,1,30,6,78,111,105
110300,1,45,12,63,123,108
110400,1,45,3,54,105,96
110501,1,18,3,57,75,75
110502,1,42,9,36,87,78
110601,1,36,3,45,84,81
110602,1,33,6,42,81,75
110603,1,3,0,15,21,21
110700,1,12,0,18,30,27
110801,1,12,0,27,36,36
110802,1,9,3,27,39,39
110900,1,60,6,99,165,159
111001,1,0,0,12,12,12
111002,1,21,0,27,51,48
111003,1,0,0,0,0,0
111004,1,6,3,21,30,27
111005,1,15,3,36,54,51
111006,1,30,3,27,54,51
111100,1,24,6,66,99,93
111200,1,48,3,90,141,135
111300,1,30,6,75,114,108
111400,1,42,9,99,156,144
111501,1,51,6,57,111,108
111502,1,51,18,99,168,153
111600,1,15,3,36,54,54
111700,1,81,33,39,156,120
111800,1,33,0,63,96,96
111900,1,3,0,12,15,15
112000,1,24,6,111,141,135
112100,1,45,12,48,105,93
112201,1,93,9,48,150,141
112202,1,36,6,51,96,87
112300,1,18,3,69,90,84
112400,1,15,3,36,54,51
112500,1,21,0,42,63,60
112600,1,33,12,63,108,99
112700,1,18,3,15,36,33
112800,1,36,3,48,93,87
112900,1,3,3,6,12,6
113000,1,9,3,21,30,27
113100,1,6,3,15,21,18
113201,1,30,3,27,60,57
113202,1,57,9,45,108,102
113300,1,87,6,72,165,159
113400,1,51,9,75,135,126
113500,1,30,9,51,93,81
113600,1,30,12,30,72,60
113700,1,15,9,27,51,42
113800,1,57,6,57,117,111
113900,1,0,0,6,6,6
114000,1,54,15,30,99,84
114101,1,48,6,108,162,156
114102,1,6,0,21,24,24
114201,1,0,0,0,3,0
114202,1,60,6,36,105,96
114301,1,39,9,54,102,96
114302,1,45,6,78,129,123
114400,1,12,3,60,75,72
114500,1,45,0,51,96,96
114600,1,45,3,78,129,123
114700,1,30,6,69,105,99
114800,1,18,6,36,57,54
114900,1,18,3,39,60,57
115000,1,66,6,66,135,132
115100,1,39,6,33,78,75
115200,1,21,3,42,63,60
115300,1,6,6,15,30,21
115400,1,21,3,42,66,66
115500,1,21,0,12,33,30
115600,1,3,0,3,6,6
115700,1,6,6,3,12,6
115800,1,0,0,6,9,6
115900,1,42,6,72,123,114
116000,1,36,3,66,108,102
116100,1,39,0,27,66,66
116200,1,66,0,18,87,84
116300,1,0,0,0,0,0
116400,1,18,0,18,39,36
116500,1,60,18,48,126,108
116600,1,15,0,24,45,42
116700,1,12,0,30,45,45
116800,1,27,15,30,69,57
116900,1,48,9,60,117,108
117000,1,18,3,30,51,48
117100,1,36,0,87,120,123
117200,1,9,0,6,15,15
117301,1,3,0,21,21,24
117302,1,18,3,24,42,39
117303,1,21,6,57,84,75
117304,1,12,6,30,48,42
117400,1,18,6,30,57,48
117500,1,24,0,51,75,75
117600,1,21,6,27,51,45
117700,1,12,9,39,54,51
117800,1,12,9,39,57,48
117900,1,0,0,0,6,0
118000,1,18,9,24,51,45
118100,1,18,6,30,57,51
118200,1,12,0,36,48,48
118300,1,6,3,15,21,18
118400,1,6,0,15,24,21
118500,1,33,3,30,66,63
118600,1,21,15,24,60,48
118700,1,24,9,36,66,60
118800,1,15,0,12,24,27
118900,1,9,9,24,42,33
119000,1,9,0,18,27,27
119100,1,15,6,9,30,24
119200,1,21,3,15,39,36
119300,1,12,6,18,39,30
119400,1,24,9,27,57,51
119500,1,12,3,15,33,27
119600,1,18,6,24,45,42
119700,1,6,3,33,42,42
119800,1,30,6,30,66,63
119900,1,18,0,24,42,42
120000,1,6,0,9,18,18
120100,1,24,3,33,60,60
120200,1,21,6,39,63,57
120300,1,12,3,21,30,30
120400,1,9,0,6,18,15
120500,1,9,3,30,45,42
120600,1,12,3,18,36,30
120700,1,9,3,21,27,27
120800,1,15,9,39,66,57
120900,1,12,6,18,36,33
