meshblock_id,census_year_id,couple_with_children,couple_without_children,one_parent,total
2562002,3,0,0,0,0
2562003,3,0,0,0,6
2562004,3,6,3,0,9
2562102,3,0,0,0,0
2562103,3,0,0,0,6
2562104,3,3,3,3,12
2562106,3,0,0,0,0
2562107,3,0,0,0,0
2562201,3,24,18,6,48
2562202,3,0,0,0,0
2562300,3,3,3,0,12
2562400,3,18,12,15,45
2562500,3,0,0,0,3
2562600,3,6,3,3,12
2562700,3,12,6,6,24
2562800,3,6,3,12,21
2562900,3,9,6,3,18
2563000,3,21,12,9,39
2563101,3,9,15,3,30
2563102,3,9,9,6,24
2563103,3,18,21,6,45
2563104,3,0,0,0,6
2563200,3,3,6,0,9
2563300,3,6,9,6,21
2563400,3,12,18,9,36
2563500,3,12,6,3,24
2563600,3,18,12,15,45
2563700,3,18,9,6,36
2563800,3,15,3,9,30
2563900,3,9,6,9,21
2564000,3,18,18,15,54
2564100,3,9,6,9,24
2564200,3,9,12,12,33
2564300,3,15,9,3,27
2564400,3,9,9,0,21
2564500,3,12,15,18,45
2564600,3,3,6,6,12
2564700,3,18,21,12,54
2564800,3,30,24,21,75
2564901,3,27,18,6,48
2564902,3,9,9,6,24
2565000,3,18,18,6,39
2565101,3,6,3,0,6
2565102,3,9,15,6,27
2565200,3,12,24,15,51
2565300,3,15,15,9,39
2565400,3,9,6,3,21
2565500,3,24,39,18,75
2565600,3,27,24,9,60
2565700,3,0,0,0,0
2565800,3,3,12,6,21
2565900,3,15,9,3,24
2566000,3,24,12,12,45
2566100,3,6,6,6,18
2566200,3,12,12,3,30
2566300,3,15,9,12,36
2566400,3,24,21,15,57
2566500,3,3,6,3,15
2566600,3,21,9,15,45
2566700,3,0,0,0,6
2566800,3,15,3,15,33
2566900,3,18,18,24,60
2567000,3,9,0,9,18
2567100,3,9,12,9,30
2567200,3,15,9,0,27
2567300,3,15,12,6,30
2567400,3,6,15,6,21
2567500,3,12,9,6,27
2567600,3,9,9,3,21
2567700,3,0,0,0,0
2567800,3,27,18,27,72
2567900,3,0,0,0,0
2568000,3,3,6,3,12
2568100,3,0,0,0,3
2568200,3,6,6,12,21
2568300,3,9,9,9,27
2568401,3,6,6,3,15
2568402,3,3,3,0,6
2568403,3,0,0,0,0
2568404,3,9,12,6,27
2568500,3,9,15,9,33
2568600,3,9,6,6,21
2568700,3,9,9,9,27
2568800,3,12,12,3,27
2568900,3,9,12,12,33
2569000,3,12,12,6,30
2569100,3,9,9,3,21
2569200,3,18,6,3,27
2569300,3,6,6,9,21
2569400,3,9,9,15,33
2569500,3,18,15,9,45
2569601,3,9,9,12,27
2569602,3,6,3,3,12
2569700,3,6,3,3,9
2569800,3,12,30,12,57
2569900,3,9,9,6,24
2570000,3,18,15,12,42
2570100,3,6,9,0,15
2570200,3,6,3,3,15
2570300,3,15,15,15,48
2570400,3,12,18,12,42
2570500,3,12,15,6,27
2570600,3,3,6,9,15
2570700,3,9,9,6,24
2570800,3,9,12,12,30
2570900,3,9,18,12,39
2571000,3,12,12,6,27
2571100,3,9,18,6,33
2571201,3,0,0,0,3
2571202,3,0,0,0,0
2571300,3,6,9,9,21
2571400,3,9,9,9,27
2571500,3,6,6,12,21
2571600,3,9,6,12,27
2571700,3,12,6,9,24
2571800,3,9,3,6,15
2571900,3,9,0,9,18
2572001,3,27,9,12,48
2572002,3,9,12,6,27
2572102,3,21,12,18,48
2572103,3,0,0,0,0
2572104,3,0,0,0,0
2572105,3,9,3,3,15
2572106,3,9,3,6,18
2572200,3,0,0,0,0
2572300,3,0,0,0,0
2572401,3,0,0,0,0
2572402,3,0,0,0,0
2572500,3,0,0,0,0
2572601,3,0,0,0,3
2572602,3,0,0,0,3
2572700,3,0,0,0,3
2572802,3,0,0,0,3
2572803,3,3,3,0,9
2572804,3,0,0,0,0
2572805,3,0,0,0,0
2572806,3,0,0,0,0
2572900,3,0,0,0,0
2573000,3,9,6,12,24
2573102,3,9,3,12,24
2573103,3,0,0,0,0
2573104,3,9,9,3,21
2573105,3,0,0,0,6
2573200,3,0,0,0,3
2573300,3,3,3,12,15
2573400,3,6,3,6,15
2573500,3,15,9,12,39
2573601,3,0,0,0,0
2573602,3,6,6,3,15
2573700,3,24,18,9,54
2573800,3,15,6,9,30
2573900,3,6,9,9,21
2574000,3,6,3,6,18
2574100,3,12,9,6,30
2574200,3,6,6,15,27
2574300,3,15,9,12,39
2574400,3,15,9,12,30
2574500,3,6,3,6,15
2574600,3,3,6,12,21
2574700,3,9,6,12,27
2574800,3,21,6,12,39
2574900,3,12,3,0,18
2575000,3,15,6,15,36
2575100,3,3,3,3,9
2575200,3,6,9,9,24
2575300,3,6,3,6,18
2575400,3,15,6,9,27
2575500,3,6,3,3,12
2575600,3,9,9,18,36
2575700,3,9,3,3,21
2575800,3,6,6,12,24
2575900,3,12,6,9,27
2576000,3,6,6,3,21
2576100,3,12,9,12,30
2576200,3,6,0,6,15
2576300,3,6,6,3,18
2576400,3,6,6,9,21
2576502,3,12,24,6,39
2576505,3,0,0,0,3
2576506,3,0,0,0,3
2576507,3,0,0,0,3
2576508,3,0,0,0,3
2576509,3,0,0,0,3
2576510,3,0,0,0,6
2576511,3,3,9,3,15
2576512,3,6,9,6,18
2576513,3,6,3,0,6
2576601,3,21,24,12,54
2576604,3,6,6,3,15
2576605,3,0,0,0,0
2576606,3,0,0,0,0
2576607,3,0,0,0,0
2576608,3,0,0,0,0
2576700,3,15,18,9,42
2576800,3,12,9,6,21
2576901,3,15,12,6,36
2576902,3,18,21,9,48
2577001,3,18,21,9,48
2577002,3,24,24,3,48
2577100,3,15,21,12,48
2577203,3,0,0,0,0
2577204,3,0,0,0,0
2577205,3,0,0,0,3
2577206,3,0,0,0,0
2577207,3,0,0,0,0
2577300,3,0,0,0,0
2577400,3,12,18,6,39
2577500,3,0,0,0,0
2577600,3,0,0,0,0
2577700,3,0,0,0,3
2577801,3,0,0,0,0
2577802,3,9,3,6,18
2577900,3,0,0,0,3
2578000,3,9,12,3,24
2578100,3,15,15,9,36
2578200,3,9,9,9,27
2578300,3,15,12,6,30
2578400,3,6,6,6,15
2578500,3,3,6,3,6
2578600,3,12,3,0,18
2578700,3,12,12,9,30
2578800,3,0,0,0,3
2578901,3,6,6,6,15
2578902,3,6,6,6,15
2578903,3,0,0,0,0
2579000,3,12,15,6,33
2579101,3,12,9,3,24
2579102,3,6,9,3,18
2579201,3,15,9,18,39
2579202,3,15,12,9,33
2579203,3,18,9,12,39
2579300,3,21,18,30,69
2579401,3,12,3,18,30
2579402,3,6,9,12,27
2579403,3,6,9,12,24
2579501,3,0,0,0,0
2579502,3,9,6,6,18
2579600,3,18,21,9,45
2579700,3,24,12,15,54
2579800,3,0,0,0,0
2579900,3,15,21,21,54
2580000,3,3,6,0,9
2580100,3,0,0,0,3
2580200,3,39,15,18,72
2580301,3,9,12,6,27
2580303,3,18,9,9,33
2580304,3,3,6,0,12
2580305,3,0,0,0,6
2580306,3,27,24,24,72
2580400,3,6,24,6,39
2580500,3,9,21,9,39
2580600,3,9,9,15,33
2580700,3,12,9,12,36
2580800,3,12,9,9,33
2580900,3,6,6,6,18
2581000,3,6,9,9,21
2581100,3,6,6,3,18
2581200,3,6,12,3,21
2581300,3,3,9,6,15
2581400,3,12,9,9,30
2581500,3,3,3,3,9
2581600,3,3,6,3,9
2581700,3,27,30,12,69
2581800,3,6,0,3,12
2581900,3,3,6,3,12
2582000,3,12,12,9,36
2582100,3,9,6,9,27
2582200,3,21,9,6,33
2582300,3,15,21,9,42
2582400,3,12,3,3,18
2582501,3,0,0,0,0
2582503,3,6,15,12,30
2582504,3,0,0,0,3
2582600,3,0,0,0,6
2582700,3,18,6,9,36
2582800,3,15,12,12,39
2582900,3,15,21,12,45
2583000,3,9,9,6,24
2583100,3,18,12,18,45
2583200,3,9,6,6,21
2583300,3,9,9,6,21
2583400,3,18,18,9,45
2583500,3,6,6,9,18
2583600,3,3,3,3,9
2583700,3,12,6,6,21
2583801,3,6,12,3,21
2583802,3,9,6,0,15
2583803,3,9,15,3,27
2583900,3,12,21,12,42
2584000,3,6,12,6,18
2584100,3,15,6,3,24
2584200,3,9,12,9,30
2584300,3,12,9,3,18
2584400,3,12,12,3,24
2584500,3,15,18,6,36
2584600,3,0,0,0,6
2584700,3,12,15,6,27
2584800,3,12,15,9,36
2584900,3,18,21,9,48
2585000,3,15,24,3,42
2585100,3,21,12,3,36
2585200,3,18,12,0,30
2585300,3,3,6,3,12
2585400,3,6,6,3,12
2585500,3,15,12,3,30
2585600,3,18,18,3,42
2585700,3,18,18,3,39
2585800,3,6,6,0,15
2585900,3,15,21,6,39
2586000,3,9,9,6,24
2586100,3,21,6,6,33
2586200,3,0,0,0,3
2586300,3,12,6,3,21
2586400,3,0,0,0,3
2586500,3,9,3,6,21
2586600,3,18,12,9,39
2586700,3,3,3,0,6
2586800,3,0,0,0,3
2586900,3,3,9,3,12
2587000,3,0,3,6,9
2587100,3,12,9,12,30
2587200,3,0,0,0,6
2587300,3,9,6,9,27
2587400,3,9,6,3,15
2587500,3,9,15,6,30
2587600,3,12,15,3,33
2587700,3,9,6,0,15
2587800,3,12,9,9,30
2587900,3,12,9,15,36
2588000,3,9,15,9,33
2588100,3,3,6,6,15
2588200,3,6,18,6,30
2588300,3,9,18,9,36
2588400,3,3,3,3,9
2588500,3,6,15,9,30
2588600,3,12,12,15,39
2588700,3,15,18,12,45
2588800,3,15,15,6,39
2588900,3,0,0,0,3
2589000,3,0,0,0,3
2589101,3,0,0,0,3
2589102,3,0,0,0,0
2589201,3,18,24,12,57
2589203,3,9,6,6,24
2589204,3,3,3,6,15
2589205,3,0,9,0,12
2589206,3,0,0,0,6
2589207,3,0,6,3,9
2589300,3,48,39,15,99
2589402,3,9,9,3,24
2589403,3,21,24,6,45
2589404,3,12,21,6,39
2589405,3,12,12,6,30
2589406,3,18,33,6,57
2589407,3,18,18,6,45
2589500,3,18,18,15,54
2589600,3,0,12,3,18
2589700,3,6,3,0,9
2589800,3,6,24,12,39
2589900,3,6,9,9,27
2590000,3,9,15,3,30
2590100,3,15,24,15,54
2590202,3,15,15,9,39
2590203,3,0,0,0,3
2590204,3,18,9,9,39
2590301,3,21,18,12,51
2590302,3,0,0,0,6
2590400,3,6,15,3,24
2590500,3,6,6,6,18
2590600,3,18,24,12,54
2590700,3,6,12,3,18
2590800,3,18,15,6,39
2590901,3,6,9,3,18
2590902,3,6,6,3,15
2590903,3,6,9,6,21
2590904,3,6,0,6,15
2591000,3,6,9,3,18
2591100,3,9,9,3,24
2591200,3,18,15,15,51
2591300,3,12,21,9,42
2591401,3,12,21,15,48
2591402,3,15,24,9,48
2591500,3,0,0,0,6
2591601,3,15,3,9,27
2591603,3,0,0,0,0
2591604,3,6,6,3,15
2591605,3,3,6,9,18
2591701,3,9,12,6,27
2591702,3,9,6,6,21
2591703,3,3,3,12,21
2591704,3,6,9,3,21
2591705,3,3,0,6,6
2591800,3,9,6,6,21
2591900,3,12,18,6,36
2592000,3,12,6,6,24
2592100,3,18,15,18,48
2592200,3,15,18,21,54
2592300,3,3,15,9,27
2592400,3,15,21,18,54
2592500,3,9,12,3,24
2592600,3,12,12,12,33
2592700,3,39,30,18,84
2592800,3,12,18,6,36
2592900,3,15,15,12,45
2593000,3,15,9,3,27
2593100,3,9,6,6,24
2593200,3,9,9,9,27
2593301,3,0,3,6,6
2593302,3,6,9,6,21
2593303,3,3,6,3,12
2593304,3,3,6,3,9
2593400,3,3,12,6,21
2593500,3,18,12,9,39
2593600,3,9,12,0,18
2593700,3,9,18,6,33
2593800,3,9,18,3,30
2593901,3,30,18,9,60
2593902,3,3,12,3,18
2594000,3,6,3,3,12
2594100,3,9,21,6,33
2594200,3,24,27,15,63
2594300,3,6,15,6,30
2594400,3,6,3,6,15
2594500,3,6,6,15,27
2594600,3,12,9,9,27
2594700,3,9,3,6,21
2594800,3,15,6,6,30
2594900,3,3,3,6,15
2595000,3,9,3,6,18
2595100,3,12,3,6,21
2595200,3,3,6,9,18
2595300,3,9,3,9,21
2595400,3,3,3,6,12
2595500,3,9,15,12,33
2595600,3,6,12,6,24
2595700,3,3,3,12,18
2595800,3,9,6,6,21
2595900,3,9,3,3,15
2596000,3,9,9,6,24
2596100,3,15,24,12,48
2596200,3,18,12,9,36
2596300,3,21,15,3,39
2596400,3,6,6,6,18
2596501,3,12,3,3,18
2596502,3,3,3,3,12
2596600,3,12,15,6,30
2596700,3,12,9,6,24
2596800,3,6,9,6,18
2596900,3,9,9,3,21
2597000,3,12,6,15,33
2597100,3,9,12,6,24
2597200,3,6,0,9,21
2597300,3,6,3,12,21
2597400,3,18,12,6,36
2597500,3,6,3,3,12
2597600,3,15,3,9,24
2597700,3,15,9,9,33
2597800,3,15,15,12,39
2597900,3,12,9,3,24
2598000,3,6,12,3,21
2598100,3,12,12,3,30
2598200,3,6,6,6,15
2598301,3,6,0,0,6
2598302,3,0,0,0,0
2598401,3,0,0,0,6
2598402,3,0,0,0,3
2598403,3,0,6,0,6
2598404,3,3,3,0,9
2598405,3,6,3,3,9
2598500,3,9,6,9,27
2598600,3,12,21,12,45
2598700,3,12,21,6,39
2598800,3,6,9,6,18
2598900,3,0,0,0,0
2599000,3,15,24,6,45
2599100,3,12,12,3,27
2599200,3,6,9,3,21
2599300,3,0,0,0,3
2599400,3,0,0,0,0
2599500,3,12,15,6,33
2599600,3,0,0,0,6
2599700,3,0,0,0,6
2599800,3,0,0,0,3
2599900,3,12,3,3,18
2600000,3,0,0,0,3
2600100,3,3,3,0,9
2600200,3,0,0,0,6
2600300,3,0,0,0,6
2600401,3,0,0,0,3
2600402,3,0,0,0,3
2600500,3,0,0,0,3
2600600,3,0,0,0,3
2600700,3,0,0,0,3
2600800,3,0,0,0,0
2600900,3,24,24,12,60
2601001,3,0,0,0,3
2601002,3,12,6,3,15
2601100,3,9,6,3,21
2601200,3,12,15,3,30
2601300,3,9,9,15,33
2601400,3,9,6,6,24
2601500,3,6,12,6,27
2601600,3,18,21,12,51
2601700,3,6,9,6,21
2601800,3,6,18,15,36
2601900,3,12,9,3,27
2602000,3,9,15,6,30
2602100,3,9,6,12,33
2602200,3,0,0,0,3
2602300,3,3,3,0,9
2602400,3,24,27,3,54
2602500,3,3,3,0,9
2602600,3,15,18,9,42
2602700,3,15,9,6,30
2602801,3,0,0,0,3
2602802,3,0,0,0,3
2602900,3,0,0,0,3
2603000,3,3,3,0,6
2603100,3,0,0,0,0
2603200,3,0,3,3,9
2603301,3,18,21,9,45
2603302,3,3,9,3,15
2603303,3,0,0,0,6
2603400,3,15,21,9,48
2603500,3,18,21,6,45
2603603,3,6,6,3,15
2603604,3,0,0,0,6
2603605,3,6,3,3,12
2603606,3,0,0,0,6
2603607,3,0,0,0,0
2603608,3,0,0,0,0
2603700,3,0,0,0,0
2603800,3,0,0,0,3
2603900,3,15,12,6,30
2604000,3,15,15,6,39
2604100,3,9,6,9,24
2604200,3,21,12,6,36
2604300,3,12,3,3,21
2604400,3,9,15,6,33
2604504,3,15,9,3,27
2604505,3,0,0,0,6
2604506,3,0,0,0,6
2604507,3,0,0,0,0
2604508,3,0,0,0,6
2604509,3,3,3,0,9
2604510,3,6,9,0,18
2604511,3,0,0,0,0
2604512,3,18,18,3,39
2604513,3,0,0,0,6
2604514,3,18,9,0,27
2604515,3,0,0,0,0
2604600,3,9,12,3,24
2604700,3,12,12,6,30
2604801,3,12,9,9,27
2604802,3,6,12,6,24
2604803,3,9,12,0,21
2604804,3,0,0,0,3
2604900,3,9,12,12,33
2605000,3,33,33,21,87
2605100,3,6,9,12,27
2605200,3,6,3,9,21
2605300,3,9,9,6,21
2605400,3,12,6,9,24
2605500,3,15,12,15,42
2605600,3,9,6,9,27
2605700,3,9,9,6,24
2605800,3,3,12,3,24
2605900,3,9,18,6,30
2606001,3,6,9,3,18
2606002,3,0,6,9,18
2606003,3,6,0,3,6
2606100,3,9,6,6,21
2606200,3,6,6,6,18
2606300,3,9,6,6,18
2606400,3,0,0,0,0
2606500,3,0,0,0,3
2606600,3,9,15,18,45
2606700,3,6,6,6,21
2606800,3,0,0,0,0
2606900,3,0,0,0,0
2607000,3,9,21,15,42
2607100,3,18,27,18,66
2607200,3,0,0,0,0
2607300,3,0,0,0,3
2607400,3,9,12,3,24
2607500,3,3,9,3,12
2607600,3,3,0,0,9
2607700,3,6,15,6,30
2607800,3,6,18,6,30
2607900,3,9,12,12,36
2608000,3,6,15,6,30
2608100,3,9,18,6,33
2608200,3,3,6,6,15
2608300,3,0,0,0,0
2608400,3,0,0,0,0
2608500,3,9,12,3,24
2608600,3,6,12,12,27
2608700,3,18,27,21,66
2608800,3,9,18,6,36
2608900,3,9,21,9,42
2609000,3,6,12,6,27
2609100,3,6,15,6,24
2609200,3,6,12,6,24
2609300,3,9,12,3,24
2609400,3,9,12,12,30
2609500,3,6,15,6,27
2609600,3,3,6,6,15
2609700,3,12,21,18,48
2609800,3,0,15,3,21
2609900,3,9,6,6,21
2610000,3,9,9,9,30
2610100,3,0,6,6,12
2610200,3,3,6,3,12
2610300,3,12,12,9,33
2610400,3,3,9,6,18
2610500,3,9,12,15,36
2610600,3,6,6,3,15
2610700,3,12,9,6,27
2610800,3,9,15,9,33
2610900,3,6,12,6,21
2611000,3,12,12,12,39
2611100,3,6,18,3,30
2611200,3,3,3,3,12
2611300,3,9,12,9,30
2611400,3,9,9,6,27
2611500,3,3,6,3,9
2611601,3,3,3,0,6
2611602,3,3,3,3,9
2611603,3,6,6,3,15
2611701,3,9,0,3,12
2611702,3,9,9,0,15
2611703,3,9,3,3,18
2611704,3,6,6,6,21
2611705,3,6,6,3,12
2611800,3,3,9,3,18
2611900,3,12,6,3,18
2612000,3,9,12,6,27
2612100,3,3,3,9,15
2612200,3,12,15,12,42
2612300,3,9,9,3,21
2612400,3,6,12,6,21
2612501,3,6,9,3,15
2612502,3,0,0,0,3
2612600,3,18,15,9,45
2612700,3,9,9,3,21
2612800,3,12,9,6,27
2612900,3,15,18,18,51
2613000,3,9,18,12,39
2613100,3,9,9,3,21
2613200,3,12,15,9,36
2613300,3,12,18,9,42
2613400,3,3,3,6,12
2613500,3,6,6,6,21
2613600,3,3,3,6,12
2613700,3,12,12,9,36
2613800,3,3,3,3,9
2613900,3,6,9,9,27
2614000,3,9,9,12,33
2614100,3,9,6,18,36
2614200,3,9,6,12,27
2614300,3,12,18,9,39
2614400,3,18,15,12,45
2614500,3,12,9,0,21
2614601,3,3,0,6,9
2614602,3,0,0,0,3
2614603,3,0,0,0,3
2614604,3,0,0,0,3
2614700,3,6,9,3,21
2614800,3,9,6,3,18
2614900,3,18,18,9,48
2615000,3,0,0,0,0
2615100,3,0,0,0,0
2615200,3,0,0,0,0
2615300,3,0,0,0,3
2615400,3,0,0,0,3
2615500,3,3,3,0,9
2615600,3,0,0,0,0
2615700,3,0,0,0,0
2615800,3,3,3,0,6
2615901,3,0,0,0,3
2615902,3,0,0,0,3
2616000,3,0,0,0,0
2616100,3,0,0,0,0
2616200,3,0,0,0,0
2616300,3,0,9,6,15
2616400,3,0,0,0,0
2616500,3,0,0,0,0
2616600,3,0,0,0,0
2616700,3,0,0,0,0
2616800,3,0,0,0,3
2616900,3,0,0,0,0
2617000,3,0,0,0,0
2617100,3,0,0,0,0
2617201,3,0,3,0,6
2617202,3,3,12,6,21
2617203,3,0,0,0,6
2617204,3,9,6,6,21
2617300,3,0,0,0,0
2617400,3,0,0,0,0
2617500,3,0,0,0,0
2617601,3,0,0,0,0
2617602,3,0,0,0,0
2617700,3,0,0,0,0
2617800,3,0,0,0,0
2617900,3,0,0,0,0
2618000,3,0,0,0,0
2618100,3,0,0,0,0
2618200,3,0,0,0,3
2618300,3,0,0,0,0
2618400,3,0,0,0,0
2618500,3,0,0,0,3
2618600,3,0,0,0,0
2618700,3,0,0,0,6
2618800,3,0,0,0,0
2618900,3,0,0,0,0
2619000,3,0,0,0,0
2619100,3,0,0,0,0
2619200,3,0,0,0,6
2619300,3,9,0,0,12
2619400,3,6,6,3,12
2619500,3,3,3,6,15
2619600,3,9,15,12,33
2619700,3,9,9,6,24
2619800,3,15,12,9,36
2619901,3,3,9,0,12
2619902,3,6,6,3,15
2619903,3,6,15,3,24
2620000,3,6,18,6,33
2620100,3,9,9,9,27
2620200,3,3,3,3,9
2620300,3,0,0,0,3
2620400,3,9,15,12,39
2620500,3,6,9,3,18
2620600,3,6,3,3,15
2620700,3,0,0,0,0
2620801,3,6,6,6,21
2620802,3,0,6,6,12
2620803,3,0,0,0,6
2620900,3,3,15,6,27
2621000,3,3,3,3,12
2621100,3,0,0,0,3
2621200,3,6,24,9,39
2621300,3,6,12,6,27
2621400,3,9,9,6,24
2621501,3,6,6,6,21
2621502,3,3,12,6,21
2621503,3,9,12,3,24
2621601,3,9,6,3,18
2621602,3,6,9,3,18
2621603,3,3,12,3,24
2621701,3,3,15,6,27
2621702,3,3,3,3,6
2621703,3,6,18,3,30
2621800,3,15,6,3,21
2621900,3,9,21,12,42
2622000,3,3,15,12,36
2622100,3,6,6,3,15
2622200,3,6,3,3,12
2622300,3,6,12,9,30
2622400,3,9,21,3,33
2622500,3,15,15,12,45
2622600,3,27,18,15,63
2622701,3,6,9,3,18
2622702,3,3,6,9,18
2622703,3,6,6,6,18
2622801,3,9,12,9,30
2622802,3,9,12,3,24
2622803,3,6,9,3,21
2622900,3,18,15,15,51
2623000,3,9,9,15,33
2623100,3,12,9,6,30
2623200,3,15,9,6,30
2623300,3,21,15,12,48
2623400,3,0,0,0,0
2623500,3,0,0,0,0
2623600,3,0,0,0,0
2623700,3,0,0,0,0
2623800,3,0,0,0,0
2623900,3,0,0,0,0
2624000,3,0,0,0,0
2624100,3,0,0,0,0
2624200,3,6,18,18,45
2624301,3,3,6,3,15
2624302,3,0,0,0,3
2624401,3,6,9,9,27
2624402,3,6,3,6,15
2624501,3,0,12,3,18
2624502,3,6,6,6,18
2624601,3,6,6,0,12
2624602,3,0,3,6,12
2624700,3,3,3,9,21
2624801,3,6,6,12,21
2624802,3,0,6,9,18
2624803,3,0,9,6,15
2624804,3,3,3,3,9
2624805,3,3,6,6,18
2624900,3,21,18,12,51
2625000,3,9,6,3,18
2625100,3,21,15,9,45
2625200,3,9,12,3,27
2625300,3,9,9,6,24
2625400,3,15,18,3,39
2625500,3,18,12,6,33
2625600,3,6,9,6,21
2625700,3,15,12,6,39
2625800,3,21,21,9,51
2625900,3,27,21,9,57
2626000,3,18,12,9,42
2626100,3,9,12,3,27
2626200,3,18,9,0,30
2626300,3,9,6,9,24
2626400,3,18,9,3,33
2626500,3,6,3,0,12
2626600,3,18,15,6,36
2626700,3,18,18,9,45
2626800,3,0,0,0,3
2626900,3,21,15,3,36
2627000,3,6,3,3,15
2627100,3,3,12,3,15
2627200,3,18,9,3,30
2627300,3,15,12,0,30
2627400,3,27,21,3,51
2627500,3,15,15,9,39
2627600,3,18,6,3,27
2627700,3,18,12,3,30
2627800,3,27,21,6,54
2627900,3,27,12,6,45
2628000,3,15,12,3,30
2628100,3,18,15,3,33
2628200,3,12,12,6,27
2628300,3,33,21,9,63
2628400,3,18,15,0,36
2628500,3,21,24,9,54
2628600,3,27,12,3,45
2628700,3,12,12,3,27
2628800,3,18,9,3,30
2628900,3,18,15,6,42
2629000,3,18,9,0,30
2629100,3,18,9,3,33
2629201,3,9,9,0,21
2629202,3,6,15,3,24
2629203,3,12,12,0,24
2629204,3,0,0,0,0
2629301,3,0,0,0,0
2629302,3,9,9,3,21
2629303,3,15,12,3,24
2629400,3,12,21,9,42
2629501,3,21,21,6,48
2629502,3,24,24,3,48
2629600,3,18,12,6,36
2629700,3,18,12,3,33
2629800,3,9,15,3,24
2629900,3,6,9,3,15
2630000,3,9,15,9,30
2630100,3,3,12,0,15
2630200,3,12,15,3,27
2630300,3,21,21,6,45
2630400,3,27,18,9,54
2630500,3,15,27,3,48
2630600,3,24,18,9,51
2630700,3,12,12,15,36
2630800,3,18,9,18,45
2630900,3,18,15,15,45
2631000,3,18,0,12,30
2631100,3,9,3,3,12
2631200,3,24,3,12,39
2631300,3,15,15,9,39
2631400,3,12,12,9,33
2631501,3,6,9,6,18
2631502,3,6,3,3,12
2631503,3,6,9,3,18
2631600,3,12,9,3,27
2631701,3,0,0,0,0
2631702,3,6,6,6,15
2631703,3,6,9,9,24
2631800,3,12,9,3,27
2631901,3,12,9,9,30
2631902,3,9,9,6,21
2631903,3,9,9,6,24
2632000,3,0,0,0,3
2632100,3,6,9,3,18
2632201,3,15,9,12,39
2632202,3,15,9,9,33
2632300,3,30,9,9,48
2632400,3,12,9,3,24
2632500,3,12,6,6,21
2632600,3,15,15,6,39
2632700,3,9,12,3,24
2632800,3,3,6,3,12
2632900,3,15,9,9,30
2633000,3,6,15,12,36
2633100,3,15,21,6,42
2633200,3,9,18,6,36
2633300,3,9,9,3,21
2633400,3,24,21,9,51
2633500,3,15,18,3,39
2633600,3,15,9,3,30
2633700,3,12,18,12,39
2633800,3,21,15,3,39
2633900,3,9,9,9,24
2634000,3,6,3,3,9
2634100,3,12,15,6,33
2634200,3,21,15,3,42
2634300,3,15,9,6,33
2634400,3,9,15,9,33
2634500,3,15,21,3,39
2634600,3,12,15,3,30
2634700,3,15,6,6,27
2634800,3,9,18,6,30
2634900,3,0,0,0,6
2635000,3,0,3,6,6
2635100,3,12,18,6,33
2635200,3,24,24,9,54
2635300,3,15,15,6,36
2635400,3,21,30,9,63
2635500,3,15,15,6,36
2635600,3,15,18,0,33
2635700,3,3,3,0,9
2635801,3,3,6,3,12
2635802,3,15,15,6,30
2635900,3,15,12,3,30
2636000,3,9,6,0,18
2636100,3,15,21,3,39
2636200,3,18,15,9,45
2636300,3,6,3,3,12
2636400,3,18,9,3,30
2636500,3,15,27,6,48
2636600,3,18,21,6,45
2636700,3,9,27,9,45
2636800,3,27,18,15,60
2636900,3,30,33,9,69
2637000,3,18,18,6,39
2637100,3,0,0,0,0
2637200,3,21,15,12,48
2637300,3,12,12,3,27
2637400,3,6,3,6,18
2637500,3,21,12,12,48
2637600,3,9,12,6,27
2637700,3,18,9,6,36
2637800,3,18,18,9,45
2637900,3,21,27,3,48
2638000,3,9,15,3,27
2638100,3,21,30,0,54
2638201,3,6,12,0,18
2638202,3,12,12,6,30
2638203,3,6,3,3,9
2638300,3,21,12,3,33
2638401,3,6,0,0,9
2638402,3,6,9,3,15
2638403,3,15,9,3,24
2638500,3,12,27,15,51
2638600,3,15,36,6,57
2638701,3,15,30,9,54
2638702,3,9,12,6,30
2638800,3,15,30,6,54
2638900,3,9,24,9,39
2639000,3,9,21,15,48
2639100,3,12,21,6,39
2639200,3,21,21,9,51
2639300,3,6,9,6,21
2639400,3,15,12,12,39
2639500,3,9,6,6,24
2639600,3,9,15,9,33
2639700,3,12,15,3,30
2639800,3,6,15,9,33
2639900,3,12,24,6,45
2640000,3,18,12,6,36
2640100,3,21,15,9,48
2640200,3,15,6,3,18
2640300,3,15,12,12,39
2640400,3,12,21,6,39
2640500,3,12,21,9,39
2640600,3,15,6,6,27
2640700,3,18,21,9,51
2640800,3,6,6,3,15
2640900,3,12,12,6,33
2641000,3,3,9,6,21
2641100,3,9,6,9,21
2641200,3,6,9,9,24
2641300,3,12,24,9,48
2641400,3,15,21,9,48
2641500,3,12,12,9,33
2641600,3,6,18,6,30
2641701,3,3,12,0,12
2641702,3,3,6,0,12
2641800,3,6,9,6,21
2641900,3,21,15,12,48
2642001,3,6,3,0,9
2642002,3,3,12,0,15
2642003,3,3,3,6,9
2642100,3,15,18,6,42
2642200,3,3,9,3,15
2642300,3,15,15,9,42
2642400,3,0,0,0,0
2642500,3,12,18,3,33
2642600,3,9,6,9,21
2642700,3,18,24,12,54
