meshblock_id,census_year_id,doctortates,level_five_or_six,level_four,level_one,level_seven,level_three,level_two,masters,no_qualification,not_elsewhere_included,overseas_secondary,postgraduate,total,total_stated
2943600,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2943700,2,6,9,9,6,9,6,6,3,9,6,6,6,78,72
2943800,2,0,3,9,9,3,6,3,0,15,6,3,3,60,51
2943900,2,3,9,6,3,3,6,3,3,12,3,3,0,48,48
2944000,2,3,12,6,3,21,3,6,3,3,3,3,3,72,69
2944100,2,3,12,6,9,9,3,3,3,12,6,0,3,63,57
2944200,2,3,3,6,12,15,6,9,3,15,3,3,6,81,81
2944300,2,3,6,3,3,3,3,3,3,6,0,0,0,39,36
2944400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944500,2,0,3,12,6,6,3,9,0,24,12,3,0,78,66
2944600,2,3,6,6,15,3,9,6,0,9,12,3,0,69,60
2944700,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2944800,2,6,12,15,15,6,6,9,3,30,6,3,0,108,102
2944900,2,3,12,18,18,3,9,6,3,18,9,3,6,108,99
2945000,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2945100,2,0,0,0,0,0,0,0,0,0,0,0,0,24,21
2945200,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
2945300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945400,2,3,12,9,9,6,6,3,3,12,3,3,0,63,63
2945500,2,0,3,3,6,6,0,3,0,0,3,6,0,30,24
2945600,2,3,9,3,6,6,0,6,0,9,3,0,3,48,45
2945700,2,0,9,6,9,18,3,12,0,3,6,3,0,72,69
2945800,2,3,3,9,12,12,9,6,0,15,3,3,0,75,69
2945900,2,0,6,6,9,6,6,6,0,9,3,0,0,54,51
2946000,2,3,18,12,18,15,12,12,0,33,6,6,6,138,132
2946100,2,3,9,9,9,21,6,3,3,27,18,3,3,117,99
2946200,2,0,6,0,3,6,9,0,0,6,12,0,0,48,33
2946300,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21
2946400,2,0,6,0,3,6,9,9,0,3,3,0,3,45,45
2946500,2,3,18,9,12,18,9,9,3,12,6,3,3,102,96
2946600,2,0,15,6,12,18,15,9,0,18,6,0,3,105,102
2946700,2,0,9,9,15,6,12,12,0,24,3,0,0,93,87
2946800,2,0,9,12,24,3,12,6,0,30,12,3,3,111,99
2946900,2,0,6,12,9,18,18,12,0,12,3,0,3,96,93
2947000,2,3,6,12,21,9,9,6,3,27,6,6,6,114,111
2947100,2,3,12,12,9,12,9,12,0,18,3,0,3,96,90
2947200,2,0,6,9,12,6,6,3,3,21,9,6,0,84,75
2947300,2,0,3,12,15,6,6,9,0,30,12,3,3,99,87
2947400,2,0,6,3,3,6,12,3,0,9,6,3,6,48,45
2947500,2,3,3,6,3,3,3,6,3,9,6,3,0,48,42
2947600,2,0,3,3,3,3,3,3,0,18,3,0,0,39,39
2947700,2,0,6,15,9,6,9,12,3,39,12,0,0,114,99
2947800,2,0,3,6,9,6,9,3,0,12,9,0,0,57,51
2947900,2,0,3,6,9,6,3,3,0,27,6,3,3,69,60
2948000,2,0,3,6,6,6,0,3,3,9,3,0,3,48,42
2948100,2,0,0,3,3,3,6,3,0,18,3,0,0,42,39
2948200,2,0,3,9,18,3,9,9,3,42,9,6,0,111,99
2948300,2,3,3,6,6,9,9,3,3,21,15,0,0,81,63
2948400,2,0,0,0,0,0,0,0,0,0,6,0,0,24,18
2948500,2,0,0,0,0,0,0,0,0,9,0,0,0,27,24
2948600,2,0,3,3,3,0,3,3,0,6,9,0,0,30,21
2948700,2,0,3,0,6,0,3,3,0,6,3,0,0,27,24
2948800,2,0,0,3,3,0,0,3,0,12,6,0,0,27,21
2948900,2,0,3,3,9,6,9,9,0,30,3,3,0,84,78
2949000,2,0,3,6,9,3,3,6,0,21,6,0,0,57,54
2949100,2,0,3,6,3,3,6,6,0,9,6,3,0,51,42
2949200,2,0,3,3,3,3,3,3,0,12,6,0,3,39,33
2949300,2,0,3,3,9,0,3,3,0,15,6,0,0,48,42
2949400,2,0,9,6,12,6,9,12,3,21,15,6,3,105,87
2949500,2,0,3,3,3,3,3,3,0,9,3,3,0,30,27
2949600,2,0,3,12,12,9,9,6,0,15,6,6,0,69,66
2949700,2,0,6,3,6,9,3,0,0,9,12,0,0,45,36
2949800,2,0,15,15,9,12,9,9,0,39,12,3,0,117,111
2949900,2,0,9,6,15,3,3,3,0,39,12,3,0,90,78
2950000,2,0,3,6,9,6,3,9,3,42,12,6,0,96,84
2950100,2,0,3,9,9,9,6,6,0,30,12,0,3,87,75
2950200,2,0,6,6,15,6,9,6,0,21,9,6,3,84,72
2950300,2,0,12,9,9,6,9,12,0,39,12,3,0,108,99
2950400,2,0,6,12,9,6,3,6,0,15,9,0,0,69,60
2950500,2,0,3,9,0,3,0,3,3,21,42,3,0,93,48
2950600,2,0,3,6,15,15,6,9,0,24,15,0,0,93,81
2950700,2,0,6,15,9,9,3,6,0,27,9,3,0,87,84
2950800,2,0,6,3,6,18,18,6,0,18,12,3,3,87,75
2950900,2,3,6,6,12,9,6,6,0,33,9,0,0,93,84
2951000,2,0,3,6,9,6,3,6,3,21,9,6,0,69,63
2951100,2,0,3,3,6,9,6,9,3,9,3,3,0,51,48
2951200,2,0,12,9,12,6,6,9,0,24,12,3,0,93,81
2951300,2,0,6,3,3,6,6,6,0,15,6,0,3,54,48
2951400,2,0,3,9,12,3,12,3,0,18,30,3,0,93,63
2951500,2,0,6,3,12,18,6,3,3,24,12,0,0,87,78
2951600,2,0,9,6,12,12,3,9,0,18,3,3,0,81,75
2951700,2,0,6,12,6,9,9,6,3,15,6,3,0,81,75
2951801,2,0,12,3,9,9,9,6,3,15,0,3,0,63,63
2951802,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951900,2,0,3,6,9,0,6,6,3,9,6,6,0,57,51
2952001,2,3,3,6,6,6,3,6,0,9,3,0,0,42,39
2952002,2,0,0,3,3,3,3,0,0,9,6,0,0,30,27
2952003,2,0,6,6,3,0,3,0,0,12,9,3,0,42,36
2952100,2,0,6,3,3,3,0,3,0,9,6,0,0,30,24
2952200,2,0,3,3,6,3,3,0,0,9,6,0,0,39,36
2952300,2,3,3,12,12,9,3,9,3,18,9,0,3,81,72
2952400,2,0,9,15,12,18,12,12,0,24,6,3,0,114,105
2952500,2,0,3,3,6,0,6,6,0,9,3,0,0,42,36
2952600,2,0,0,3,0,0,0,0,0,3,18,3,0,33,9
2952700,2,0,15,30,39,9,6,21,3,42,9,0,3,174,165
2952800,2,0,3,6,3,6,6,6,0,15,6,0,0,48,45
2952900,2,3,9,15,18,6,6,15,0,30,9,6,0,111,102
2953000,2,0,6,3,6,6,3,3,0,15,6,0,0,45,42
2953100,2,0,3,6,6,3,3,9,0,12,3,0,0,45,42
2953200,2,0,0,6,6,0,3,0,0,12,0,0,3,27,27
2953300,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
2953400,2,0,3,9,6,6,6,9,0,30,6,3,0,78,72
2953500,2,0,3,15,12,6,6,15,0,39,15,0,0,117,99
2953600,2,0,3,6,6,3,6,3,0,12,3,0,0,42,42
2953700,2,0,0,3,9,3,6,6,0,6,3,3,0,33,27
2953800,2,3,6,9,12,3,6,9,0,27,3,3,0,78,75
2953900,2,0,3,12,18,3,6,9,0,24,12,0,0,90,78
2954000,2,0,6,9,21,3,3,12,0,30,12,3,0,90,81
2954101,2,0,0,0,0,0,0,0,0,6,0,0,0,18,18
2954102,2,0,9,15,9,6,9,9,0,27,6,3,0,93,87
2954201,2,0,9,12,18,6,3,12,0,36,6,3,3,105,99
2954202,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2954300,2,0,3,9,12,3,6,3,0,15,15,0,0,66,54
2954400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954500,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2954600,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2954700,2,0,3,6,9,6,3,9,0,21,6,0,0,63,57
2954802,2,0,0,6,6,3,3,6,0,12,3,0,0,42,36
2954803,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954804,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2954900,2,0,18,18,21,6,6,9,0,48,6,6,0,132,126
2955000,2,0,9,12,12,12,6,9,0,9,12,0,0,90,78
2955100,2,0,6,9,15,9,3,9,0,15,9,3,0,75,66
2955200,2,0,6,21,12,9,6,9,0,33,3,3,3,99,96
2955300,2,0,9,24,30,9,15,15,0,66,18,0,0,189,171
2955400,2,0,3,9,6,6,6,12,0,27,9,0,0,75,66
2955501,2,0,6,18,18,12,12,18,0,54,9,0,0,144,135
2955502,2,0,3,12,15,3,6,6,0,36,12,0,0,93,81
2955600,2,0,0,9,6,9,3,3,0,18,3,3,0,54,54
2955700,2,0,3,6,6,3,0,3,0,12,0,3,0,36,33
2955800,2,0,3,9,6,3,6,6,3,12,6,0,0,51,48
2955901,2,0,0,0,6,0,0,0,0,6,0,0,0,18,18
2955902,2,0,0,0,0,0,0,0,0,0,0,0,0,24,21
2956000,2,0,3,6,9,3,6,3,0,9,0,0,0,45,45
2956100,2,0,9,15,15,6,6,6,0,45,3,3,3,108,102
2956200,2,0,6,24,15,9,9,12,0,36,6,0,0,120,114
2956300,2,0,0,3,6,3,0,3,0,9,3,0,0,30,24
2956400,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2956500,2,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2956600,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2956702,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2956703,2,0,3,9,12,3,9,6,0,12,0,3,3,57,57
2956704,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
2956800,2,3,3,6,6,3,3,6,0,9,6,0,0,48,42
2956900,2,0,3,9,18,9,6,6,0,30,9,0,0,102,90
2957000,2,0,0,12,15,0,3,3,0,12,12,0,3,57,48
2957100,2,0,3,9,9,6,6,9,3,24,6,0,0,72,66
2957200,2,0,0,3,3,0,3,6,0,15,3,0,0,33,33
2957300,2,0,3,6,12,0,0,3,0,39,9,0,0,72,63
2957400,2,3,6,6,12,6,6,3,0,21,3,0,0,66,63
2957501,2,0,0,3,0,3,3,0,0,9,3,3,0,27,27
2957502,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
2957600,2,0,3,15,9,0,6,12,0,12,9,0,0,66,60
2957700,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2957800,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2957900,2,0,0,0,6,0,0,0,0,0,0,0,0,21,18
2958000,2,0,9,15,9,3,3,9,0,39,21,3,0,114,90
2958100,2,0,6,9,15,6,12,3,0,30,6,6,0,90,84
2958200,2,0,0,6,3,0,0,3,0,18,3,0,0,30,30
2958300,2,0,6,12,9,6,3,3,0,12,3,0,0,48,45
2958400,2,0,3,12,9,3,9,6,0,27,3,3,0,63,63
2958500,2,0,6,9,12,3,9,12,0,15,6,3,0,69,63
2958600,2,0,3,6,6,3,3,3,0,24,6,0,0,51,45
2958700,2,0,3,3,9,3,3,6,0,27,6,3,0,63,60
2958800,2,0,0,0,0,0,0,0,0,9,0,0,0,21,24
2958900,2,0,9,15,18,3,6,21,0,27,12,3,0,111,102
2959000,2,0,6,9,12,3,9,9,3,24,6,0,0,84,75
2959100,2,0,3,9,12,3,3,0,3,18,3,0,3,60,51
2959200,2,0,6,15,12,0,6,3,0,36,12,0,0,90,78
2959300,2,0,0,6,3,0,6,6,0,15,3,3,0,45,42
2959400,2,0,0,9,9,0,3,9,0,21,15,0,0,72,54
2959500,2,0,6,3,9,0,3,9,0,21,12,0,0,66,54
2959600,2,0,3,3,6,0,3,6,0,9,3,3,0,36,33
2959701,2,0,6,9,18,3,9,9,0,42,9,0,0,99,93
2959702,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2959800,2,0,3,12,15,3,3,9,0,33,9,0,0,90,81
2959900,2,0,3,3,12,3,9,6,0,30,15,0,0,84,72
2960000,2,0,0,0,0,0,0,0,0,9,0,0,0,15,12
2960100,2,0,3,3,6,0,0,3,3,12,9,0,0,42,33
2960200,2,0,0,0,6,0,0,0,0,0,0,0,0,18,18
2960300,2,0,0,0,0,0,0,0,0,0,0,0,0,18,15
2960400,2,0,0,0,0,0,0,0,0,9,0,0,0,21,21
2960500,2,0,0,0,0,0,0,0,0,9,0,0,0,15,15
2960600,2,0,3,3,6,0,0,3,0,9,3,0,0,27,27
2960700,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
2960800,2,0,3,3,9,0,3,3,0,6,0,0,0,27,27
2960900,2,0,0,0,0,9,0,0,0,0,0,0,0,21,24
2961000,2,0,12,27,30,12,12,15,3,39,12,3,0,162,153
2961101,2,0,3,15,12,3,6,15,0,48,15,0,0,120,105
2961102,2,0,12,18,21,9,6,12,0,36,9,3,0,126,117
2961103,2,0,3,9,3,3,3,3,0,9,3,0,0,30,30
2961200,2,0,6,6,9,3,9,9,0,27,0,3,0,78,75
2961300,2,0,12,24,33,12,9,15,3,51,9,3,3,171,162
2961400,2,0,0,6,6,0,0,9,0,15,6,0,0,45,36
2961500,2,0,6,12,15,0,6,9,0,27,0,0,0,75,72
2961600,2,0,3,3,12,3,3,3,0,21,3,0,0,48,42
2961700,2,0,3,3,12,6,3,6,0,18,12,0,0,60,51
2961800,2,0,9,6,6,3,3,3,0,24,3,3,0,60,57
2961900,2,0,3,3,3,0,3,3,0,18,0,3,0,33,33
2962000,2,0,6,6,9,0,0,6,0,24,3,3,0,54,51
2962100,2,0,0,6,6,6,6,3,0,9,0,0,0,36,36
2962200,2,0,3,9,6,0,3,6,0,12,3,0,0,45,39
2962300,2,0,3,6,6,0,3,6,0,18,0,0,0,48,45
2962400,2,0,3,0,6,0,3,0,0,15,3,0,0,33,30
2962500,2,0,3,6,9,3,3,9,0,24,6,3,0,60,54
2962600,2,0,3,3,9,0,0,3,0,12,6,0,0,33,30
2962700,2,0,3,0,12,3,6,6,0,21,6,3,3,57,51
2962800,2,0,3,9,12,3,3,6,0,30,3,3,0,69,69
2962900,2,0,15,12,21,3,6,3,3,39,12,6,0,126,114
2963000,2,0,3,3,6,3,0,6,0,21,6,3,0,51,45
2963100,2,0,6,6,6,0,0,6,0,24,12,0,0,63,51
2963200,2,0,6,6,6,0,0,6,0,30,12,0,0,72,63
2963300,2,0,3,3,6,0,3,6,0,15,6,0,0,45,42
2963400,2,0,3,6,6,0,3,0,3,39,12,3,0,72,60
2963500,2,0,0,0,0,0,0,0,0,6,0,0,0,21,15
2963600,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2963700,2,0,3,9,9,6,3,3,0,36,15,0,0,90,72
2963800,2,0,3,0,3,3,6,6,0,30,21,0,0,72,51
2963900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964001,2,0,18,24,30,12,9,18,0,42,12,3,3,168,153
2964002,2,0,9,18,15,3,6,6,3,42,6,3,0,114,105
2964003,2,0,15,27,39,12,15,33,3,63,12,9,0,228,216
2964100,2,0,3,0,9,3,6,3,0,39,9,0,0,69,63
2964200,2,0,0,9,9,3,3,6,0,18,3,0,0,51,48
2964300,2,0,3,3,9,3,0,3,0,21,3,0,0,48,45
2964400,2,0,0,3,9,0,0,6,0,27,0,0,0,42,42
2964500,2,0,0,9,6,3,3,0,0,15,3,0,0,39,39
2964600,2,3,3,6,3,3,0,3,0,12,6,3,0,36,30
2964700,2,0,3,9,3,3,6,3,0,15,3,3,0,42,39
2964800,2,0,3,0,9,0,3,3,0,15,9,3,0,39,33
2964900,2,0,3,0,9,3,3,6,0,21,6,0,0,54,45
2965000,2,0,0,6,12,6,3,6,0,39,18,3,0,93,75
2965100,2,0,0,3,12,3,9,3,0,21,12,0,0,57,45
2965200,2,0,6,15,12,0,6,6,0,45,6,0,0,102,93
2965300,2,0,3,12,12,6,3,9,0,36,6,0,0,84,78
2965400,2,0,6,6,12,6,6,12,0,18,3,3,0,69,66
2965500,2,0,3,6,9,0,0,3,0,27,3,0,0,54,51
2965600,2,0,9,18,9,0,6,9,0,33,9,3,0,96,90
2965700,2,0,6,15,21,3,9,3,0,54,15,3,6,135,117
2965801,2,0,9,18,21,12,3,15,3,39,12,3,3,144,129
2965803,2,0,6,9,12,3,3,6,0,51,24,3,3,117,93
2965804,2,0,0,3,6,3,3,3,0,3,0,0,0,27,27
2965805,2,0,3,9,3,0,0,3,0,12,6,0,0,36,30
2965806,2,3,3,3,6,3,3,0,0,15,6,0,3,36,30
2965807,2,0,0,0,3,3,0,0,0,9,9,3,0,30,24
2965808,2,0,3,9,6,3,3,3,3,21,12,6,3,69,57
2965809,2,0,0,0,0,0,0,0,0,9,0,0,0,21,21
2965901,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2965902,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2965903,2,0,0,0,0,0,0,0,0,9,0,0,0,15,15
2966000,2,0,0,3,3,0,0,9,0,18,6,0,0,39,36
2966100,2,0,6,3,6,0,3,3,0,21,6,6,0,57,51
2966200,2,0,0,3,3,3,0,6,3,9,3,0,0,30,27
2966300,2,0,3,6,6,3,0,3,0,9,6,0,0,39,30
2966400,2,0,3,9,9,3,6,3,0,36,3,0,0,69,66
2966500,2,0,0,6,9,3,0,3,0,24,12,0,0,60,48
2966603,2,0,12,15,30,9,9,18,0,66,21,12,0,195,174
2966604,2,0,6,9,12,6,3,12,0,24,9,6,0,84,78
2966606,2,0,3,3,3,3,3,3,0,15,9,0,0,39,30
2966607,2,0,9,12,15,0,6,6,0,51,12,3,0,111,96
2966608,2,0,6,15,30,9,9,9,0,45,18,3,3,141,123
2966609,2,0,3,0,0,3,3,0,0,15,3,3,0,33,30
2966610,2,0,3,3,3,3,3,3,0,15,9,3,0,36,27
2966611,2,0,3,6,3,0,0,6,0,30,6,6,0,63,54
2966612,2,0,3,3,9,0,0,3,0,15,9,3,0,45,33
2966613,2,0,3,6,0,0,3,0,0,18,12,3,3,42,33
2966700,2,0,6,3,9,3,3,6,0,30,6,3,0,63,57
2966800,2,3,3,6,21,6,0,9,3,30,6,3,0,87,81
2966900,2,0,3,12,12,0,0,6,0,33,12,6,0,84,75
2967000,2,0,6,0,6,3,3,0,3,18,6,0,0,42,36
2967100,2,0,3,3,9,0,3,3,0,9,3,0,0,30,30
2967200,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2967300,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2967400,2,0,0,3,0,3,0,0,0,9,6,0,3,27,21
2967500,2,0,9,12,12,6,6,3,3,33,3,6,0,87,84
2967600,2,0,9,6,9,6,9,9,0,48,9,0,0,105,93
2967700,2,0,0,0,0,0,0,0,0,9,0,0,0,24,18
2967800,2,0,6,18,15,3,9,6,3,48,18,3,3,132,117
2967900,2,0,15,15,21,6,3,12,0,48,18,6,3,147,129
2968000,2,0,0,3,0,0,3,3,0,21,9,3,0,45,36
2968100,2,0,6,6,9,3,3,6,0,18,3,0,0,57,51
2968200,2,0,6,12,21,3,3,15,0,36,9,9,0,117,108
2968300,2,0,3,6,12,0,3,6,0,30,6,0,3,75,69
2968400,2,0,12,18,15,6,9,15,0,27,12,6,3,123,111
2968500,2,0,9,15,9,3,3,3,0,21,9,3,0,75,69
2968600,2,0,12,9,18,3,6,3,3,39,15,6,0,114,96
2968700,2,0,15,12,18,9,9,9,3,30,15,3,3,120,105
2968800,2,0,9,6,9,6,6,3,3,39,12,6,0,99,90
2968900,2,0,0,3,6,0,3,3,0,18,3,3,0,42,39
2969000,2,0,6,6,9,3,3,12,0,21,9,0,0,72,63
2969100,2,0,12,15,21,9,6,6,3,48,12,6,3,138,126
2969200,2,0,9,12,18,3,6,12,0,33,60,0,0,153,93
2969300,2,0,6,18,24,6,3,12,3,30,9,0,0,117,105
2969400,2,0,6,12,6,0,3,6,0,9,6,3,3,57,51
2969500,2,3,9,9,18,12,9,9,0,21,6,3,3,99,93
2969600,2,9,21,18,21,12,9,6,0,30,9,3,3,141,135
2969701,2,3,0,3,9,12,6,3,3,6,3,3,0,45,45
2969703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969704,2,0,0,0,0,0,0,0,0,0,0,0,0,18,18
2969800,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2969900,2,0,3,15,12,6,3,9,0,24,6,0,0,78,75
2970000,2,3,15,24,33,15,12,9,0,39,12,6,0,165,156
2970100,2,0,12,18,21,9,12,12,3,21,6,0,0,114,108
2970200,2,0,3,6,9,6,0,3,0,18,3,3,0,48,45
2970300,2,3,24,36,48,21,12,30,0,66,18,6,3,270,249
2970401,2,0,0,0,0,0,0,0,0,0,0,0,0,12,15
2970402,2,0,6,9,12,6,3,9,0,9,9,0,0,63,54
2970500,2,0,9,30,30,6,6,12,0,33,12,3,3,138,126
2970600,2,0,0,3,3,0,0,0,0,18,3,0,0,33,33
2970700,2,0,3,6,3,3,0,0,0,12,6,3,0,36,30
2970800,2,0,6,9,12,3,6,9,0,24,6,0,0,75,69
2970900,2,0,6,9,6,3,3,9,0,18,3,3,0,63,57
2971000,2,0,6,9,9,3,3,9,0,24,3,0,0,69,63
2971100,2,0,6,12,9,9,3,3,3,15,6,0,0,66,60
2971200,2,0,9,21,15,6,6,9,0,33,6,0,0,108,102
2971300,2,0,6,6,15,3,6,9,0,36,6,3,0,99,90
2971400,2,3,18,21,21,6,9,15,0,30,15,3,3,141,126
2971500,2,0,12,15,9,6,6,6,3,30,6,3,0,87,84
2971600,2,0,9,12,18,12,6,9,0,24,12,3,3,114,99
2971700,2,0,3,6,9,3,3,3,0,21,6,0,3,57,51
2971800,2,0,0,0,0,0,0,0,0,6,0,0,0,21,21
2971900,2,0,0,0,0,0,0,0,0,6,0,0,0,21,18
2972000,2,0,6,18,18,6,3,9,0,18,6,0,0,96,84
2972100,2,0,12,27,24,6,12,21,3,48,15,6,3,174,159
2972200,2,0,27,21,27,12,9,18,3,33,6,6,0,156,150
2972301,2,3,21,27,24,9,12,15,0,30,3,3,0,150,147
2972302,2,0,6,24,33,9,9,30,0,30,9,0,0,150,141
2972400,2,0,15,18,15,9,12,6,3,24,9,6,6,129,120
2972500,2,0,9,9,21,3,0,9,3,27,9,3,3,93,81
2972600,2,3,3,9,9,6,3,15,3,30,15,0,3,102,87
2972700,2,0,9,9,12,6,3,3,0,21,3,3,0,66,63
2972800,2,3,3,9,6,3,0,3,0,6,0,3,0,36,33
2972900,2,0,3,12,6,15,6,6,0,12,6,0,0,69,63
2973001,2,0,6,6,9,3,3,6,0,3,3,3,0,42,39
2973002,2,0,9,9,9,6,3,9,0,12,9,3,3,72,63
2973101,2,0,0,0,6,0,0,0,0,6,0,0,0,21,21
2973102,2,0,3,3,9,6,3,3,3,6,9,0,0,42,33
2973103,2,0,0,9,12,9,3,3,0,15,0,0,0,57,54
2973104,2,0,3,15,6,6,3,6,0,15,3,3,3,60,57
2973200,2,0,9,18,12,6,3,6,0,24,12,3,3,87,78
2973300,2,0,6,3,3,6,3,3,0,12,3,3,0,42,42
2973400,2,0,6,12,12,6,3,15,3,15,3,3,0,78,75
2973500,2,0,3,6,9,6,6,3,0,24,6,0,3,60,57
2973600,2,0,9,6,9,6,6,6,0,12,3,3,0,54,51
2973700,2,0,12,18,18,6,9,12,0,27,12,0,3,114,102
2973801,2,3,3,15,15,12,3,15,3,36,6,3,3,114,111
2973802,2,3,9,15,12,6,6,9,0,15,6,0,0,78,75
2973900,2,0,15,18,21,9,12,18,0,33,6,6,3,144,138
2974000,2,0,6,3,6,6,3,6,0,9,3,0,0,42,39
2974100,2,0,0,0,6,0,0,0,0,9,0,0,0,24,24
2974200,2,0,3,6,12,3,0,6,0,9,0,0,0,45,45
2974300,2,0,0,0,6,0,0,0,0,0,0,0,0,24,21
2974400,2,0,6,0,0,0,0,0,0,6,0,0,0,27,27
2974500,2,0,3,6,9,3,0,9,0,21,3,0,0,60,54
2974600,2,3,3,3,9,3,0,3,0,9,0,3,0,30,27
2974701,2,0,0,6,15,3,6,9,0,21,3,0,0,63,57
2974702,2,0,6,6,6,3,3,0,0,9,3,0,0,33,30
2974800,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
2974900,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2975000,2,0,6,3,9,0,6,3,0,6,0,0,0,36,36
2975100,2,3,6,6,12,3,0,6,0,15,6,3,0,60,60
2975200,2,0,3,9,9,0,3,9,0,24,6,0,0,63,57
2975300,2,0,0,3,9,6,6,6,0,3,3,0,0,36,36
2975400,2,0,3,3,9,6,3,3,0,21,3,0,0,54,51
2975500,2,0,3,6,9,6,3,3,0,18,3,0,3,54,48
2975600,2,0,6,6,12,6,3,9,0,9,9,0,3,60,54
2975700,2,0,0,18,6,3,0,6,0,15,3,0,0,54,54
2975800,2,0,6,12,12,6,3,6,0,21,6,3,0,78,69
2975900,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2976000,2,0,0,0,0,0,0,0,0,0,0,0,0,12,9
2976101,2,0,9,18,18,6,6,9,0,21,6,0,3,99,93
2976102,2,0,6,3,3,3,0,6,0,6,3,0,3,30,27
2976200,2,0,0,3,6,6,6,3,0,9,6,0,0,45,42
2976301,2,3,15,15,21,9,3,12,3,15,15,0,6,117,102
2976302,2,0,0,0,0,0,0,0,0,12,0,0,0,21,15
2976401,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2976402,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2976403,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12
2976404,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2976405,2,3,3,3,9,3,3,0,3,12,6,3,3,54,45
2976500,2,0,0,0,9,0,0,0,0,0,0,0,0,15,15
2976600,2,0,15,18,15,6,6,6,0,24,3,3,6,108,102
2976701,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2976702,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2976800,2,0,6,6,12,12,3,6,3,15,12,3,0,78,69
2976900,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2977000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977100,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2977201,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2977202,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12
2977300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977502,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2977503,2,0,6,6,9,6,0,6,0,12,3,0,0,42,42
2977505,2,3,3,9,3,9,3,3,0,6,6,0,0,42,36
2977506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977508,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2977600,2,3,15,12,12,6,6,6,0,9,9,3,0,84,75
2977701,2,0,9,9,12,15,3,6,3,12,0,0,3,75,72
2977702,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2977800,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15
2977900,2,3,21,15,24,12,9,18,0,48,18,3,3,168,153
2978000,2,3,9,9,9,9,12,18,0,12,9,0,0,87,81
2978100,2,0,0,0,0,0,0,0,0,0,0,0,0,21,18
2978200,2,0,12,12,15,6,3,6,3,36,9,3,3,102,96
2978300,2,0,0,0,0,0,0,0,0,9,0,0,0,27,24
2978401,2,0,3,6,6,3,3,6,0,9,6,3,0,36,30
2978402,2,0,6,6,12,3,3,6,0,21,6,0,0,63,57
