meshblock_id,census_year_id,family_trust,not_elsewhere_included,not_owned,owned,total,total_stated
52906,1,0,0,3,21,24,24
52907,1,0,0,3,18,24,21
53001,1,0,0,6,36,39,39
53002,1,0,6,9,18,30,24
53003,1,0,0,3,21,27,24
53004,1,0,3,6,18,30,24
53005,1,0,0,9,21,27,30
53101,1,0,6,9,21,36,30
53102,1,0,0,3,9,12,12
53200,1,0,0,21,21,39,42
53301,1,0,3,6,15,24,24
53303,1,0,0,6,15,24,21
53304,1,0,3,27,33,66,60
53305,1,0,0,15,15,33,30
53403,1,0,3,15,39,57,54
53404,1,0,3,18,48,69,66
53405,1,0,3,15,15,30,27
53406,1,0,3,30,33,66,60
53407,1,0,6,15,45,63,60
53408,1,0,0,6,9,15,15
53502,1,0,0,6,3,12,9
53503,1,0,0,15,3,21,18
53504,1,0,0,9,9,21,21
53505,1,0,0,0,9,12,9
53506,1,0,0,9,9,21,18
53507,1,0,0,0,0,0,0
53508,1,0,0,6,6,9,9
53509,1,0,6,6,21,27,24
53600,1,0,0,0,0,0,0
53700,1,0,6,12,18,39,30
53800,1,0,6,9,3,15,9
53900,1,0,3,21,18,42,36
54000,1,0,9,12,18,39,30
54100,1,0,0,0,0,6,0
54200,1,0,15,33,27,78,63
54300,1,0,0,0,0,6,6
54400,1,0,12,36,27,72,63
54501,1,0,21,15,24,60,42
54502,1,0,6,3,9,18,12
54600,1,0,0,9,9,18,18
54700,1,0,6,15,15,36,27
54801,1,0,3,12,24,42,39
54802,1,0,6,15,42,63,57
54900,1,0,0,3,12,18,15
55000,1,0,0,0,9,12,12
55100,1,0,3,6,6,12,12
55200,1,0,6,9,15,30,24
55300,1,0,3,9,15,27,21
55400,1,0,0,9,6,15,18
55500,1,0,3,3,12,21,18
55600,1,0,0,9,15,27,27
55700,1,0,3,6,15,24,21
55801,1,0,3,9,15,27,24
55802,1,0,0,9,12,18,18
55900,1,0,6,21,21,45,39
56001,1,0,0,6,6,12,12
56002,1,0,0,6,9,12,12
56100,1,0,3,6,15,24,21
56200,1,0,0,0,0,6,0
56300,1,0,3,3,27,36,33
56400,1,0,0,24,33,57,57
56500,1,0,0,0,0,3,0
56600,1,0,3,6,9,12,12
56700,1,0,0,0,0,3,0
56800,1,0,3,3,3,9,3
56900,1,0,0,3,12,12,12
57000,1,0,3,24,51,75,72
57100,1,0,6,21,24,48,45
57201,1,0,6,18,51,75,69
57202,1,0,0,0,0,3,0
57300,1,0,3,3,3,9,9
57400,1,0,3,12,12,24,21
57500,1,0,12,15,18,45,33
57600,1,0,0,6,21,30,30
57700,1,0,6,18,33,60,51
57800,1,0,3,15,18,33,33
57900,1,0,0,3,3,6,9
58000,1,0,0,0,0,6,0
58100,1,0,6,12,27,42,39
58200,1,0,3,24,12,39,36
58300,1,0,3,6,9,18,15
58400,1,0,0,12,12,21,21
58500,1,0,6,9,18,33,27
58600,1,0,6,9,9,18,15
58700,1,0,0,9,24,36,36
58800,1,0,3,12,18,36,30
58901,1,0,6,0,12,18,12
58902,1,0,0,0,0,0,0
59000,1,0,0,0,0,3,0
59100,1,0,0,0,0,6,0
59200,1,0,0,0,0,0,0
59301,1,0,12,15,36,60,48
59302,1,0,0,0,0,3,0
59400,1,0,9,6,6,21,12
59500,1,0,3,3,9,15,15
59600,1,0,3,12,24,39,36
59700,1,0,21,15,33,69,48
59800,1,0,0,0,15,18,18
59900,1,0,0,0,0,0,0
60000,1,0,3,3,6,9,6
60100,1,0,0,3,12,18,15
60200,1,0,3,6,9,18,18
60300,1,0,6,6,27,36,30
60400,1,0,3,3,6,12,12
60500,1,0,3,6,12,15,15
60600,1,0,3,6,33,39,39
60700,1,0,0,12,30,45,45
60800,1,0,0,6,24,27,27
60900,1,0,3,9,12,24,18
61000,1,0,6,12,30,48,42
61100,1,0,0,0,0,0,0
61200,1,0,3,3,18,24,21
61300,1,0,0,0,0,6,0
61400,1,0,0,0,0,0,0
61501,1,0,0,0,0,0,0
61502,1,0,0,3,24,30,27
61600,1,0,0,3,9,9,9
61700,1,0,0,9,30,42,39
61801,1,0,0,3,9,15,15
61802,1,0,0,12,30,42,42
61803,1,0,9,27,18,54,42
61804,1,0,0,6,12,21,18
61805,1,0,3,36,9,48,42
61806,1,0,3,24,6,33,27
61807,1,0,12,24,27,60,51
61808,1,0,3,18,12,30,30
61901,1,0,3,12,42,57,54
61902,1,0,3,0,27,30,30
61904,1,0,3,6,21,27,27
61905,1,0,0,6,18,27,24
62001,1,0,0,0,0,0,0
62002,1,0,3,6,42,48,45
62102,1,0,6,12,27,42,36
62105,1,0,3,9,18,30,30
62106,1,0,0,0,0,6,6
62107,1,0,6,9,21,33,27
62108,1,0,3,6,33,39,36
62109,1,0,3,12,48,63,60
62110,1,0,3,15,33,51,48
62202,1,0,3,9,36,51,48
62203,1,0,0,6,27,33,33
62204,1,0,0,6,18,24,27
62205,1,0,0,9,24,33,33
62206,1,0,3,6,15,27,21
62301,1,0,0,3,9,15,12
62303,1,0,0,3,18,21,24
62304,1,0,0,0,0,0,0
62401,1,0,0,3,15,18,18
62402,1,0,15,21,51,87,72
62501,1,0,0,6,12,21,18
62502,1,0,3,3,18,27,24
62503,1,0,0,0,0,3,0
62504,1,0,3,3,15,24,21
62505,1,0,0,0,12,12,9
62506,1,0,0,6,21,27,27
62507,1,0,0,3,6,9,9
62600,1,0,3,6,51,57,60
62702,1,0,0,0,0,6,0
62703,1,0,3,12,48,60,60
62704,1,0,0,0,0,0,0
62705,1,0,0,0,0,3,0
62800,1,0,0,6,48,54,54
62900,1,0,3,24,54,81,75
63000,1,0,6,21,69,96,90
63100,1,0,0,15,33,51,48
63200,1,0,6,18,33,54,51
63300,1,0,0,0,0,0,0
63400,1,0,6,18,63,84,81
63500,1,0,6,21,30,54,51
63600,1,0,3,15,18,36,36
63701,1,0,3,3,18,18,18
63703,1,0,3,9,12,21,18
63704,1,0,0,12,30,42,39
63705,1,0,0,9,21,33,30
63801,1,0,0,6,30,36,33
63803,1,0,0,9,24,33,33
63804,1,0,0,9,39,51,48
63805,1,0,0,3,3,6,6
63900,1,0,0,3,57,63,63
64000,1,0,0,3,21,24,24
64100,1,0,0,0,0,3,0
64200,1,0,0,3,6,12,9
64300,1,0,3,9,42,54,51
64401,1,0,0,3,15,18,15
64402,1,0,0,0,0,3,0
64501,1,0,3,0,12,12,12
64503,1,0,0,0,3,6,9
64504,1,0,0,0,0,6,6
64600,1,0,6,3,48,51,48
64700,1,0,3,6,45,54,54
64800,1,0,0,3,15,18,15
64900,1,0,0,0,6,6,6
65000,1,0,0,3,3,9,6
65101,1,0,0,0,0,0,0
65102,1,0,0,0,0,3,0
65200,1,0,3,6,36,45,42
65300,1,0,0,3,12,15,15
65400,1,0,3,3,12,18,18
65500,1,0,3,3,9,15,15
65600,1,0,3,6,45,51,51
65700,1,0,3,0,9,12,9
65800,1,0,3,3,18,18,18
65900,1,0,0,0,0,3,0
66000,1,0,0,0,0,3,0
66100,1,0,0,3,15,15,15
66200,1,0,0,0,6,9,9
66300,1,0,3,6,18,30,24
66400,1,0,0,3,6,9,9
66500,1,0,3,3,12,18,18
66600,1,0,0,6,12,15,15
66700,1,0,0,0,6,6,6
66800,1,0,0,3,15,18,18
66900,1,0,0,3,9,9,12
67000,1,0,0,0,0,0,0
67100,1,0,0,0,0,0,0
67200,1,0,0,0,0,0,0
67300,1,0,0,3,9,12,9
67400,1,0,3,3,15,21,18
67500,1,0,0,3,6,9,9
67600,1,0,0,6,12,18,18
67700,1,0,0,0,0,6,0
67800,1,0,6,6,21,30,27
67900,1,0,3,6,12,15,15
68000,1,0,0,0,0,0,0
68100,1,0,0,0,0,0,0
68200,1,0,3,6,12,18,18
68300,1,0,0,3,6,9,6
68400,1,0,3,12,18,33,30
68500,1,0,0,9,12,21,21
68600,1,0,0,9,21,30,30
68700,1,0,0,12,18,30,27
68801,1,0,3,6,54,63,57
68802,1,0,0,6,36,42,42
68900,1,0,0,6,42,48,45
69000,1,0,3,3,30,39,33
69100,1,0,0,3,48,51,51
69201,1,0,0,6,27,33,30
69202,1,0,0,6,0,6,6
69300,1,0,6,9,60,75,69
69402,1,0,0,0,0,0,0
69403,1,0,0,3,9,9,9
69404,1,0,0,0,9,6,9
69500,1,0,3,9,33,42,36
69603,1,0,0,6,42,51,48
69604,1,0,0,0,0,0,0
69606,1,0,0,0,0,3,0
69607,1,0,3,0,24,27,24
69608,1,0,0,3,9,12,15
69609,1,0,0,6,27,33,30
69700,1,0,0,3,24,27,27
69800,1,0,0,3,6,9,9
69900,1,0,0,12,51,66,63
70001,1,0,0,0,9,12,15
70002,1,0,0,6,21,24,24
70003,1,0,0,6,18,24,24
70100,1,0,0,3,27,30,30
70201,1,0,0,0,0,3,0
70202,1,0,0,0,0,0,0
70203,1,0,3,18,48,66,63
70205,1,0,0,0,15,18,18
70206,1,0,0,3,12,15,12
70207,1,0,0,6,15,24,24
70208,1,0,0,3,21,27,24
70209,1,0,0,3,24,24,24
70300,1,0,3,9,66,81,75
70400,1,0,0,3,36,36,36
70501,1,0,0,6,9,21,18
70502,1,0,0,0,9,12,12
70503,1,0,0,0,0,6,6
70504,1,0,6,6,24,33,30
70505,1,0,0,0,0,3,0
70506,1,0,0,3,12,18,15
70600,1,0,0,0,0,0,0
70700,1,0,0,6,36,39,39
70801,1,0,0,6,33,39,39
70802,1,0,0,6,6,12,12
70903,1,0,0,3,9,12,12
70904,1,0,0,3,39,48,45
70905,1,0,0,0,0,3,0
70906,1,0,0,6,6,12,12
70907,1,0,0,0,0,3,0
71001,1,0,0,0,0,0,0
71002,1,0,3,0,21,24,21
71003,1,0,0,3,21,24,24
71004,1,0,0,3,21,24,24
71005,1,0,0,9,15,24,21
71006,1,0,0,0,6,6,6
71007,1,0,0,0,0,0,0
71100,1,0,6,6,45,54,51
71200,1,0,0,9,21,30,30
71301,1,0,6,12,66,87,81
71302,1,0,0,0,0,3,0
71400,1,0,0,6,36,42,42
71500,1,0,6,6,21,36,30
71600,1,0,6,3,30,39,33
71701,1,0,0,0,0,0,0
71702,1,0,6,9,51,66,60
71800,1,0,9,3,48,66,57
71901,1,0,0,0,0,3,0
71902,1,0,3,3,15,21,18
72000,1,0,0,9,48,63,60
72101,1,0,0,0,0,6,0
72102,1,0,0,9,21,33,30
72200,1,0,3,6,36,45,42
72300,1,0,3,3,27,36,33
72401,1,0,0,0,0,6,6
72402,1,0,0,0,0,3,0
72403,1,0,0,3,15,18,18
72404,1,0,0,0,0,0,0
72501,1,0,0,0,0,0,0
72502,1,0,3,3,6,12,9
72601,1,0,0,6,42,48,48
72603,1,0,0,0,0,0,0
72604,1,0,0,6,12,15,15
72605,1,0,0,3,15,21,18
72606,1,0,0,3,15,18,18
72607,1,0,0,3,15,15,15
72702,1,0,0,6,24,33,33
72703,1,0,3,3,18,24,21
72704,1,0,0,3,30,39,33
72705,1,0,0,3,9,9,9
72706,1,0,0,0,0,3,0
72801,1,0,0,0,0,0,0
72802,1,0,0,6,21,27,24
72900,1,0,0,3,9,12,12
73001,1,0,0,0,12,15,12
73002,1,0,0,6,21,27,27
73003,1,0,3,0,15,15,12
73004,1,0,3,3,21,24,21
73005,1,0,0,0,18,18,18
73006,1,0,0,0,0,0,0
73101,1,0,0,3,6,9,6
73102,1,0,6,0,12,18,15
73103,1,0,0,0,0,6,6
73104,1,0,0,0,0,6,0
73105,1,0,0,0,0,6,0
73200,1,0,0,3,6,12,12
73301,1,0,0,0,0,0,0
73302,1,0,3,3,12,18,15
73400,1,0,0,9,18,24,24
73501,1,0,3,9,51,66,63
73503,1,0,3,24,48,69,69
73504,1,0,0,6,33,36,39
73505,1,0,6,6,63,75,69
73601,1,0,6,9,42,54,51
73602,1,0,6,15,30,54,48
73701,1,0,3,0,21,21,18
73703,1,0,0,3,18,21,24
73704,1,0,0,3,15,21,21
73705,1,0,0,0,15,15,15
73706,1,0,0,3,21,24,27
73802,1,0,0,0,6,9,6
73803,1,0,0,0,0,0,0
73805,1,0,0,0,9,12,12
73806,1,0,3,12,51,66,63
73900,1,0,3,6,57,66,63
74001,1,0,0,0,9,12,9
74002,1,0,0,0,0,0,0
74004,1,0,0,0,0,0,0
74005,1,0,3,3,21,24,24
74101,1,0,0,3,18,24,21
74102,1,0,6,12,63,81,75
74203,1,0,3,9,18,27,27
74204,1,0,0,9,30,36,36
74205,1,0,3,3,24,30,27
74206,1,0,0,3,15,18,18
74207,1,0,0,12,21,33,33
74208,1,0,3,6,15,24,21
74209,1,0,0,3,24,30,27
74210,1,0,0,6,18,24,24
74211,1,0,3,3,12,18,18
74304,1,0,0,12,39,48,48
74305,1,0,3,6,18,27,27
74306,1,0,0,3,24,27,24
74307,1,0,0,3,12,12,9
74308,1,0,0,12,12,24,24
74309,1,0,0,3,12,18,15
74310,1,0,0,3,18,21,24
74311,1,0,0,0,0,3,0
74312,1,0,0,0,9,9,9
74400,1,0,0,0,0,0,0
74501,1,0,0,0,0,0,0
74502,1,0,0,0,0,0,0
74601,1,0,3,6,36,42,42
74602,1,0,0,0,0,3,0
74701,1,0,0,0,0,0,0
74702,1,0,3,3,9,12,12
74703,1,0,3,3,21,27,24
74704,1,0,0,3,18,21,18
74801,1,0,0,0,21,21,21
74802,1,0,3,0,3,9,3
74803,1,0,0,6,21,27,24
74900,1,0,6,6,45,57,51
75001,1,0,3,6,27,36,33
75002,1,0,0,0,9,6,9
75100,1,0,0,0,18,18,18
75200,1,0,3,9,33,42,39
75300,1,0,3,30,63,99,96
75401,1,0,3,0,18,21,18
75402,1,0,0,0,15,15,18
75403,1,0,3,3,18,21,18
75404,1,0,0,3,12,15,15
75500,1,0,0,3,15,18,18
75601,1,0,3,6,21,30,27
75602,1,0,0,0,9,9,9
75700,1,0,0,0,0,6,0
75800,1,0,0,0,0,0,0
75900,1,0,3,6,3,9,6
76000,1,0,0,0,0,3,0
76100,1,0,0,0,0,0,0
76200,1,0,0,3,9,15,15
76300,1,0,3,6,33,42,42
76400,1,0,3,3,36,42,39
76500,1,0,3,0,15,18,15
76600,1,0,0,0,0,0,0
76701,1,0,0,0,0,3,0
76703,1,0,0,0,0,0,0
76704,1,0,0,0,0,0,0
76800,1,0,0,0,0,0,0
76901,1,0,0,0,0,0,0
76902,1,0,0,3,9,9,9
77000,1,0,0,6,39,45,45
77100,1,0,3,0,24,30,24
77200,1,0,0,6,21,27,27
77300,1,0,0,0,0,6,0
77400,1,0,0,0,0,6,6
77500,1,0,0,3,12,18,15
77600,1,0,3,6,18,30,30
77700,1,0,3,3,18,21,18
77800,1,0,3,6,42,54,51
77901,1,0,0,0,0,0,0
77902,1,0,0,6,54,63,60
78001,1,0,0,0,15,18,18
78002,1,0,0,0,0,0,0
78100,1,0,0,3,18,21,21
78200,1,0,0,0,3,9,6
78302,1,0,0,0,0,0,0
78303,1,0,0,0,0,0,0
78304,1,0,0,3,6,9,9
78305,1,0,0,3,9,12,12
78401,1,0,3,6,36,48,45
78402,1,0,3,9,30,42,42
78403,1,0,3,9,39,45,45
78501,1,0,3,3,12,15,15
78502,1,0,0,6,18,30,27
78503,1,0,3,0,15,18,15
78504,1,0,0,3,15,15,15
78601,1,0,3,9,33,42,42
78602,1,0,0,0,0,0,0
78700,1,0,0,6,12,21,21
78800,1,0,3,12,36,48,45
78900,1,0,0,6,18,24,24
79002,1,0,0,6,30,39,39
79003,1,0,0,0,0,3,0
79006,1,0,3,6,15,21,21
79007,1,0,0,0,0,0,0
79009,1,0,0,3,12,18,18
79011,1,0,0,0,0,0,0
79012,1,0,0,0,0,0,0
79013,1,0,0,0,0,0,0
79014,1,0,0,0,0,0,0
79015,1,0,0,0,0,0,0
79016,1,0,0,0,0,3,0
79017,1,0,0,0,0,3,0
79101,1,0,0,0,0,3,0
79102,1,0,0,3,6,12,12
79201,1,0,0,0,9,9,9
79202,1,0,3,3,6,9,6
79203,1,0,0,0,0,6,0
79301,1,0,0,9,12,24,21
79302,1,0,0,0,27,27,27
79303,1,0,0,0,6,6,6
79304,1,0,0,6,12,18,18
79305,1,0,0,6,21,24,27
79402,1,0,0,18,48,69,66
79403,1,0,0,3,6,9,9
79404,1,0,3,6,15,21,21
79405,1,0,0,3,9,12,12
79406,1,0,0,3,18,24,24
79407,1,0,3,9,21,33,30
79500,1,0,3,9,0,12,9
79601,1,0,0,0,0,6,0
79603,1,0,6,27,9,39,36
79605,1,0,6,15,33,51,45
79606,1,0,6,21,45,75,69
79701,1,0,0,0,0,0,0
79703,1,0,0,21,27,45,48
79704,1,0,0,15,36,51,51
79802,1,0,0,0,0,6,0
79803,1,0,6,21,48,81,72
79805,1,0,3,6,18,27,24
79806,1,0,3,6,21,30,27
79807,1,0,0,0,0,6,6
79808,1,0,0,0,0,0,0
79809,1,0,0,0,0,0,0
79810,1,0,0,0,0,0,0
79811,1,0,0,0,0,0,0
79812,1,0,0,0,0,0,0
79813,1,0,0,3,9,15,12
79814,1,0,0,0,0,3,0
79815,1,0,0,0,0,6,0
79816,1,0,0,0,0,3,0
79901,1,0,0,0,0,0,0
79903,1,0,0,0,6,6,6
79904,1,0,0,0,0,6,0
80000,1,0,0,3,9,12,9
80100,1,0,0,3,9,12,12
80200,1,0,3,12,45,57,57
80301,1,0,0,3,12,15,15
80302,1,0,0,0,9,12,9
80400,1,0,3,9,42,54,51
80500,1,0,12,6,39,54,45
80600,1,0,0,3,24,30,30
80700,1,0,3,6,21,30,27
80800,1,0,3,9,27,39,36
80900,1,0,3,33,39,72,69
81000,1,0,3,15,36,54,51
81100,1,0,3,12,36,54,51
81200,1,0,0,3,15,21,18
81300,1,0,3,0,24,27,24
81401,1,0,0,0,9,9,12
81402,1,0,0,6,6,9,12
81403,1,0,0,0,6,9,6
81404,1,0,0,0,6,9,9
81405,1,0,0,0,6,6,9
81406,1,0,0,3,3,6,9
81407,1,0,0,3,12,15,15
81408,1,0,0,6,9,15,15
81501,1,0,0,3,6,6,9
81502,1,0,3,3,6,9,9
81503,1,0,0,0,0,6,0
81504,1,0,0,0,0,0,0
81505,1,0,0,0,0,0,0
81506,1,0,0,0,9,9,9
81507,1,0,0,0,0,3,0
81508,1,0,0,6,3,6,6
81509,1,0,3,0,6,9,6
81510,1,0,0,0,0,3,0
81511,1,0,0,0,0,6,0
81512,1,0,0,0,0,3,0
81513,1,0,0,0,0,0,0
81514,1,0,0,0,6,6,6
81600,1,0,0,0,0,0,0
81700,1,0,0,0,0,0,0
81801,1,0,9,0,9,15,9
81805,1,0,0,0,0,0,0
81806,1,0,0,0,0,3,0
81807,1,0,0,0,0,0,0
81809,1,0,0,0,0,0,0
81810,1,0,0,0,0,0,0
81811,1,0,0,0,0,0,0
81900,1,0,3,9,39,51,48
82001,1,0,0,3,39,42,42
82002,1,0,0,6,12,21,18
82100,1,0,3,15,42,60,57
82200,1,0,3,9,30,42,42
82300,1,0,3,3,21,24,27
82400,1,0,0,9,42,51,51
82500,1,0,3,6,30,36,33
82601,1,0,0,3,27,33,33
82602,1,0,0,0,9,12,12
82701,1,0,0,6,15,18,21
82703,1,0,3,6,45,54,51
82704,1,0,0,3,39,39,39
82801,1,0,3,3,3,9,9
82803,1,0,0,3,15,15,15
82804,1,0,0,6,15,24,24
82900,1,0,0,3,6,9,6
83001,1,0,3,21,63,90,87
83002,1,0,3,9,36,45,45
83100,1,0,3,6,24,30,30
83200,1,0,0,12,45,57,57
83300,1,0,0,15,36,54,54
83400,1,0,3,0,15,18,18
83500,1,0,3,18,30,48,45
83600,1,0,0,18,33,51,51
83701,1,0,0,3,12,18,18
83702,1,0,0,9,15,24,24
83801,1,0,0,9,3,12,9
83802,1,0,0,3,12,15,15
83803,1,0,3,3,18,24,21
83901,1,0,3,21,48,69,66
83903,1,0,12,33,39,84,75
83904,1,0,0,27,30,57,54
84000,1,0,9,6,18,30,27
84100,1,0,9,9,21,36,30
84200,1,0,3,18,39,60,57
84300,1,0,6,6,15,27,21
84400,1,0,6,21,27,54,51
84500,1,0,9,30,45,84,75
84600,1,0,3,9,33,45,42
84700,1,0,3,12,12,24,21
84800,1,0,0,3,12,15,15
84900,1,0,3,3,39,48,45
85000,1,0,0,9,45,54,51
85100,1,0,0,18,24,42,42
85200,1,0,3,9,30,39,39
85300,1,0,3,9,36,48,45
85400,1,0,0,6,36,42,45
85501,1,0,0,3,30,33,33
85502,1,0,0,9,42,51,51
85503,1,0,3,12,3,15,15
85600,1,0,0,15,30,45,42
85700,1,0,0,9,36,48,45
85800,1,0,3,24,39,66,63
85900,1,0,3,3,12,15,15
86000,1,0,3,9,27,36,33
86102,1,0,0,0,0,6,0
86103,1,0,3,3,21,27,24
86104,1,0,6,12,27,42,39
86105,1,0,0,24,54,81,78
86200,1,0,0,15,48,66,66
86300,1,0,0,18,9,27,27
86400,1,0,0,33,33,69,69
86500,1,0,3,18,42,63,60
86600,1,0,3,30,57,90,87
86700,1,0,0,12,24,39,39
86800,1,0,0,33,39,72,72
86900,1,0,3,24,36,60,60
87000,1,0,3,9,33,42,42
87100,1,0,0,12,9,24,21
87200,1,0,0,6,12,21,18
87300,1,0,3,27,45,75,72
87400,1,0,3,36,48,87,84
87500,1,0,3,9,33,39,39
87600,1,0,0,18,30,51,48
87700,1,0,3,9,36,48,45
87800,1,0,3,9,30,42,42
87900,1,0,3,9,18,30,27
88000,1,0,0,15,30,51,48
88100,1,0,3,9,48,60,57
88200,1,0,3,9,21,30,30
88301,1,0,9,18,48,78,69
88302,1,0,6,12,33,54,48
88400,1,0,3,15,30,48,45
88501,1,0,0,3,12,12,12
88502,1,0,3,6,18,27,24
88600,1,0,6,3,24,36,30
88700,1,0,3,15,18,36,33
88801,1,0,3,12,36,48,48
88802,1,0,6,12,54,72,63
88900,1,0,3,18,30,54,51
89000,1,0,3,0,36,36,36
89100,1,0,0,9,42,54,54
89201,1,0,0,6,33,39,39
89202,1,0,0,0,18,18,18
89203,1,0,3,9,18,30,24
89300,1,0,3,18,45,63,60
89400,1,0,0,6,39,45,45
89500,1,0,3,3,39,45,39
89601,1,0,0,3,9,18,15
89602,1,0,3,21,3,27,24
89700,1,0,3,39,36,75,75
89800,1,0,3,12,21,36,33
89900,1,0,0,12,24,36,36
90000,1,0,6,24,9,39,33
90100,1,0,0,9,21,30,30
90200,1,0,0,12,42,60,57
90300,1,0,0,9,33,45,42
90400,1,0,0,21,21,45,42
90500,1,0,3,24,18,45,39
90600,1,0,3,12,30,45,42
90700,1,0,0,21,18,42,42
90800,1,0,3,18,27,48,45
90900,1,0,3,12,48,63,60
91000,1,0,0,6,18,27,24
91100,1,0,6,15,36,57,51
91200,1,0,3,30,45,81,78
91300,1,0,6,18,36,60,54
91400,1,0,3,15,48,66,60
91500,1,0,6,6,39,51,48
91600,1,0,3,15,51,75,69
91700,1,0,6,27,36,69,66
91800,1,0,9,21,36,69,60
91900,1,0,3,18,24,45,42
92000,1,0,3,15,57,78,75
92100,1,0,3,21,33,57,54
92200,1,0,0,30,27,57,57
92300,1,0,6,12,27,48,42
92400,1,0,3,18,9,33,30
92500,1,0,0,15,3,18,18
92600,1,0,3,18,9,27,24
92700,1,0,3,9,12,24,21
92800,1,0,3,24,6,33,30
92900,1,0,6,21,15,42,33
93000,1,0,6,18,30,54,48
93100,1,0,3,18,33,51,48
93200,1,0,6,9,6,21,18
93300,1,0,3,6,3,15,12
93400,1,0,3,12,9,24,18
93500,1,0,6,9,3,18,15
93600,1,0,6,15,6,24,21
93700,1,0,0,36,18,54,54
93800,1,0,6,6,9,21,18
93900,1,0,9,18,12,39,30
94000,1,0,3,36,15,51,51
94100,1,0,3,27,3,33,30
94200,1,0,0,15,9,24,24
94300,1,0,3,15,15,33,30
94400,1,0,6,15,3,21,18
94500,1,0,3,27,48,78,75
94600,1,0,3,15,45,63,63
94700,1,0,3,27,33,63,60
94800,1,0,3,15,9,27,24
94900,1,0,3,18,9,30,27
95000,1,0,0,21,12,33,30
95100,1,0,6,18,54,78,72
95200,1,0,3,15,39,63,57
95301,1,0,3,6,24,33,33
95302,1,0,3,9,33,42,39
95401,1,0,0,0,9,9,9
95402,1,0,3,0,6,6,6
95403,1,0,0,15,33,51,51
95500,1,0,3,9,42,48,48
95601,1,0,0,6,15,21,21
95602,1,0,0,0,0,0,0
95700,1,0,0,9,15,27,24
95800,1,0,0,0,0,0,0
95900,1,0,3,30,42,75,69
96000,1,0,3,24,30,57,54
96100,1,0,3,21,24,51,48
96201,1,0,0,0,0,0,0
96202,1,0,0,0,0,0,0
96300,1,0,0,9,9,15,15
96400,1,0,3,30,12,45,42
96500,1,0,3,18,27,51,48
96600,1,0,6,12,45,63,57
96700,1,0,0,0,9,9,9
96800,1,0,3,6,15,24,21
96900,1,0,0,9,12,21,21
97000,1,0,6,51,45,105,99
97100,1,0,3,18,24,48,42
97200,1,0,3,12,24,39,36
97300,1,0,3,21,3,24,24
97400,1,0,3,30,36,69,66
97500,1,0,0,30,27,60,57
97600,1,0,0,6,6,15,15
97700,1,0,0,9,18,27,27
97800,1,0,3,54,54,114,111
97900,1,0,0,12,18,33,30
98000,1,0,0,6,12,15,15
98100,1,0,0,21,21,42,42
98200,1,0,6,18,18,45,36
98300,1,0,6,30,9,48,42
98400,1,0,0,18,21,42,39
98500,1,0,3,21,36,60,57
98600,1,0,3,21,12,36,33
98700,1,0,3,24,9,39,33
98800,1,0,0,9,3,12,12
98900,1,0,0,21,18,39,36
99000,1,0,6,36,18,63,57
99100,1,0,0,0,0,0,0
99200,1,0,0,0,0,0,0
99300,1,0,0,0,0,0,0
99400,1,0,0,0,0,0,0
99500,1,0,0,0,0,0,0
99600,1,0,3,9,9,21,21
99700,1,0,0,6,0,6,6
99800,1,0,0,0,0,0,0
99902,1,0,0,0,0,0,0
99903,1,0,0,0,0,3,0
99904,1,0,0,0,0,0,0
100000,1,0,0,0,0,0,0
100100,1,0,0,0,0,0,0
100200,1,0,0,0,0,0,0
100300,1,0,0,9,0,9,9
100400,1,0,0,0,0,0,0
100500,1,0,0,0,0,3,0
100600,1,0,0,0,0,3,0
100700,1,0,0,0,0,0,0
100800,1,0,0,0,0,0,0
100901,1,0,3,3,3,9,9
100902,1,0,0,3,12,21,18
101001,1,0,3,9,15,27,24
101002,1,0,0,3,6,9,9
101100,1,0,3,12,6,18,21
101200,1,0,3,9,30,42,42
101301,1,0,3,9,6,18,18
101302,1,0,0,3,9,15,12
101303,1,0,3,12,6,24,18
101304,1,0,3,3,33,39,36
101401,1,0,3,3,15,21,21
101402,1,0,0,6,6,9,12
101501,1,0,0,0,9,12,12
101502,1,0,0,0,0,6,0
101503,1,0,0,0,0,0,0
101601,1,0,3,6,0,9,6
101602,1,0,0,0,0,3,0
101700,1,0,0,0,0,3,0
101801,1,0,0,0,12,12,12
101802,1,0,0,9,15,27,24
101803,1,0,0,3,6,9,12
101900,1,0,0,15,33,48,45
102000,1,0,0,9,60,72,69
102100,1,0,0,12,45,54,54
102201,1,0,3,9,15,21,21
102203,1,0,0,0,0,0,0
102204,1,0,6,15,42,57,57
102205,1,0,0,6,24,30,27
102206,1,0,0,0,30,33,33
102300,1,0,3,6,54,66,63
102400,1,0,3,21,48,69,66
102500,1,0,3,3,15,21,18
102601,1,0,0,0,0,6,6
102602,1,0,0,6,9,21,18
102701,1,0,0,12,15,30,30
102702,1,0,0,15,42,57,57
102800,1,0,3,12,24,39,36
102901,1,0,3,9,12,21,24
102902,1,0,0,6,15,24,24
103000,1,0,0,12,21,36,33
103100,1,0,3,33,27,66,63
103200,1,0,0,9,6,18,18
103300,1,0,0,6,6,12,9
103400,1,0,3,18,27,48,45
103500,1,0,3,21,24,42,42
103600,1,0,3,18,27,51,45
103700,1,0,3,21,21,42,42
103800,1,0,3,30,9,45,39
103900,1,0,0,0,0,6,0
104000,1,0,3,18,6,24,24
